,drug_a_name,drug_b_name,cell_line,synergy
4673,DEXAMETHASONE,DASATINIB,UWB1289BRCA1,1.7366851206
4712,DEXAMETHASONE,DINACICLIB,UWB1289BRCA1,-5.6327620314999995
4751,DEXAMETHASONE,ERLOTINIB,UWB1289BRCA1,6.1117692037
4790,DEXAMETHASONE,GELDANAMYCIN,UWB1289BRCA1,-2.2845646882
4829,DEXAMETHASONE,L778123,UWB1289BRCA1,7.3962284064
4868,DEXAMETHASONE,LAPATINIB,UWB1289BRCA1,1.1353692047
4907,DEXAMETHASONE,MK-2206,UWB1289BRCA1,9.9879344813
4946,DEXAMETHASONE,MK-4827,UWB1289BRCA1,-3.2490165089999996
4985,DEXAMETHASONE,MK-5108,UWB1289BRCA1,-1.7612468306
5024,DEXAMETHASONE,MK-8669,UWB1289BRCA1,13.4005838065
5063,DEXAMETHASONE,MK-8776,UWB1289BRCA1,-10.0334442859
5102,DEXAMETHASONE,PD325901,UWB1289BRCA1,2.3365986797
5141,DEXAMETHASONE,SORAFENIB,UWB1289BRCA1,2.1716128136000004
5180,DEXAMETHASONE,SUNITINIB,UWB1289BRCA1,5.9763961878
5219,DEXAMETHASONE,TEMOZOLOMIDE,UWB1289BRCA1,3.0019456852999995
5258,DEXAMETHASONE,ZOLINZA,UWB1289BRCA1,2.0219721278
5297,DINACICLIB,MK-8776,UWB1289BRCA1,-35.885701179
5336,DOXORUBICIN,ABT-888,UWB1289BRCA1,6.2101495794
5375,DOXORUBICIN,AZD1775,UWB1289BRCA1,2.8455899582999997
5414,DOXORUBICIN,BEZ-235,UWB1289BRCA1,22.6901962757
5453,DOXORUBICIN,BORTEZOMIB,UWB1289BRCA1,-9.8260111763
5492,DOXORUBICIN,DASATINIB,UWB1289BRCA1,1.9201147226
5531,DOXORUBICIN,DINACICLIB,UWB1289BRCA1,-8.4619395387
5570,DOXORUBICIN,ERLOTINIB,UWB1289BRCA1,3.5998203141000005
5609,DOXORUBICIN,GELDANAMYCIN,UWB1289BRCA1,-25.4226831125
5648,DOXORUBICIN,L778123,UWB1289BRCA1,-4.9172567770999995
5687,DOXORUBICIN,LAPATINIB,UWB1289BRCA1,0.8140194053
5726,DOXORUBICIN,MK-2206,UWB1289BRCA1,20.617711918399998
5765,DOXORUBICIN,MK-4827,UWB1289BRCA1,7.0409705534
5804,DOXORUBICIN,MK-5108,UWB1289BRCA1,-11.723906511900001
5843,DOXORUBICIN,MK-8669,UWB1289BRCA1,26.6540651303
5882,DOXORUBICIN,MK-8776,UWB1289BRCA1,-9.1049017272
5921,DOXORUBICIN,PD325901,UWB1289BRCA1,-2.1541390069
5960,DOXORUBICIN,SORAFENIB,UWB1289BRCA1,-8.5307719683
5999,DOXORUBICIN,SUNITINIB,UWB1289BRCA1,6.293546171
6038,DOXORUBICIN,TEMOZOLOMIDE,UWB1289BRCA1,8.4993007792
6077,DOXORUBICIN,ZOLINZA,UWB1289BRCA1,20.0042713946
6116,ERLOTINIB,ABT-888,UWB1289BRCA1,2.2866912375
6155,ERLOTINIB,BEZ-235,UWB1289BRCA1,41.0145781305
6194,ERLOTINIB,BORTEZOMIB,UWB1289BRCA1,6.9784160247
6233,ERLOTINIB,DASATINIB,UWB1289BRCA1,49.4679326858
6272,ERLOTINIB,DINACICLIB,UWB1289BRCA1,10.0000953638
6311,ERLOTINIB,GELDANAMYCIN,UWB1289BRCA1,-22.838481685900003
6350,ERLOTINIB,MK-8669,UWB1289BRCA1,40.5750939356
6389,ERLOTINIB,MK-8776,UWB1289BRCA1,-25.675726029499998
6428,ERLOTINIB,OXALIPLATIN,UWB1289BRCA1,-0.285564865
6467,ERLOTINIB,PD325901,UWB1289BRCA1,26.3694119948
6506,ERLOTINIB,SN-38,UWB1289BRCA1,21.4956306234
6545,ERLOTINIB,SORAFENIB,UWB1289BRCA1,14.491534935699999
6584,ERLOTINIB,TOPOTECAN,UWB1289BRCA1,7.657821706
6623,ETOPOSIDE,ABT-888,UWB1289BRCA1,9.0088962587
6662,ETOPOSIDE,AZD1775,UWB1289BRCA1,7.9383647525
6701,ETOPOSIDE,BEZ-235,UWB1289BRCA1,0.6693225096000001
6740,ETOPOSIDE,BORTEZOMIB,UWB1289BRCA1,-1.0897646175
6779,ETOPOSIDE,DASATINIB,UWB1289BRCA1,16.111918162200002
6818,ETOPOSIDE,DINACICLIB,UWB1289BRCA1,2.882826337
6857,ETOPOSIDE,ERLOTINIB,UWB1289BRCA1,34.9156797225
6896,ETOPOSIDE,GELDANAMYCIN,UWB1289BRCA1,3.5817241679
6935,ETOPOSIDE,LAPATINIB,UWB1289BRCA1,35.1852329491
6974,ETOPOSIDE,MK-2206,UWB1289BRCA1,18.2789894769
7013,ETOPOSIDE,MK-4827,UWB1289BRCA1,28.154823378400003
7052,ETOPOSIDE,MK-5108,UWB1289BRCA1,2.1754938391
7091,ETOPOSIDE,MK-8669,UWB1289BRCA1,17.4711824348
7130,ETOPOSIDE,MK-8776,UWB1289BRCA1,-2.114179687
7169,ETOPOSIDE,PD325901,UWB1289BRCA1,11.2996418921
7208,ETOPOSIDE,SORAFENIB,UWB1289BRCA1,4.6052148461
7247,ETOPOSIDE,SUNITINIB,UWB1289BRCA1,13.167925289500001
7286,ETOPOSIDE,TEMOZOLOMIDE,UWB1289BRCA1,33.6896225248
7325,ETOPOSIDE,ZOLINZA,UWB1289BRCA1,20.6209054493
7364,GELDANAMYCIN,BEZ-235,UWB1289BRCA1,0.9338584431999999
7403,GELDANAMYCIN,DINACICLIB,UWB1289BRCA1,-23.570955618000003
7442,GELDANAMYCIN,MK-8776,UWB1289BRCA1,-13.0227644242
7481,GELDANAMYCIN,OXALIPLATIN,UWB1289BRCA1,-23.4932220314
7520,GELDANAMYCIN,SN-38,UWB1289BRCA1,1.9324824932
7559,GELDANAMYCIN,SORAFENIB,UWB1289BRCA1,-11.718662953199999
7598,GELDANAMYCIN,TOPOTECAN,UWB1289BRCA1,5.621633782000001
7637,GEMCITABINE,ABT-888,UWB1289BRCA1,-5.615300518
7691,GEMCITABINE,AZD1775,UWB1289BRCA1,17.722663433399998
7730,GEMCITABINE,BEZ-235,UWB1289BRCA1,20.4240142291
7769,GEMCITABINE,BORTEZOMIB,UWB1289BRCA1,10.6233783089
7808,GEMCITABINE,DASATINIB,UWB1289BRCA1,7.1566533202
7847,GEMCITABINE,DINACICLIB,UWB1289BRCA1,-3.3057319458
7886,GEMCITABINE,ERLOTINIB,UWB1289BRCA1,7.7716503818
7925,GEMCITABINE,GELDANAMYCIN,UWB1289BRCA1,14.8110110019
7964,GEMCITABINE,LAPATINIB,UWB1289BRCA1,5.1507429986
8003,GEMCITABINE,MK-2206,UWB1289BRCA1,18.0846133455
8042,GEMCITABINE,MK-4827,UWB1289BRCA1,5.8385046663999995
8081,GEMCITABINE,MK-5108,UWB1289BRCA1,2.6130342581
8120,GEMCITABINE,MK-8669,UWB1289BRCA1,21.8109447582
8174,GEMCITABINE,MK-8776,UWB1289BRCA1,3.8114389786
8213,GEMCITABINE,PD325901,UWB1289BRCA1,12.704321463
8252,GEMCITABINE,SORAFENIB,UWB1289BRCA1,-2.8983815588
8291,GEMCITABINE,SUNITINIB,UWB1289BRCA1,2.7461380101999997
8330,GEMCITABINE,TEMOZOLOMIDE,UWB1289BRCA1,4.3331271458
8369,L778123,ABT-888,UWB1289BRCA1,3.1374233201
8423,L778123,AZD1775,UWB1289BRCA1,10.606140935700001
8462,L778123,BEZ-235,UWB1289BRCA1,36.088043772
8501,L778123,BORTEZOMIB,UWB1289BRCA1,-4.304110328399999
8540,L778123,DASATINIB,UWB1289BRCA1,14.5515989219
8579,L778123,DINACICLIB,UWB1289BRCA1,8.1158482587
8618,L778123,ERLOTINIB,UWB1289BRCA1,21.904752314899998
8657,L778123,ETOPOSIDE,UWB1289BRCA1,10.0081562722
8696,L778123,GELDANAMYCIN,UWB1289BRCA1,-8.3987498478
8735,L778123,GEMCITABINE,UWB1289BRCA1,11.9913639174
8774,L778123,LAPATINIB,UWB1289BRCA1,25.4004403312
8813,L778123,MK-2206,UWB1289BRCA1,31.944414388600002
8852,L778123,MK-4827,UWB1289BRCA1,26.4200392393
8891,L778123,MK-5108,UWB1289BRCA1,3.7739359099
8945,L778123,MK-8669,UWB1289BRCA1,43.3804301844
8984,L778123,MK-8776,UWB1289BRCA1,-4.694688832
9023,L778123,OXALIPLATIN,UWB1289BRCA1,6.5250438342
9062,L778123,PD325901,UWB1289BRCA1,11.0911195931
9101,L778123,SN-38,UWB1289BRCA1,13.8983693578
9140,L778123,SORAFENIB,UWB1289BRCA1,-1.1129692945999998
9179,L778123,SUNITINIB,UWB1289BRCA1,12.433387207100001
9218,L778123,TEMOZOLOMIDE,UWB1289BRCA1,17.693599606
9257,L778123,TOPOTECAN,UWB1289BRCA1,15.869681901099998
9296,L778123,VINORELBINE,UWB1289BRCA1,1.2816106756999999
9335,L778123,ZOLINZA,UWB1289BRCA1,19.4477944301
9374,LAPATINIB,ABT-888,UWB1289BRCA1,3.2146661755
9413,LAPATINIB,BEZ-235,UWB1289BRCA1,37.3743702863
9452,LAPATINIB,BORTEZOMIB,UWB1289BRCA1,7.2507713186
9491,LAPATINIB,DASATINIB,UWB1289BRCA1,27.111438454
9530,LAPATINIB,DINACICLIB,UWB1289BRCA1,12.64891193
9569,LAPATINIB,ERLOTINIB,UWB1289BRCA1,18.6396545005
9608,LAPATINIB,GELDANAMYCIN,UWB1289BRCA1,-18.620282498199998
9662,LAPATINIB,MK-2206,UWB1289BRCA1,35.642284388
9701,LAPATINIB,MK-4827,UWB1289BRCA1,24.258813660999998
9740,LAPATINIB,MK-5108,UWB1289BRCA1,21.4447706059
9779,LAPATINIB,MK-8669,UWB1289BRCA1,29.285918240300003
9818,LAPATINIB,MK-8776,UWB1289BRCA1,-19.1809930388
9857,LAPATINIB,OXALIPLATIN,UWB1289BRCA1,-11.1178451842
9896,LAPATINIB,PD325901,UWB1289BRCA1,29.7712274392
9935,LAPATINIB,SN-38,UWB1289BRCA1,31.2002138471
9974,LAPATINIB,SORAFENIB,UWB1289BRCA1,11.6957248592
10013,LAPATINIB,TOPOTECAN,UWB1289BRCA1,1.2690419032
10052,METFORMIN,ABT-888,UWB1289BRCA1,-1.5630891658000001
10091,METFORMIN,AZD1775,UWB1289BRCA1,-0.6122657193
10130,METFORMIN,BEZ-235,UWB1289BRCA1,26.554651356599997
10169,METFORMIN,BORTEZOMIB,UWB1289BRCA1,-5.0380727772
10208,METFORMIN,DASATINIB,UWB1289BRCA1,0.8986292157
10247,METFORMIN,DINACICLIB,UWB1289BRCA1,-4.8691077149
10286,METFORMIN,ERLOTINIB,UWB1289BRCA1,8.8180575353
10325,METFORMIN,GELDANAMYCIN,UWB1289BRCA1,-5.2632760783
10364,METFORMIN,L778123,UWB1289BRCA1,9.4245511416
10403,METFORMIN,LAPATINIB,UWB1289BRCA1,11.8230627248
10442,METFORMIN,MK-2206,UWB1289BRCA1,-7.7986913895
10481,METFORMIN,MK-4827,UWB1289BRCA1,-2.6971328387
10520,METFORMIN,MK-5108,UWB1289BRCA1,1.2076420262
10559,METFORMIN,MK-8669,UWB1289BRCA1,-1.3958740703
10598,METFORMIN,MK-8776,UWB1289BRCA1,-9.3635001814
10637,METFORMIN,PD325901,UWB1289BRCA1,-0.2100138977
10676,METFORMIN,SORAFENIB,UWB1289BRCA1,4.6143161429
10715,METFORMIN,SUNITINIB,UWB1289BRCA1,2.9142495079
10754,METFORMIN,TEMOZOLOMIDE,UWB1289BRCA1,5.1407939193
10793,METFORMIN,ZOLINZA,UWB1289BRCA1,-0.9093115439
10832,METHOTREXATE,ABT-888,UWB1289BRCA1,0.6707856821
10871,METHOTREXATE,AZD1775,UWB1289BRCA1,-14.0928179007
10910,METHOTREXATE,BEZ-235,UWB1289BRCA1,-14.6238050154
10949,METHOTREXATE,BORTEZOMIB,UWB1289BRCA1,-15.772682059300001
10988,METHOTREXATE,DASATINIB,UWB1289BRCA1,-21.3620750409
11027,METHOTREXATE,DINACICLIB,UWB1289BRCA1,-11.943120919000002
11066,METHOTREXATE,ERLOTINIB,UWB1289BRCA1,-17.8375480718
11105,METHOTREXATE,GELDANAMYCIN,UWB1289BRCA1,-19.5675926178
11144,METHOTREXATE,L778123,UWB1289BRCA1,-2.0537115238999997
11183,METHOTREXATE,LAPATINIB,UWB1289BRCA1,-10.9209715574
11222,METHOTREXATE,MK-2206,UWB1289BRCA1,-2.3445823108000003
11261,METHOTREXATE,MK-4827,UWB1289BRCA1,3.7777698383
11300,METHOTREXATE,MK-5108,UWB1289BRCA1,0.2390859611
11339,METHOTREXATE,MK-8669,UWB1289BRCA1,-8.9980810596
11378,METHOTREXATE,MK-8776,UWB1289BRCA1,-23.201574878800002
11417,METHOTREXATE,PD325901,UWB1289BRCA1,-7.076738360599999
11456,METHOTREXATE,SORAFENIB,UWB1289BRCA1,-10.9311399155
11495,METHOTREXATE,SUNITINIB,UWB1289BRCA1,-4.9425247032
11534,METHOTREXATE,TEMOZOLOMIDE,UWB1289BRCA1,-8.7786856752
11573,METHOTREXATE,ZOLINZA,UWB1289BRCA1,-24.4036844769
11612,MITOMYCINE,ABT-888,UWB1289BRCA1,1.7633836113999999
11651,MITOMYCINE,AZD1775,UWB1289BRCA1,3.8904059759
11690,MITOMYCINE,BEZ-235,UWB1289BRCA1,37.1188012023
11729,MITOMYCINE,BORTEZOMIB,UWB1289BRCA1,-4.4492219562
11768,MITOMYCINE,DASATINIB,UWB1289BRCA1,4.3320054057
11807,MITOMYCINE,DINACICLIB,UWB1289BRCA1,14.9698971375
11846,MITOMYCINE,ERLOTINIB,UWB1289BRCA1,18.609257308
11885,MITOMYCINE,GELDANAMYCIN,UWB1289BRCA1,-2.0366581587
11924,MITOMYCINE,L778123,UWB1289BRCA1,5.461195044
11963,MITOMYCINE,LAPATINIB,UWB1289BRCA1,18.303149948199998
12002,MITOMYCINE,MK-2206,UWB1289BRCA1,16.5461824692
12041,MITOMYCINE,MK-4827,UWB1289BRCA1,18.6755364946
12080,MITOMYCINE,MK-5108,UWB1289BRCA1,6.5356652461
12119,MITOMYCINE,MK-8669,UWB1289BRCA1,12.5538340446
12173,MITOMYCINE,MK-8776,UWB1289BRCA1,9.1367391001
12212,MITOMYCINE,PD325901,UWB1289BRCA1,6.6358369108
12251,MITOMYCINE,SORAFENIB,UWB1289BRCA1,1.0203548046
12290,MITOMYCINE,SUNITINIB,UWB1289BRCA1,11.007410562
12329,MITOMYCINE,TEMOZOLOMIDE,UWB1289BRCA1,36.620430718200005
12368,MITOMYCINE,ZOLINZA,UWB1289BRCA1,15.7685768476
12407,MK-2206,ABT-888,UWB1289BRCA1,21.571624225500003
12446,MK-2206,BEZ-235,UWB1289BRCA1,64.823645836
12485,MK-2206,BORTEZOMIB,UWB1289BRCA1,3.3478835391
12524,MK-2206,DASATINIB,UWB1289BRCA1,-0.1976952337
12563,MK-2206,DINACICLIB,UWB1289BRCA1,13.9312677462
12617,MK-2206,ERLOTINIB,UWB1289BRCA1,52.413254526
12656,MK-2206,GELDANAMYCIN,UWB1289BRCA1,-5.5632225493
12710,MK-2206,MK-8669,UWB1289BRCA1,31.1601645917
12749,MK-2206,MK-8776,UWB1289BRCA1,-12.2362486875
12788,MK-2206,OXALIPLATIN,UWB1289BRCA1,-2.6653908498
12827,MK-2206,PD325901,UWB1289BRCA1,53.6898814496
12866,MK-2206,SN-38,UWB1289BRCA1,21.520327359699998
12905,MK-2206,SORAFENIB,UWB1289BRCA1,15.152204668900001
12944,MK-2206,TOPOTECAN,UWB1289BRCA1,26.3737794433
12983,MK-4541,5-FU,UWB1289BRCA1,5.5164427389999995
13022,MK-4541,ABT-888,UWB1289BRCA1,-11.5084171118
13061,MK-4541,AZD1775,UWB1289BRCA1,9.390435779299999
13100,MK-4541,BEZ-235,UWB1289BRCA1,18.3474226524
13139,MK-4541,BORTEZOMIB,UWB1289BRCA1,-13.4025023657
13178,MK-4541,CARBOPLATIN,UWB1289BRCA1,11.507090155899999
13217,MK-4541,CYCLOPHOSPHAMIDE,UWB1289BRCA1,-8.148210888200001
13256,MK-4541,DASATINIB,UWB1289BRCA1,7.8692175903
13295,MK-4541,DEXAMETHASONE,UWB1289BRCA1,-7.4203026274
13334,MK-4541,DINACICLIB,UWB1289BRCA1,-1.4637819388
13373,MK-4541,DOXORUBICIN,UWB1289BRCA1,17.9568091123
13412,MK-4541,ERLOTINIB,UWB1289BRCA1,24.3266635115
13451,MK-4541,ETOPOSIDE,UWB1289BRCA1,12.6610232461
13490,MK-4541,GELDANAMYCIN,UWB1289BRCA1,-44.8380723353
13529,MK-4541,GEMCITABINE,UWB1289BRCA1,14.313510806300002
13568,MK-4541,L778123,UWB1289BRCA1,-8.9304950565
13607,MK-4541,LAPATINIB,UWB1289BRCA1,26.393434193
13646,MK-4541,METFORMIN,UWB1289BRCA1,-17.3387280711
13685,MK-4541,METHOTREXATE,UWB1289BRCA1,-4.2829758807
13724,MK-4541,MITOMYCINE,UWB1289BRCA1,3.3841076382999997
13763,MK-4541,MK-2206,UWB1289BRCA1,36.0130805868
13802,MK-4541,MK-4827,UWB1289BRCA1,14.090955178699998
13841,MK-4541,MK-5108,UWB1289BRCA1,7.136793309400001
13880,MK-4541,MK-8669,UWB1289BRCA1,13.707251816500001
13919,MK-4541,MK-8776,UWB1289BRCA1,-11.408899955999999
13958,MK-4541,MRK-003,UWB1289BRCA1,1.0632577322
13997,MK-4541,OXALIPLATIN,UWB1289BRCA1,6.3208217124
14036,MK-4541,PACLITAXEL,UWB1289BRCA1,11.983077180999999
14075,MK-4541,PD325901,UWB1289BRCA1,-21.478028597199998
14114,MK-4541,SN-38,UWB1289BRCA1,11.1061935548
14153,MK-4541,SORAFENIB,UWB1289BRCA1,9.6621098191
14192,MK-4541,SUNITINIB,UWB1289BRCA1,9.2088858261
14231,MK-4541,TEMOZOLOMIDE,UWB1289BRCA1,13.7187656226
14270,MK-4541,TOPOTECAN,UWB1289BRCA1,24.720773619000003
14309,MK-4541,VINBLASTINE,UWB1289BRCA1,-0.8786655192
14348,MK-4541,VINORELBINE,UWB1289BRCA1,-12.8613834765
14387,MK-4541,ZOLINZA,UWB1289BRCA1,5.880205719299999
14426,MK-4827,ABT-888,UWB1289BRCA1,1.2906974058
14465,MK-4827,BEZ-235,UWB1289BRCA1,22.8535873094
14504,MK-4827,BORTEZOMIB,UWB1289BRCA1,2.8865816064999996
14543,MK-4827,DASATINIB,UWB1289BRCA1,4.4406586874
14582,MK-4827,DINACICLIB,UWB1289BRCA1,-2.3584203998
14621,MK-4827,ERLOTINIB,UWB1289BRCA1,22.8335942825
14660,MK-4827,GELDANAMYCIN,UWB1289BRCA1,1.8156070256999999
14699,MK-4827,MK-2206,UWB1289BRCA1,6.9735978421
14738,MK-4827,MK-8669,UWB1289BRCA1,-11.841562036300001
