,drug_a_name,drug_b_name,cell_line,synergy
3322,CYCLOPHOSPHAMIDE,ABT-888,PA1,9.0848387159
3361,CYCLOPHOSPHAMIDE,AZD1775,PA1,3.38069755
3400,CYCLOPHOSPHAMIDE,BEZ-235,PA1,11.229395081400002
3439,CYCLOPHOSPHAMIDE,BORTEZOMIB,PA1,5.0815190035
3478,CYCLOPHOSPHAMIDE,DASATINIB,PA1,3.5941110342
3517,CYCLOPHOSPHAMIDE,DINACICLIB,PA1,-0.6471601985000001
3556,CYCLOPHOSPHAMIDE,ERLOTINIB,PA1,-0.045547222000000005
3595,CYCLOPHOSPHAMIDE,GELDANAMYCIN,PA1,-10.439841612
3634,CYCLOPHOSPHAMIDE,L778123,PA1,0.3215633991
3673,CYCLOPHOSPHAMIDE,LAPATINIB,PA1,-10.0357611441
3712,CYCLOPHOSPHAMIDE,MK-2206,PA1,17.787020743699998
3751,CYCLOPHOSPHAMIDE,MK-4827,PA1,-0.8272781512999999
3790,CYCLOPHOSPHAMIDE,MK-5108,PA1,3.5903829443
3829,CYCLOPHOSPHAMIDE,MK-8669,PA1,14.0233409071
3868,CYCLOPHOSPHAMIDE,MK-8776,PA1,4.7919753517000006
3907,CYCLOPHOSPHAMIDE,PD325901,PA1,-5.8862636302
3946,CYCLOPHOSPHAMIDE,SORAFENIB,PA1,6.1610865227
3985,CYCLOPHOSPHAMIDE,SUNITINIB,PA1,7.8378840035
4024,CYCLOPHOSPHAMIDE,TEMOZOLOMIDE,PA1,9.3932535553
4063,CYCLOPHOSPHAMIDE,ZOLINZA,PA1,10.5126430891
4102,DASATINIB,ABT-888,PA1,0.0221470229
4141,DASATINIB,BEZ-235,PA1,33.93629876
4180,DASATINIB,DINACICLIB,PA1,9.452131959199999
4219,DASATINIB,GELDANAMYCIN,PA1,7.6137569234
4258,DASATINIB,MK-8669,PA1,-7.457147150700001
4310,DASATINIB,MK-8776,PA1,29.534911968499998
4311,DASATINIB,MK-8776,PA1,35.5020997372
4351,DASATINIB,OXALIPLATIN,PA1,20.440266479
4390,DASATINIB,SN-38,PA1,35.565671629899995
4429,DASATINIB,SORAFENIB,PA1,17.1073822421
4468,DASATINIB,TOPOTECAN,PA1,5.6801756699
4507,DEXAMETHASONE,ABT-888,PA1,4.3571991635
4546,DEXAMETHASONE,AZD1775,PA1,17.8315517321
4585,DEXAMETHASONE,BEZ-235,PA1,26.7529383858
4624,DEXAMETHASONE,BORTEZOMIB,PA1,8.199257272799999
4663,DEXAMETHASONE,DASATINIB,PA1,5.0818888176999994
4702,DEXAMETHASONE,DINACICLIB,PA1,10.3266475591
4741,DEXAMETHASONE,ERLOTINIB,PA1,5.8589780353
4780,DEXAMETHASONE,GELDANAMYCIN,PA1,14.773197146900001
4819,DEXAMETHASONE,L778123,PA1,9.198515776599999
4858,DEXAMETHASONE,LAPATINIB,PA1,-0.3796009955
4897,DEXAMETHASONE,MK-2206,PA1,26.600160665
4936,DEXAMETHASONE,MK-4827,PA1,16.9282074582
4975,DEXAMETHASONE,MK-5108,PA1,9.299266382699999
5014,DEXAMETHASONE,MK-8669,PA1,19.438614475799998
5053,DEXAMETHASONE,MK-8776,PA1,14.683501958299999
5092,DEXAMETHASONE,PD325901,PA1,11.4317011724
5131,DEXAMETHASONE,SORAFENIB,PA1,6.973803264500001
5170,DEXAMETHASONE,SUNITINIB,PA1,9.151004178600001
5209,DEXAMETHASONE,TEMOZOLOMIDE,PA1,4.7810985081999995
5248,DEXAMETHASONE,ZOLINZA,PA1,11.4081990343
5287,DINACICLIB,MK-8776,PA1,4.0009295499
5326,DOXORUBICIN,ABT-888,PA1,-6.101226725599999
5365,DOXORUBICIN,AZD1775,PA1,0.2449491908
5404,DOXORUBICIN,BEZ-235,PA1,-6.2015090498
5443,DOXORUBICIN,BORTEZOMIB,PA1,-7.228709873200001
5482,DOXORUBICIN,DASATINIB,PA1,2.6928762224000002
5521,DOXORUBICIN,DINACICLIB,PA1,-5.792258918099999
5560,DOXORUBICIN,ERLOTINIB,PA1,-12.5422497943
5599,DOXORUBICIN,GELDANAMYCIN,PA1,-14.696071119900001
5638,DOXORUBICIN,L778123,PA1,-10.4219896548
5677,DOXORUBICIN,LAPATINIB,PA1,-8.6211042661
5716,DOXORUBICIN,MK-2206,PA1,-7.5316056418
5755,DOXORUBICIN,MK-4827,PA1,-13.6533726118
5794,DOXORUBICIN,MK-5108,PA1,-8.7603412865
5833,DOXORUBICIN,MK-8669,PA1,-9.5449311531
5872,DOXORUBICIN,MK-8776,PA1,-14.689721520199999
5911,DOXORUBICIN,PD325901,PA1,-12.4761322201
5950,DOXORUBICIN,SORAFENIB,PA1,-3.3245085277
5989,DOXORUBICIN,SUNITINIB,PA1,-7.10505902
6028,DOXORUBICIN,TEMOZOLOMIDE,PA1,-12.4560826726
6067,DOXORUBICIN,ZOLINZA,PA1,-4.913669634
6106,ERLOTINIB,ABT-888,PA1,4.9592629843000005
6145,ERLOTINIB,BEZ-235,PA1,28.776653932800002
6184,ERLOTINIB,BORTEZOMIB,PA1,-9.264225
6223,ERLOTINIB,DASATINIB,PA1,26.4206057312
6262,ERLOTINIB,DINACICLIB,PA1,-9.7984752838
6301,ERLOTINIB,GELDANAMYCIN,PA1,12.763959395499999
6340,ERLOTINIB,MK-8669,PA1,52.5141218236
6379,ERLOTINIB,MK-8776,PA1,15.116698584100002
6418,ERLOTINIB,OXALIPLATIN,PA1,-57.2411260426
6457,ERLOTINIB,PD325901,PA1,1.8126921551
6496,ERLOTINIB,SN-38,PA1,30.906775248699997
6535,ERLOTINIB,SORAFENIB,PA1,5.1649950338
6574,ERLOTINIB,TOPOTECAN,PA1,0.27272896399999996
6613,ETOPOSIDE,ABT-888,PA1,-4.7541158276
6652,ETOPOSIDE,AZD1775,PA1,-1.4351330975999999
6691,ETOPOSIDE,BEZ-235,PA1,-18.374741740799998
6730,ETOPOSIDE,BORTEZOMIB,PA1,-18.6728505722
6769,ETOPOSIDE,DASATINIB,PA1,10.985971697
6808,ETOPOSIDE,DINACICLIB,PA1,-11.8851277902
6847,ETOPOSIDE,ERLOTINIB,PA1,-14.749069136600001
6886,ETOPOSIDE,GELDANAMYCIN,PA1,-15.7218812696
6925,ETOPOSIDE,LAPATINIB,PA1,-4.3378302515
6964,ETOPOSIDE,MK-2206,PA1,0.5895946546
7003,ETOPOSIDE,MK-4827,PA1,-14.018997813599999
7042,ETOPOSIDE,MK-5108,PA1,-5.715302064099999
7081,ETOPOSIDE,MK-8669,PA1,-22.9227549067
7120,ETOPOSIDE,MK-8776,PA1,-22.839518332399997
7159,ETOPOSIDE,PD325901,PA1,-10.7439244592
7198,ETOPOSIDE,SORAFENIB,PA1,-4.5629738236
7237,ETOPOSIDE,SUNITINIB,PA1,-13.585614693800002
7276,ETOPOSIDE,TEMOZOLOMIDE,PA1,-13.0599364784
7315,ETOPOSIDE,ZOLINZA,PA1,-9.6791246769
7354,GELDANAMYCIN,BEZ-235,PA1,26.1948672775
7393,GELDANAMYCIN,DINACICLIB,PA1,4.2805236232
7432,GELDANAMYCIN,MK-8776,PA1,7.9979866698
7471,GELDANAMYCIN,OXALIPLATIN,PA1,-40.1835772759
7510,GELDANAMYCIN,SN-38,PA1,9.277000661499999
7549,GELDANAMYCIN,SORAFENIB,PA1,14.082405433699998
7588,GELDANAMYCIN,TOPOTECAN,PA1,-11.2241981759
7627,GEMCITABINE,ABT-888,PA1,-1.5198072121000001
7679,GEMCITABINE,AZD1775,PA1,14.3390108651
7680,GEMCITABINE,AZD1775,PA1,-29.1033947411
7720,GEMCITABINE,BEZ-235,PA1,9.6907273055
7759,GEMCITABINE,BORTEZOMIB,PA1,-12.9929241769
7798,GEMCITABINE,DASATINIB,PA1,14.211624371600001
7837,GEMCITABINE,DINACICLIB,PA1,-5.652326297
7876,GEMCITABINE,ERLOTINIB,PA1,-1.3839335596
7915,GEMCITABINE,GELDANAMYCIN,PA1,-0.20320025949999998
7954,GEMCITABINE,LAPATINIB,PA1,3.6405955507999996
7993,GEMCITABINE,MK-2206,PA1,11.4789818883
8032,GEMCITABINE,MK-4827,PA1,-5.0641221562
8071,GEMCITABINE,MK-5108,PA1,-8.8728327913
8110,GEMCITABINE,MK-8669,PA1,2.0519035205000002
8162,GEMCITABINE,MK-8776,PA1,33.7984775818
8163,GEMCITABINE,MK-8776,PA1,51.366167795
8203,GEMCITABINE,PD325901,PA1,-0.9063249903
8242,GEMCITABINE,SORAFENIB,PA1,-5.7580184899
8281,GEMCITABINE,SUNITINIB,PA1,-3.8703064119999997
8320,GEMCITABINE,TEMOZOLOMIDE,PA1,1.1380784775
8359,L778123,ABT-888,PA1,2.2839416234
8411,L778123,AZD1775,PA1,21.3382960169
8412,L778123,AZD1775,PA1,-23.8774854085
8452,L778123,BEZ-235,PA1,36.4159295818
8491,L778123,BORTEZOMIB,PA1,-8.5007386922
8530,L778123,DASATINIB,PA1,39.4422724629
8569,L778123,DINACICLIB,PA1,-4.081307262799999
8608,L778123,ERLOTINIB,PA1,17.6822124629
8647,L778123,ETOPOSIDE,PA1,-11.5186484694
8686,L778123,GELDANAMYCIN,PA1,21.3152033997
8725,L778123,GEMCITABINE,PA1,-1.6589496628
8764,L778123,LAPATINIB,PA1,22.202732054699997
8803,L778123,MK-2206,PA1,27.6267184598
8842,L778123,MK-4827,PA1,6.4861805471
8881,L778123,MK-5108,PA1,42.3692130959
8933,L778123,MK-8669,PA1,31.676640701700002
8934,L778123,MK-8669,PA1,21.0546913512
8974,L778123,MK-8776,PA1,11.8836676802
9013,L778123,OXALIPLATIN,PA1,-15.597621708499998
9052,L778123,PD325901,PA1,15.2799047998
9091,L778123,SN-38,PA1,9.447732589500001
9130,L778123,SORAFENIB,PA1,11.0846838202
9169,L778123,SUNITINIB,PA1,13.7293053291
9208,L778123,TEMOZOLOMIDE,PA1,10.5216534764
9247,L778123,TOPOTECAN,PA1,-0.0707070028
9286,L778123,VINORELBINE,PA1,-6.174368907000001
9325,L778123,ZOLINZA,PA1,4.8977496638
9364,LAPATINIB,ABT-888,PA1,16.0396075564
9403,LAPATINIB,BEZ-235,PA1,39.8970310061
9442,LAPATINIB,BORTEZOMIB,PA1,2.3909704525
9481,LAPATINIB,DASATINIB,PA1,30.1705352981
9520,LAPATINIB,DINACICLIB,PA1,5.133186519700001
9559,LAPATINIB,ERLOTINIB,PA1,12.4998756854
9598,LAPATINIB,GELDANAMYCIN,PA1,9.7168657037
9650,LAPATINIB,MK-2206,PA1,33.8475487877
9651,LAPATINIB,MK-2206,PA1,29.045074814
9691,LAPATINIB,MK-4827,PA1,24.5377978751
9730,LAPATINIB,MK-5108,PA1,18.9292214908
9769,LAPATINIB,MK-8669,PA1,23.7042424798
9808,LAPATINIB,MK-8776,PA1,24.2988662969
9847,LAPATINIB,OXALIPLATIN,PA1,-40.352615696
9886,LAPATINIB,PD325901,PA1,31.3116255961
9925,LAPATINIB,SN-38,PA1,55.6240940659
9964,LAPATINIB,SORAFENIB,PA1,15.0354044818
10003,LAPATINIB,TOPOTECAN,PA1,3.5278854638
10042,METFORMIN,ABT-888,PA1,2.0127514922
10081,METFORMIN,AZD1775,PA1,8.9985421323
10120,METFORMIN,BEZ-235,PA1,12.6393986374
10159,METFORMIN,BORTEZOMIB,PA1,3.695951013
10198,METFORMIN,DASATINIB,PA1,6.669235602200001
10237,METFORMIN,DINACICLIB,PA1,-3.4702992501
10276,METFORMIN,ERLOTINIB,PA1,9.6435130841
10315,METFORMIN,GELDANAMYCIN,PA1,6.062227963
10354,METFORMIN,L778123,PA1,6.1847975752
10393,METFORMIN,LAPATINIB,PA1,5.9636667297
10432,METFORMIN,MK-2206,PA1,5.675088531599999
10471,METFORMIN,MK-4827,PA1,4.609445551
10510,METFORMIN,MK-5108,PA1,1.7617053394
10549,METFORMIN,MK-8669,PA1,-1.8351499277
10588,METFORMIN,MK-8776,PA1,-2.0067937203
10627,METFORMIN,PD325901,PA1,9.8282964881
10666,METFORMIN,SORAFENIB,PA1,9.8569024113
10705,METFORMIN,SUNITINIB,PA1,7.4869678932
10744,METFORMIN,TEMOZOLOMIDE,PA1,1.5816067300999999
10783,METFORMIN,ZOLINZA,PA1,4.5734994915
10822,METHOTREXATE,ABT-888,PA1,-13.328264497000001
10861,METHOTREXATE,AZD1775,PA1,-18.0002423055
10900,METHOTREXATE,BEZ-235,PA1,-32.962322744299996
10939,METHOTREXATE,BORTEZOMIB,PA1,-35.7319617494
10978,METHOTREXATE,DASATINIB,PA1,-34.0738911576
11017,METHOTREXATE,DINACICLIB,PA1,-30.3906489152
11056,METHOTREXATE,ERLOTINIB,PA1,-30.005565436199998
11095,METHOTREXATE,GELDANAMYCIN,PA1,-21.6200290518
11134,METHOTREXATE,L778123,PA1,-18.9392435647
11173,METHOTREXATE,LAPATINIB,PA1,-24.4744993961
11212,METHOTREXATE,MK-2206,PA1,-17.6056542511
11251,METHOTREXATE,MK-4827,PA1,-29.840502539899997
11290,METHOTREXATE,MK-5108,PA1,-29.2206538076
11329,METHOTREXATE,MK-8669,PA1,-18.2279490348
11368,METHOTREXATE,MK-8776,PA1,-19.9938732034
11407,METHOTREXATE,PD325901,PA1,-18.9503069958
11446,METHOTREXATE,SORAFENIB,PA1,-11.438315259100001
11485,METHOTREXATE,SUNITINIB,PA1,-21.0432088925
11524,METHOTREXATE,TEMOZOLOMIDE,PA1,-35.9359866657
11563,METHOTREXATE,ZOLINZA,PA1,-23.66584439
11602,MITOMYCINE,ABT-888,PA1,13.4226478205
11641,MITOMYCINE,AZD1775,PA1,24.687635310300003
11680,MITOMYCINE,BEZ-235,PA1,16.4528627891
11719,MITOMYCINE,BORTEZOMIB,PA1,-19.5947709795
11758,MITOMYCINE,DASATINIB,PA1,44.7408871871
11797,MITOMYCINE,DINACICLIB,PA1,3.1562025175999997
11836,MITOMYCINE,ERLOTINIB,PA1,-86.5948506382
11875,MITOMYCINE,GELDANAMYCIN,PA1,4.2505436684
11914,MITOMYCINE,L778123,PA1,-27.172714008699998
11953,MITOMYCINE,LAPATINIB,PA1,14.1381028816
11992,MITOMYCINE,MK-2206,PA1,18.320225576800002
12031,MITOMYCINE,MK-4827,PA1,1.8510877757
12070,MITOMYCINE,MK-5108,PA1,-0.35522386289999996
12109,MITOMYCINE,MK-8669,PA1,9.9142644174
12161,MITOMYCINE,MK-8776,PA1,9.9009022254
12162,MITOMYCINE,MK-8776,PA1,21.365973151
12202,MITOMYCINE,PD325901,PA1,1.7385470979
12241,MITOMYCINE,SORAFENIB,PA1,-29.1662153392
12280,MITOMYCINE,SUNITINIB,PA1,-5.3243271157
12319,MITOMYCINE,TEMOZOLOMIDE,PA1,8.441963444199999
12358,MITOMYCINE,ZOLINZA,PA1,-5.9378725559
12397,MK-2206,ABT-888,PA1,14.8581000249
12436,MK-2206,BEZ-235,PA1,52.1515041405
12475,MK-2206,BORTEZOMIB,PA1,1.7865572090000001
12514,MK-2206,DASATINIB,PA1,23.3979347552
12553,MK-2206,DINACICLIB,PA1,6.402325273200001
12605,MK-2206,ERLOTINIB,PA1,34.0582950709
12606,MK-2206,ERLOTINIB,PA1,6.4620170872000005
12646,MK-2206,GELDANAMYCIN,PA1,16.8783143281
12698,MK-2206,MK-8669,PA1,58.39693319770001
12699,MK-2206,MK-8669,PA1,47.3904326678
12739,MK-2206,MK-8776,PA1,23.967913968
12778,MK-2206,OXALIPLATIN,PA1,-22.3073108717
12817,MK-2206,PD325901,PA1,36.4601522171
12856,MK-2206,SN-38,PA1,26.871769078499998
12895,MK-2206,SORAFENIB,PA1,14.8132367758
12934,MK-2206,TOPOTECAN,PA1,0.0975671078
12973,MK-4541,5-FU,PA1,7.478388744
13012,MK-4541,ABT-888,PA1,20.6647562024
13051,MK-4541,AZD1775,PA1,9.1347297917
13090,MK-4541,BEZ-235,PA1,34.3854161984
13129,MK-4541,BORTEZOMIB,PA1,9.5790957667
13168,MK-4541,CARBOPLATIN,PA1,-1.1469158762
13207,MK-4541,CYCLOPHOSPHAMIDE,PA1,12.0816956269
13246,MK-4541,DASATINIB,PA1,10.973316221300001
13285,MK-4541,DEXAMETHASONE,PA1,10.6050421194
13324,MK-4541,DINACICLIB,PA1,5.4455680795
13363,MK-4541,DOXORUBICIN,PA1,-10.9150508181
13402,MK-4541,ERLOTINIB,PA1,11.682103160499999
13441,MK-4541,ETOPOSIDE,PA1,-10.7641872371
13480,MK-4541,GELDANAMYCIN,PA1,26.676295360100003
13519,MK-4541,GEMCITABINE,PA1,-6.6394656041
13558,MK-4541,L778123,PA1,16.713244659
13597,MK-4541,LAPATINIB,PA1,15.07200593
13636,MK-4541,METFORMIN,PA1,-1.6694271508
13675,MK-4541,METHOTREXATE,PA1,-20.1220400781
13714,MK-4541,MITOMYCINE,PA1,2.3575351665
13753,MK-4541,MK-2206,PA1,17.5986636896
13792,MK-4541,MK-4827,PA1,9.6555443902
13831,MK-4541,MK-5108,PA1,3.175476213
13870,MK-4541,MK-8669,PA1,11.092599577
13909,MK-4541,MK-8776,PA1,7.8884814889
13948,MK-4541,MRK-003,PA1,22.736889161100002
13987,MK-4541,OXALIPLATIN,PA1,-25.378590884
14026,MK-4541,PACLITAXEL,PA1,4.1694564895
14065,MK-4541,PD325901,PA1,31.9031355299
14104,MK-4541,SN-38,PA1,7.0270249334
14143,MK-4541,SORAFENIB,PA1,15.3385712868
14182,MK-4541,SUNITINIB,PA1,8.6919135251
14221,MK-4541,TEMOZOLOMIDE,PA1,-4.8304207269
14260,MK-4541,TOPOTECAN,PA1,-6.261293483999999
14299,MK-4541,VINBLASTINE,PA1,-15.3244267252
14338,MK-4541,VINORELBINE,PA1,-16.693829829400002
14377,MK-4541,ZOLINZA,PA1,21.5274083742
14416,MK-4827,ABT-888,PA1,-0.2937227797
14455,MK-4827,BEZ-235,PA1,3.9921987493
14494,MK-4827,BORTEZOMIB,PA1,-13.1038688775
14533,MK-4827,DASATINIB,PA1,26.557828358800002
14572,MK-4827,DINACICLIB,PA1,-7.550272929099999
14611,MK-4827,ERLOTINIB,PA1,3.1591569595999998
14650,MK-4827,GELDANAMYCIN,PA1,9.536356871799999
14689,MK-4827,MK-2206,PA1,70.6119109025
14728,MK-4827,MK-8669,PA1,18.1028731309
14780,MK-4827,MK-8776,PA1,30.5309319448
14781,MK-4827,MK-8776,PA1,-7.9998057247
14821,MK-4827,OXALIPLATIN,PA1,-15.3481890788
14860,MK-4827,PD325901,PA1,6.6245101426
14912,MK-4827,SN-38,PA1,30.7542502288
14913,MK-4827,SN-38,PA1,17.6108851134
14953,MK-4827,SORAFENIB,PA1,2.5584233144999997
14992,MK-4827,TOPOTECAN,PA1,-6.5148694834
15031,MK-5108,ABT-888,PA1,8.068179592
15070,MK-5108,BEZ-235,PA1,20.5230756565
15109,MK-5108,BORTEZOMIB,PA1,-11.067474123399998
15148,MK-5108,DASATINIB,PA1,46.3176939536
15187,MK-5108,DINACICLIB,PA1,-8.3297856516
15226,MK-5108,ERLOTINIB,PA1,13.166615699100001
15265,MK-5108,GELDANAMYCIN,PA1,-8.5811111577
15304,MK-5108,MK-2206,PA1,31.53017113
15343,MK-5108,MK-4827,PA1,20.3523296383
15382,MK-5108,MK-8669,PA1,6.0684208097
15421,MK-5108,MK-8776,PA1,6.2780198612
15460,MK-5108,OXALIPLATIN,PA1,-5.2350354631
15499,MK-5108,PD325901,PA1,-1.3737671056
15538,MK-5108,SN-38,PA1,1.8544533721
15577,MK-5108,SORAFENIB,PA1,4.8292141452
15616,MK-5108,TOPOTECAN,PA1,-1.2578588363
15655,MK-8669,BEZ-235,PA1,94.70315339940001
15694,MK-8669,DINACICLIB,PA1,3.3030307096
15733,MK-8669,GELDANAMYCIN,PA1,16.2439315299
15772,MK-8669,MK-8776,PA1,8.3240897243
15811,MK-8669,OXALIPLATIN,PA1,-16.7400652568
15850,MK-8669,SN-38,PA1,6.8971952307
15889,MK-8669,SORAFENIB,PA1,9.203536468200001
15928,MK-8669,TOPOTECAN,PA1,-14.1514229335
15967,MRK-003,5-FU,PA1,16.9529457926
16006,MRK-003,ABT-888,PA1,18.2364825459
16045,MRK-003,AZD1775,PA1,11.9850643315
16084,MRK-003,BEZ-235,PA1,41.443262716
16123,MRK-003,BORTEZOMIB,PA1,3.8782800562
16162,MRK-003,CARBOPLATIN,PA1,10.3953174003
16201,MRK-003,CYCLOPHOSPHAMIDE,PA1,4.9651756142000005
16240,MRK-003,DASATINIB,PA1,37.2230322327
16279,MRK-003,DEXAMETHASONE,PA1,26.5919377504
16318,MRK-003,DINACICLIB,PA1,-2.0670409766
16357,MRK-003,DOXORUBICIN,PA1,-9.6432847312
16396,MRK-003,ERLOTINIB,PA1,29.813765294099998
16435,MRK-003,ETOPOSIDE,PA1,-2.1627444976
16474,MRK-003,GELDANAMYCIN,PA1,19.7948931572
16513,MRK-003,GEMCITABINE,PA1,9.5410119498
16552,MRK-003,L778123,PA1,13.6045245879
16604,MRK-003,LAPATINIB,PA1,36.6278744168
16605,MRK-003,LAPATINIB,PA1,32.6396173089
16645,MRK-003,METFORMIN,PA1,15.945762307
16684,MRK-003,METHOTREXATE,PA1,-24.2755107432
16723,MRK-003,MITOMYCINE,PA1,4.9518732282
16762,MRK-003,MK-2206,PA1,32.7211573659
16801,MRK-003,MK-4827,PA1,36.6766310425
16840,MRK-003,MK-5108,PA1,15.8822751298
16879,MRK-003,MK-8669,PA1,32.3464792289
16918,MRK-003,MK-8776,PA1,22.705761280999997
16957,MRK-003,OXALIPLATIN,PA1,-32.7399191722
16996,MRK-003,PACLITAXEL,PA1,19.2094457046
17035,MRK-003,PD325901,PA1,24.9097278092
17074,MRK-003,SN-38,PA1,31.355263708000003
17113,MRK-003,SORAFENIB,PA1,17.5921339189
17165,MRK-003,SUNITINIB,PA1,16.1967449994
17166,MRK-003,SUNITINIB,PA1,31.850872603200003
17206,MRK-003,TEMOZOLOMIDE,PA1,24.4845301305
17245,MRK-003,TOPOTECAN,PA1,6.0366165059000005
17297,MRK-003,VINBLASTINE,PA1,17.1731841083
17298,MRK-003,VINBLASTINE,PA1,1.4423601063999998
17338,MRK-003,VINORELBINE,PA1,-9.5250508009
17377,MRK-003,ZOLINZA,PA1,7.904270823200001
17416,OXALIPLATIN,DINACICLIB,PA1,-12.5107470027
17455,OXALIPLATIN,MK-8776,PA1,-23.7913856881
17494,OXALIPLATIN,SORAFENIB,PA1,-9.485756505
17533,PACLITAXEL,ABT-888,PA1,12.070497830899999
17572,PACLITAXEL,AZD1775,PA1,4.1648320352
17611,PACLITAXEL,BEZ-235,PA1,-7.4802702519
17650,PACLITAXEL,BORTEZOMIB,PA1,-27.679851638699997
17689,PACLITAXEL,DASATINIB,PA1,5.0442682952
