,drug_a_name,drug_b_name,cell_line,synergy
2657,CARBOPLATIN,BORTEZOMIB,OV90,-3.8150119214999996
2696,CARBOPLATIN,DASATINIB,OV90,-1.4086987743000001
2735,CARBOPLATIN,DINACICLIB,OV90,-18.9168288622
2774,CARBOPLATIN,ERLOTINIB,OV90,-11.5626831931
2813,CARBOPLATIN,GELDANAMYCIN,OV90,-11.7491440479
2852,CARBOPLATIN,L778123,OV90,-0.1590348656
2891,CARBOPLATIN,LAPATINIB,OV90,-15.334332203499999
2930,CARBOPLATIN,MK-2206,OV90,-1.5879029656
2969,CARBOPLATIN,MK-4827,OV90,-9.005526845599999
3008,CARBOPLATIN,MK-5108,OV90,-9.1794061031
3047,CARBOPLATIN,MK-8669,OV90,11.9048450125
3086,CARBOPLATIN,MK-8776,OV90,3.2952077666000004
3125,CARBOPLATIN,PD325901,OV90,2.1629580665
3164,CARBOPLATIN,SORAFENIB,OV90,-14.735371150799999
3203,CARBOPLATIN,SUNITINIB,OV90,3.1451835623
3242,CARBOPLATIN,TEMOZOLOMIDE,OV90,-10.546874228
3281,CARBOPLATIN,ZOLINZA,OV90,-6.8484384916
3320,CYCLOPHOSPHAMIDE,ABT-888,OV90,11.773231933699998
3359,CYCLOPHOSPHAMIDE,AZD1775,OV90,-2.7609610695
3398,CYCLOPHOSPHAMIDE,BEZ-235,OV90,18.2220659313
3437,CYCLOPHOSPHAMIDE,BORTEZOMIB,OV90,-1.8971338369
3476,CYCLOPHOSPHAMIDE,DASATINIB,OV90,-3.1959106802
3515,CYCLOPHOSPHAMIDE,DINACICLIB,OV90,-1.2093687729
3554,CYCLOPHOSPHAMIDE,ERLOTINIB,OV90,-13.2393729614
3593,CYCLOPHOSPHAMIDE,GELDANAMYCIN,OV90,-5.7802012898
3632,CYCLOPHOSPHAMIDE,L778123,OV90,12.586179618900001
3671,CYCLOPHOSPHAMIDE,LAPATINIB,OV90,-12.781994428900001
3710,CYCLOPHOSPHAMIDE,MK-2206,OV90,14.6817667705
3749,CYCLOPHOSPHAMIDE,MK-4827,OV90,0.1281713271
3788,CYCLOPHOSPHAMIDE,MK-5108,OV90,8.4730928744
3827,CYCLOPHOSPHAMIDE,MK-8669,OV90,13.0321042728
3866,CYCLOPHOSPHAMIDE,MK-8776,OV90,10.055227608400001
3905,CYCLOPHOSPHAMIDE,PD325901,OV90,-12.2633657989
3944,CYCLOPHOSPHAMIDE,SORAFENIB,OV90,3.8177439392
3983,CYCLOPHOSPHAMIDE,SUNITINIB,OV90,3.8958026998000004
4022,CYCLOPHOSPHAMIDE,TEMOZOLOMIDE,OV90,11.983147976400002
4061,CYCLOPHOSPHAMIDE,ZOLINZA,OV90,14.764538246099999
4100,DASATINIB,ABT-888,OV90,4.0877463155000004
4139,DASATINIB,BEZ-235,OV90,46.7993247883
4178,DASATINIB,DINACICLIB,OV90,5.1685166911
4217,DASATINIB,GELDANAMYCIN,OV90,22.6680254808
4256,DASATINIB,MK-8669,OV90,54.9331081087
4308,DASATINIB,MK-8776,OV90,28.5602106664
4349,DASATINIB,OXALIPLATIN,OV90,-23.489215968699998
4388,DASATINIB,SN-38,OV90,5.789915596799999
4427,DASATINIB,SORAFENIB,OV90,14.9135090205
4466,DASATINIB,TOPOTECAN,OV90,9.5804858589
4505,DEXAMETHASONE,ABT-888,OV90,-11.3890112848
4544,DEXAMETHASONE,AZD1775,OV90,-0.18592013699999999
4583,DEXAMETHASONE,BEZ-235,OV90,13.839377884200001
4622,DEXAMETHASONE,BORTEZOMIB,OV90,-9.782986039099999
4661,DEXAMETHASONE,DASATINIB,OV90,-14.0013049619
4700,DEXAMETHASONE,DINACICLIB,OV90,-10.1530329853
4739,DEXAMETHASONE,ERLOTINIB,OV90,-14.4366228593
4778,DEXAMETHASONE,GELDANAMYCIN,OV90,-22.2375828021
4817,DEXAMETHASONE,L778123,OV90,9.1219130241
4856,DEXAMETHASONE,LAPATINIB,OV90,-17.4542069723
4895,DEXAMETHASONE,MK-2206,OV90,7.0030700794000005
4934,DEXAMETHASONE,MK-4827,OV90,-9.398590264800001
4973,DEXAMETHASONE,MK-5108,OV90,1.3742707068
5012,DEXAMETHASONE,MK-8669,OV90,9.301201835
5051,DEXAMETHASONE,MK-8776,OV90,-6.1325109249
5090,DEXAMETHASONE,PD325901,OV90,-52.6404478742
5129,DEXAMETHASONE,SORAFENIB,OV90,2.4475157048
5168,DEXAMETHASONE,SUNITINIB,OV90,5.995643695599999
5207,DEXAMETHASONE,TEMOZOLOMIDE,OV90,-9.603188810199999
5246,DEXAMETHASONE,ZOLINZA,OV90,3.6288387381000002
5285,DINACICLIB,MK-8776,OV90,-14.141472898
5324,DOXORUBICIN,ABT-888,OV90,-6.7078020181
5363,DOXORUBICIN,AZD1775,OV90,-13.922835853099999
5402,DOXORUBICIN,BEZ-235,OV90,-4.5314760591
5441,DOXORUBICIN,BORTEZOMIB,OV90,-24.818156155700002
5480,DOXORUBICIN,DASATINIB,OV90,11.0520465593
5519,DOXORUBICIN,DINACICLIB,OV90,-14.139566645
5558,DOXORUBICIN,ERLOTINIB,OV90,-17.8033441676
5597,DOXORUBICIN,GELDANAMYCIN,OV90,-7.2750099991
5636,DOXORUBICIN,L778123,OV90,-12.9239441002
5675,DOXORUBICIN,LAPATINIB,OV90,-19.3472943928
5714,DOXORUBICIN,MK-2206,OV90,3.7818636008
5753,DOXORUBICIN,MK-4827,OV90,-27.382437025799998
5792,DOXORUBICIN,MK-5108,OV90,-6.9209914009
5831,DOXORUBICIN,MK-8669,OV90,4.6617469458
5870,DOXORUBICIN,MK-8776,OV90,-1.5913758919
5909,DOXORUBICIN,PD325901,OV90,4.6593029767
5948,DOXORUBICIN,SORAFENIB,OV90,-14.130440979200001
5987,DOXORUBICIN,SUNITINIB,OV90,-12.699682445399999
6026,DOXORUBICIN,TEMOZOLOMIDE,OV90,-3.6156930148
6065,DOXORUBICIN,ZOLINZA,OV90,-0.0363220976
6104,ERLOTINIB,ABT-888,OV90,-13.320209108199998
6143,ERLOTINIB,BEZ-235,OV90,23.6579838694
6182,ERLOTINIB,BORTEZOMIB,OV90,-10.5106881685
6221,ERLOTINIB,DASATINIB,OV90,15.201279185899999
6260,ERLOTINIB,DINACICLIB,OV90,0.1868248189
6299,ERLOTINIB,GELDANAMYCIN,OV90,-8.9568886375
6338,ERLOTINIB,MK-8669,OV90,42.8012053483
6377,ERLOTINIB,MK-8776,OV90,5.0422857722000005
6416,ERLOTINIB,OXALIPLATIN,OV90,-31.1983312611
6455,ERLOTINIB,PD325901,OV90,-5.0536830788
6494,ERLOTINIB,SN-38,OV90,-17.326445359
6533,ERLOTINIB,SORAFENIB,OV90,2.0719161847
6572,ERLOTINIB,TOPOTECAN,OV90,15.6400968392
6611,ETOPOSIDE,ABT-888,OV90,-9.0158407116
6650,ETOPOSIDE,AZD1775,OV90,-0.1177371227
6689,ETOPOSIDE,BEZ-235,OV90,15.145269115
6728,ETOPOSIDE,BORTEZOMIB,OV90,-20.566803418800003
6767,ETOPOSIDE,DASATINIB,OV90,1.7826878669
6806,ETOPOSIDE,DINACICLIB,OV90,-13.031571854300001
6845,ETOPOSIDE,ERLOTINIB,OV90,10.8358656892
6884,ETOPOSIDE,GELDANAMYCIN,OV90,3.3221038488
6923,ETOPOSIDE,LAPATINIB,OV90,-14.60244237
6962,ETOPOSIDE,MK-2206,OV90,35.0810666521
7001,ETOPOSIDE,MK-4827,OV90,2.1983561013
7040,ETOPOSIDE,MK-5108,OV90,21.1155193324
7079,ETOPOSIDE,MK-8669,OV90,11.768030635
7118,ETOPOSIDE,MK-8776,OV90,4.875218058500001
7157,ETOPOSIDE,PD325901,OV90,21.0399846082
7196,ETOPOSIDE,SORAFENIB,OV90,-8.0861833382
7235,ETOPOSIDE,SUNITINIB,OV90,-2.4084369322
7274,ETOPOSIDE,TEMOZOLOMIDE,OV90,13.7618207928
7313,ETOPOSIDE,ZOLINZA,OV90,6.8735487554
7352,GELDANAMYCIN,BEZ-235,OV90,16.2558353045
7391,GELDANAMYCIN,DINACICLIB,OV90,-9.0899804034
7430,GELDANAMYCIN,MK-8776,OV90,-6.5873594611
7469,GELDANAMYCIN,OXALIPLATIN,OV90,-11.533516071500001
7508,GELDANAMYCIN,SN-38,OV90,-2.6383159856
7547,GELDANAMYCIN,SORAFENIB,OV90,-5.189856146
7586,GELDANAMYCIN,TOPOTECAN,OV90,-8.4377399335
7625,GEMCITABINE,ABT-888,OV90,0.5834258941
7677,GEMCITABINE,AZD1775,OV90,-1.6869133798
7718,GEMCITABINE,BEZ-235,OV90,-3.0487061946
7757,GEMCITABINE,BORTEZOMIB,OV90,-4.7987485201
7796,GEMCITABINE,DASATINIB,OV90,11.761405955899999
7835,GEMCITABINE,DINACICLIB,OV90,-6.154371400800001
7874,GEMCITABINE,ERLOTINIB,OV90,6.2077607318
7913,GEMCITABINE,GELDANAMYCIN,OV90,-1.2397136102
7952,GEMCITABINE,LAPATINIB,OV90,5.008851986
7991,GEMCITABINE,MK-2206,OV90,11.838492202100001
8030,GEMCITABINE,MK-4827,OV90,3.0906132957
8069,GEMCITABINE,MK-5108,OV90,5.8278273696000005
8108,GEMCITABINE,MK-8669,OV90,-4.0431483193
8160,GEMCITABINE,MK-8776,OV90,3.3516077326
8201,GEMCITABINE,PD325901,OV90,26.7345710583
8240,GEMCITABINE,SORAFENIB,OV90,-4.7173256594
8279,GEMCITABINE,SUNITINIB,OV90,0.037856122799999996
8318,GEMCITABINE,TEMOZOLOMIDE,OV90,6.6892796931
8357,L778123,ABT-888,OV90,14.9747861388
8409,L778123,AZD1775,OV90,5.161012797
8450,L778123,BEZ-235,OV90,31.1769722023
8489,L778123,BORTEZOMIB,OV90,3.0134825443
8528,L778123,DASATINIB,OV90,15.0024439539
8567,L778123,DINACICLIB,OV90,6.607411555800001
8606,L778123,ERLOTINIB,OV90,4.3041966511
8645,L778123,ETOPOSIDE,OV90,6.713481934600001
8684,L778123,GELDANAMYCIN,OV90,9.3099653073
8723,L778123,GEMCITABINE,OV90,3.0953506481999997
8762,L778123,LAPATINIB,OV90,17.2712380021
8801,L778123,MK-2206,OV90,23.4589569896
8840,L778123,MK-4827,OV90,14.342791441300001
8879,L778123,MK-5108,OV90,14.620692808900001
8931,L778123,MK-8669,OV90,35.9039059106
8972,L778123,MK-8776,OV90,18.3599218372
9011,L778123,OXALIPLATIN,OV90,-9.179727273300001
9050,L778123,PD325901,OV90,9.215368347
9089,L778123,SN-38,OV90,7.3603113552999995
9128,L778123,SORAFENIB,OV90,4.1551977166
9167,L778123,SUNITINIB,OV90,6.8901837124
9206,L778123,TEMOZOLOMIDE,OV90,21.2164531188
9245,L778123,TOPOTECAN,OV90,13.715672063800001
9284,L778123,VINORELBINE,OV90,40.214171943800004
9323,L778123,ZOLINZA,OV90,19.7685368629
9362,LAPATINIB,ABT-888,OV90,-13.1617272068
9401,LAPATINIB,BEZ-235,OV90,22.2995064695
9440,LAPATINIB,BORTEZOMIB,OV90,-7.710140629700001
9479,LAPATINIB,DASATINIB,OV90,9.3619816436
9518,LAPATINIB,DINACICLIB,OV90,-3.29071214
9557,LAPATINIB,ERLOTINIB,OV90,-12.9989361489
9596,LAPATINIB,GELDANAMYCIN,OV90,-0.3027563863
9648,LAPATINIB,MK-2206,OV90,15.2611719501
9689,LAPATINIB,MK-4827,OV90,-6.2915371402
9728,LAPATINIB,MK-5108,OV90,5.6989973835
9767,LAPATINIB,MK-8669,OV90,14.7852896526
9806,LAPATINIB,MK-8776,OV90,-1.3548249988999999
9845,LAPATINIB,OXALIPLATIN,OV90,-23.2576025038
9884,LAPATINIB,PD325901,OV90,13.729626743499999
9923,LAPATINIB,SN-38,OV90,-19.5718287306
9962,LAPATINIB,SORAFENIB,OV90,6.9039249671
10001,LAPATINIB,TOPOTECAN,OV90,-12.1520097664
10040,METFORMIN,ABT-888,OV90,2.6110472273
10079,METFORMIN,AZD1775,OV90,2.4330873328
10118,METFORMIN,BEZ-235,OV90,19.258571457000002
10157,METFORMIN,BORTEZOMIB,OV90,-4.3281888966
10196,METFORMIN,DASATINIB,OV90,-3.9879008949
10235,METFORMIN,DINACICLIB,OV90,-14.517637566800001
10274,METFORMIN,ERLOTINIB,OV90,-9.942621258600001
10313,METFORMIN,GELDANAMYCIN,OV90,-16.800504161
10352,METFORMIN,L778123,OV90,9.8976073183
10391,METFORMIN,LAPATINIB,OV90,-13.8972271619
10430,METFORMIN,MK-2206,OV90,5.0345444497
10469,METFORMIN,MK-4827,OV90,-0.9752921454000001
10508,METFORMIN,MK-5108,OV90,2.5589374822
10547,METFORMIN,MK-8669,OV90,14.0897025301
10586,METFORMIN,MK-8776,OV90,3.1360177926999997
10625,METFORMIN,PD325901,OV90,-9.6238078679
10664,METFORMIN,SORAFENIB,OV90,8.2795223296
10703,METFORMIN,SUNITINIB,OV90,6.5052147187000005
10742,METFORMIN,TEMOZOLOMIDE,OV90,-2.2898288559
10781,METFORMIN,ZOLINZA,OV90,3.060698
10820,METHOTREXATE,ABT-888,OV90,-5.9545659277
10859,METHOTREXATE,AZD1775,OV90,1.1793018926999999
10898,METHOTREXATE,BEZ-235,OV90,5.4436437783
10937,METHOTREXATE,BORTEZOMIB,OV90,-3.1026716763
10976,METHOTREXATE,DASATINIB,OV90,-1.6067629103999999
11015,METHOTREXATE,DINACICLIB,OV90,-4.1323524461000005
11054,METHOTREXATE,ERLOTINIB,OV90,11.2698115462
11093,METHOTREXATE,GELDANAMYCIN,OV90,-2.6297424348
11132,METHOTREXATE,L778123,OV90,2.1020162582
11171,METHOTREXATE,LAPATINIB,OV90,8.784960031799999
11210,METHOTREXATE,MK-2206,OV90,-1.1961248905
11249,METHOTREXATE,MK-4827,OV90,-7.481477437000001
11288,METHOTREXATE,MK-5108,OV90,2.9668764635000002
11327,METHOTREXATE,MK-8669,OV90,-0.0879031176
11366,METHOTREXATE,MK-8776,OV90,11.4173880094
11405,METHOTREXATE,PD325901,OV90,-3.1176231007
11444,METHOTREXATE,SORAFENIB,OV90,-0.5120538835
11483,METHOTREXATE,SUNITINIB,OV90,-7.6234512327
11522,METHOTREXATE,TEMOZOLOMIDE,OV90,0.7326416715
11561,METHOTREXATE,ZOLINZA,OV90,-11.5928619958
11600,MITOMYCINE,ABT-888,OV90,-4.1969809674
11639,MITOMYCINE,AZD1775,OV90,-12.3082621491
11678,MITOMYCINE,BEZ-235,OV90,8.491982739400001
11717,MITOMYCINE,BORTEZOMIB,OV90,-20.7055351197
11756,MITOMYCINE,DASATINIB,OV90,20.0075537545
11795,MITOMYCINE,DINACICLIB,OV90,-2.8553525663999997
11834,MITOMYCINE,ERLOTINIB,OV90,-90.45470525459999
11873,MITOMYCINE,GELDANAMYCIN,OV90,1.5634229197999998
11912,MITOMYCINE,L778123,OV90,-27.267621954699997
11951,MITOMYCINE,LAPATINIB,OV90,1.7303323975
11990,MITOMYCINE,MK-2206,OV90,23.3643211326
12029,MITOMYCINE,MK-4827,OV90,5.704476539500001
12068,MITOMYCINE,MK-5108,OV90,-21.5109826329
12107,MITOMYCINE,MK-8669,OV90,12.264435625499999
12159,MITOMYCINE,MK-8776,OV90,5.7631466477
12200,MITOMYCINE,PD325901,OV90,37.9206365787
12239,MITOMYCINE,SORAFENIB,OV90,-32.8345436564
12278,MITOMYCINE,SUNITINIB,OV90,-0.8691686544
12317,MITOMYCINE,TEMOZOLOMIDE,OV90,-0.3400710831
12356,MITOMYCINE,ZOLINZA,OV90,4.8038664980000005
12395,MK-2206,ABT-888,OV90,1.7684390400999999
12434,MK-2206,BEZ-235,OV90,49.512452634700004
12473,MK-2206,BORTEZOMIB,OV90,-21.562782442399996
12512,MK-2206,DASATINIB,OV90,58.6053875277
12551,MK-2206,DINACICLIB,OV90,6.6770370377
12603,MK-2206,ERLOTINIB,OV90,14.7287188678
12644,MK-2206,GELDANAMYCIN,OV90,-4.2403520316000005
12696,MK-2206,MK-8669,OV90,79.3944977411
12737,MK-2206,MK-8776,OV90,15.0599966124
12776,MK-2206,OXALIPLATIN,OV90,-13.1096276521
12815,MK-2206,PD325901,OV90,29.71348596
12854,MK-2206,SN-38,OV90,21.656117174499997
12893,MK-2206,SORAFENIB,OV90,13.2031043049
12932,MK-2206,TOPOTECAN,OV90,33.9854079248
12971,MK-4541,5-FU,OV90,-8.9972669175
13010,MK-4541,ABT-888,OV90,-4.1918668536000006
13049,MK-4541,AZD1775,OV90,-6.3612451421000005
13088,MK-4541,BEZ-235,OV90,22.7780506721
13127,MK-4541,BORTEZOMIB,OV90,-10.1081386907
13166,MK-4541,CARBOPLATIN,OV90,0.5538963504
13205,MK-4541,CYCLOPHOSPHAMIDE,OV90,3.6045776854000002
13244,MK-4541,DASATINIB,OV90,-3.5262478385000002
13283,MK-4541,DEXAMETHASONE,OV90,-7.0314428899
13322,MK-4541,DINACICLIB,OV90,-14.681976083299999
13361,MK-4541,DOXORUBICIN,OV90,-6.9282514734000005
13400,MK-4541,ERLOTINIB,OV90,1.6018543126
13439,MK-4541,ETOPOSIDE,OV90,9.5928986131
13478,MK-4541,GELDANAMYCIN,OV90,-7.515114605700001
13517,MK-4541,GEMCITABINE,OV90,-0.2676320788
13556,MK-4541,L778123,OV90,14.6523799808
13595,MK-4541,LAPATINIB,OV90,-20.3157388206
13634,MK-4541,METFORMIN,OV90,-4.7017168458
13673,MK-4541,METHOTREXATE,OV90,5.6184238619
13712,MK-4541,MITOMYCINE,OV90,-8.5383303649
13751,MK-4541,MK-2206,OV90,2.828663479
13790,MK-4541,MK-4827,OV90,-5.384924245800001
13829,MK-4541,MK-5108,OV90,-1.7069317663999999
13868,MK-4541,MK-8669,OV90,1.9073618216
13907,MK-4541,MK-8776,OV90,6.2611680149
13946,MK-4541,MRK-003,OV90,-5.5606832015
13985,MK-4541,OXALIPLATIN,OV90,-24.0421875981
14024,MK-4541,PACLITAXEL,OV90,1.8223577030000002
14063,MK-4541,PD325901,OV90,-10.3270874407
14102,MK-4541,SN-38,OV90,-9.961950246799999
14141,MK-4541,SORAFENIB,OV90,3.2141099268
14180,MK-4541,SUNITINIB,OV90,4.5793983004
14219,MK-4541,TEMOZOLOMIDE,OV90,-11.806641042799999
14258,MK-4541,TOPOTECAN,OV90,2.8273565682
14297,MK-4541,VINBLASTINE,OV90,-20.6522218973
14336,MK-4541,VINORELBINE,OV90,23.691483498
14375,MK-4541,ZOLINZA,OV90,-5.7152393194
14414,MK-4827,ABT-888,OV90,0.23490674949999998
14453,MK-4827,BEZ-235,OV90,10.6819271118
14492,MK-4827,BORTEZOMIB,OV90,-4.576218374100001
14531,MK-4827,DASATINIB,OV90,-5.8757228963
14570,MK-4827,DINACICLIB,OV90,-19.6587600338
14609,MK-4827,ERLOTINIB,OV90,-10.5569310089
14648,MK-4827,GELDANAMYCIN,OV90,-6.1912258667
14687,MK-4827,MK-2206,OV90,10.0556019051
14726,MK-4827,MK-8669,OV90,14.040018126300001
14778,MK-4827,MK-8776,OV90,7.2784628524
14819,MK-4827,OXALIPLATIN,OV90,-24.3196896315
14858,MK-4827,PD325901,OV90,-9.756052268
14910,MK-4827,SN-38,OV90,14.1924417049
14951,MK-4827,SORAFENIB,OV90,-1.4796869507
14990,MK-4827,TOPOTECAN,OV90,9.0440510067
15029,MK-5108,ABT-888,OV90,2.1275286321999998
15068,MK-5108,BEZ-235,OV90,16.5629753484
15107,MK-5108,BORTEZOMIB,OV90,-7.5440906985
15146,MK-5108,DASATINIB,OV90,8.2524591812
15185,MK-5108,DINACICLIB,OV90,-7.1756408475
15224,MK-5108,ERLOTINIB,OV90,5.6449451087
15263,MK-5108,GELDANAMYCIN,OV90,-3.2132522972000004
15302,MK-5108,MK-2206,OV90,8.1943747713
15341,MK-5108,MK-4827,OV90,8.382194093999999
15380,MK-5108,MK-8669,OV90,13.3631628967
15419,MK-5108,MK-8776,OV90,-5.5219530687
15458,MK-5108,OXALIPLATIN,OV90,-10.7979527623
15497,MK-5108,PD325901,OV90,2.5700270087
15536,MK-5108,SN-38,OV90,-7.1490534242
15575,MK-5108,SORAFENIB,OV90,8.0444852187
15614,MK-5108,TOPOTECAN,OV90,14.3234506682
15653,MK-8669,BEZ-235,OV90,63.5717927255
15692,MK-8669,DINACICLIB,OV90,15.2583402653
15731,MK-8669,GELDANAMYCIN,OV90,19.1101073466
15770,MK-8669,MK-8776,OV90,20.7181506324
15809,MK-8669,OXALIPLATIN,OV90,-2.4627537001
15848,MK-8669,SN-38,OV90,11.055025806
15887,MK-8669,SORAFENIB,OV90,14.702129850899999
15926,MK-8669,TOPOTECAN,OV90,16.7233708478
15965,MRK-003,5-FU,OV90,-0.177027545
16004,MRK-003,ABT-888,OV90,1.3522976731999998
16043,MRK-003,AZD1775,OV90,-4.6370700468
16082,MRK-003,BEZ-235,OV90,22.660926920300003
16121,MRK-003,BORTEZOMIB,OV90,-7.312258127200001
16160,MRK-003,CARBOPLATIN,OV90,-6.397714961799999
16199,MRK-003,CYCLOPHOSPHAMIDE,OV90,-4.3650409032
16238,MRK-003,DASATINIB,OV90,24.863011294699998
16277,MRK-003,DEXAMETHASONE,OV90,-3.2120945411
16316,MRK-003,DINACICLIB,OV90,-8.48677191
16355,MRK-003,DOXORUBICIN,OV90,-19.9962362855
16394,MRK-003,ERLOTINIB,OV90,-2.8991677444999997
16433,MRK-003,ETOPOSIDE,OV90,3.3044215708999998
16472,MRK-003,GELDANAMYCIN,OV90,-16.9391645262
16511,MRK-003,GEMCITABINE,OV90,4.4066742362
16550,MRK-003,L778123,OV90,12.5847335578
16602,MRK-003,LAPATINIB,OV90,11.1360856351
16643,MRK-003,METFORMIN,OV90,5.7740783973
16682,MRK-003,METHOTREXATE,OV90,5.229952959599999
16721,MRK-003,MITOMYCINE,OV90,-4.5331999732
16760,MRK-003,MK-2206,OV90,23.1434504518
16799,MRK-003,MK-4827,OV90,-5.721829716499999
16838,MRK-003,MK-5108,OV90,2.6698742153
16877,MRK-003,MK-8669,OV90,24.790558126
16916,MRK-003,MK-8776,OV90,1.0884494703
16955,MRK-003,OXALIPLATIN,OV90,-22.822558608
16994,MRK-003,PACLITAXEL,OV90,29.660801919
17033,MRK-003,PD325901,OV90,12.1154751506
17072,MRK-003,SN-38,OV90,-8.7963507623
17111,MRK-003,SORAFENIB,OV90,9.0806737174
17163,MRK-003,SUNITINIB,OV90,1.135661684
17204,MRK-003,TEMOZOLOMIDE,OV90,-1.6096297366999999
17243,MRK-003,TOPOTECAN,OV90,17.888003578699998
17295,MRK-003,VINBLASTINE,OV90,17.0081311413
17336,MRK-003,VINORELBINE,OV90,36.7633176326
17375,MRK-003,ZOLINZA,OV90,5.978284738999999
17414,OXALIPLATIN,DINACICLIB,OV90,-10.754102852599999
17453,OXALIPLATIN,MK-8776,OV90,-11.1173222466
17492,OXALIPLATIN,SORAFENIB,OV90,-10.2613495332
17531,PACLITAXEL,ABT-888,OV90,-3.1154025858999996
17570,PACLITAXEL,AZD1775,OV90,-6.260132692000001
17609,PACLITAXEL,BEZ-235,OV90,21.623141440999998
17648,PACLITAXEL,BORTEZOMIB,OV90,-8.8154937099
17687,PACLITAXEL,DASATINIB,OV90,37.6334195119
17726,PACLITAXEL,DINACICLIB,OV90,12.2384883599
17765,PACLITAXEL,ERLOTINIB,OV90,-5.5209389092
17804,PACLITAXEL,GELDANAMYCIN,OV90,15.711240625
17843,PACLITAXEL,L778123,OV90,24.5440685342
17882,PACLITAXEL,LAPATINIB,OV90,0.6240838946
17921,PACLITAXEL,MK-2206,OV90,38.7672491237
17960,PACLITAXEL,MK-4827,OV90,-19.2553886472
17999,PACLITAXEL,MK-5108,OV90,21.1845777022
18038,PACLITAXEL,MK-8669,OV90,35.8140707621
18077,PACLITAXEL,MK-8776,OV90,4.8951280597
18116,PACLITAXEL,PD325901,OV90,49.8726038615
18155,PACLITAXEL,SORAFENIB,OV90,8.6181724805
18194,PACLITAXEL,SUNITINIB,OV90,2.6817559653
