,drug_a_name,drug_b_name,cell_line,synergy
6325,ERLOTINIB,MK-8669,HT144,36.793717447
6364,ERLOTINIB,MK-8776,HT144,7.334050198300001
6403,ERLOTINIB,OXALIPLATIN,HT144,-24.4813714399
6442,ERLOTINIB,PD325901,HT144,14.3884974381
6481,ERLOTINIB,SN-38,HT144,11.9553383751
6520,ERLOTINIB,SORAFENIB,HT144,0.4579421154
6559,ERLOTINIB,TOPOTECAN,HT144,21.4128154379
6598,ETOPOSIDE,ABT-888,HT144,0.5510872045
6637,ETOPOSIDE,AZD1775,HT144,18.2433503192
6676,ETOPOSIDE,BEZ-235,HT144,36.3439959518
6715,ETOPOSIDE,BORTEZOMIB,HT144,2.1652167640999997
6754,ETOPOSIDE,DASATINIB,HT144,-36.2382421829
6793,ETOPOSIDE,DINACICLIB,HT144,-6.2085399272
6832,ETOPOSIDE,ERLOTINIB,HT144,31.446221626999996
6871,ETOPOSIDE,GELDANAMYCIN,HT144,13.8275485332
6910,ETOPOSIDE,LAPATINIB,HT144,12.7503396176
6949,ETOPOSIDE,MK-2206,HT144,47.8440531222
6988,ETOPOSIDE,MK-4827,HT144,14.3526778982
7027,ETOPOSIDE,MK-5108,HT144,-2.8871973316000004
7066,ETOPOSIDE,MK-8669,HT144,41.5899265685
7105,ETOPOSIDE,MK-8776,HT144,26.8748606603
7144,ETOPOSIDE,PD325901,HT144,39.7482992348
7183,ETOPOSIDE,SORAFENIB,HT144,6.0635993224
7222,ETOPOSIDE,SUNITINIB,HT144,0.18972444030000002
7261,ETOPOSIDE,TEMOZOLOMIDE,HT144,-7.9186755492
7300,ETOPOSIDE,ZOLINZA,HT144,11.896273633800002
7339,GELDANAMYCIN,BEZ-235,HT144,45.4812279711
7378,GELDANAMYCIN,DINACICLIB,HT144,5.0038816345
7417,GELDANAMYCIN,MK-8776,HT144,-198.6874065875
7456,GELDANAMYCIN,OXALIPLATIN,HT144,-10.3325213109
7495,GELDANAMYCIN,SN-38,HT144,5.4243218112000005
7534,GELDANAMYCIN,SORAFENIB,HT144,-0.5753244290999999
7573,GELDANAMYCIN,TOPOTECAN,HT144,-1.1705889077
7612,GEMCITABINE,ABT-888,HT144,-1.4612399049
7659,GEMCITABINE,AZD1775,HT144,16.0645426112
7705,GEMCITABINE,BEZ-235,HT144,24.0951272542
7744,GEMCITABINE,BORTEZOMIB,HT144,8.5208844149
7783,GEMCITABINE,DASATINIB,HT144,-12.108485678800001
7822,GEMCITABINE,DINACICLIB,HT144,-2.7572924968
7861,GEMCITABINE,ERLOTINIB,HT144,3.5993856934
7900,GEMCITABINE,GELDANAMYCIN,HT144,6.231062591900001
7939,GEMCITABINE,LAPATINIB,HT144,-4.6028455674
7978,GEMCITABINE,MK-2206,HT144,26.124464265100002
8017,GEMCITABINE,MK-4827,HT144,5.354020364
8056,GEMCITABINE,MK-5108,HT144,3.9438476901999997
8095,GEMCITABINE,MK-8669,HT144,22.881679374
8142,GEMCITABINE,MK-8776,HT144,49.1959390522
8188,GEMCITABINE,PD325901,HT144,9.5157815586
8227,GEMCITABINE,SORAFENIB,HT144,-1.643253355
8266,GEMCITABINE,SUNITINIB,HT144,1.736908256
8305,GEMCITABINE,TEMOZOLOMIDE,HT144,-4.0968224319
8344,L778123,ABT-888,HT144,-5.0518552660000005
8391,L778123,AZD1775,HT144,15.283475219100001
8437,L778123,BEZ-235,HT144,35.9706855002
8476,L778123,BORTEZOMIB,HT144,-9.582782667
8515,L778123,DASATINIB,HT144,-5.2278088808
8554,L778123,DINACICLIB,HT144,1.6331943256
8593,L778123,ERLOTINIB,HT144,8.9365434043
8632,L778123,ETOPOSIDE,HT144,9.6606599805
8671,L778123,GELDANAMYCIN,HT144,19.8037426566
8710,L778123,GEMCITABINE,HT144,2.7178089722000003
8749,L778123,LAPATINIB,HT144,11.8898917881
8788,L778123,MK-2206,HT144,13.4514560674
8827,L778123,MK-4827,HT144,-53.481771484300005
8866,L778123,MK-5108,HT144,4.7644489333
8913,L778123,MK-8669,HT144,40.5420131053
8959,L778123,MK-8776,HT144,-69.5529801543
8998,L778123,OXALIPLATIN,HT144,-6.6077038411
9037,L778123,PD325901,HT144,29.5766275426
9076,L778123,SN-38,HT144,8.2373173569
9115,L778123,SORAFENIB,HT144,5.1808092956
9154,L778123,SUNITINIB,HT144,11.085403296800001
9193,L778123,TEMOZOLOMIDE,HT144,-1.6518801821
9232,L778123,TOPOTECAN,HT144,7.1966692556
9271,L778123,VINORELBINE,HT144,14.495171418900002
9310,L778123,ZOLINZA,HT144,-1.1235768657
9349,LAPATINIB,ABT-888,HT144,-0.4604287769
9388,LAPATINIB,BEZ-235,HT144,19.934078391
9427,LAPATINIB,BORTEZOMIB,HT144,-3.6050103196
9466,LAPATINIB,DASATINIB,HT144,-39.7218864093
9505,LAPATINIB,DINACICLIB,HT144,17.9827374953
9544,LAPATINIB,ERLOTINIB,HT144,-15.0509104082
9583,LAPATINIB,GELDANAMYCIN,HT144,20.2645926405
9630,LAPATINIB,MK-2206,HT144,25.962160385500002
9676,LAPATINIB,MK-4827,HT144,17.5187190003
9715,LAPATINIB,MK-5108,HT144,10.992480026800001
9754,LAPATINIB,MK-8669,HT144,11.4805763128
9793,LAPATINIB,MK-8776,HT144,18.118936530899997
9832,LAPATINIB,OXALIPLATIN,HT144,-23.5682760998
9871,LAPATINIB,PD325901,HT144,24.015479979400002
9910,LAPATINIB,SN-38,HT144,13.5195435048
9949,LAPATINIB,SORAFENIB,HT144,15.3015547309
9988,LAPATINIB,TOPOTECAN,HT144,10.1313738441
10027,METFORMIN,ABT-888,HT144,-7.006615077999999
10066,METFORMIN,AZD1775,HT144,6.6387835005
10105,METFORMIN,BEZ-235,HT144,13.9856760398
10144,METFORMIN,BORTEZOMIB,HT144,-7.9501188107
10183,METFORMIN,DASATINIB,HT144,-38.912788503200005
10222,METFORMIN,DINACICLIB,HT144,-7.7361432406
10261,METFORMIN,ERLOTINIB,HT144,-3.4728603705000003
10300,METFORMIN,GELDANAMYCIN,HT144,-13.9398925129
10339,METFORMIN,L778123,HT144,-0.5471476877
10378,METFORMIN,LAPATINIB,HT144,-2.1272972995
10417,METFORMIN,MK-2206,HT144,3.0408406162
10456,METFORMIN,MK-4827,HT144,3.8369038195
10495,METFORMIN,MK-5108,HT144,-1.6756058291
10534,METFORMIN,MK-8669,HT144,2.2294792622
10573,METFORMIN,MK-8776,HT144,11.615127570699999
10612,METFORMIN,PD325901,HT144,-3.810899035
10651,METFORMIN,SORAFENIB,HT144,8.4701084948
10690,METFORMIN,SUNITINIB,HT144,-0.32346062649999996
10729,METFORMIN,TEMOZOLOMIDE,HT144,-10.4209689649
10768,METFORMIN,ZOLINZA,HT144,-2.7067351104000004
10807,METHOTREXATE,ABT-888,HT144,-0.0324452753
10846,METHOTREXATE,AZD1775,HT144,9.7638657214
10885,METHOTREXATE,BEZ-235,HT144,7.257559958300001
10924,METHOTREXATE,BORTEZOMIB,HT144,-5.9824949584
10963,METHOTREXATE,DASATINIB,HT144,-34.2417502071
11002,METHOTREXATE,DINACICLIB,HT144,-0.5933899743
11041,METHOTREXATE,ERLOTINIB,HT144,-2.5459846086
11080,METHOTREXATE,GELDANAMYCIN,HT144,-2.9421016956
11119,METHOTREXATE,L778123,HT144,-3.105971225
11158,METHOTREXATE,LAPATINIB,HT144,-1.2459319799
11197,METHOTREXATE,MK-2206,HT144,12.3935300804
11236,METHOTREXATE,MK-4827,HT144,-5.9888389032000005
11275,METHOTREXATE,MK-5108,HT144,-7.3496960245
11314,METHOTREXATE,MK-8669,HT144,5.2337616838
11353,METHOTREXATE,MK-8776,HT144,2.3537499151
11392,METHOTREXATE,PD325901,HT144,0.5842942560000001
11431,METHOTREXATE,SORAFENIB,HT144,4.8961450354
11470,METHOTREXATE,SUNITINIB,HT144,-2.8782961518
11509,METHOTREXATE,TEMOZOLOMIDE,HT144,-11.5612502065
11548,METHOTREXATE,ZOLINZA,HT144,-5.870905196
11587,MITOMYCINE,ABT-888,HT144,2.7051373635000004
11626,MITOMYCINE,AZD1775,HT144,9.4409031418
11665,MITOMYCINE,BEZ-235,HT144,33.017780512899996
11704,MITOMYCINE,BORTEZOMIB,HT144,-11.2029889114
11743,MITOMYCINE,DASATINIB,HT144,-20.1011561055
11782,MITOMYCINE,DINACICLIB,HT144,-3.9567059441000003
11821,MITOMYCINE,ERLOTINIB,HT144,-34.3900641281
11860,MITOMYCINE,GELDANAMYCIN,HT144,-6.2944462905
11899,MITOMYCINE,L778123,HT144,-11.080724885899999
11938,MITOMYCINE,LAPATINIB,HT144,8.3278795865
11977,MITOMYCINE,MK-2206,HT144,30.995577506
12016,MITOMYCINE,MK-4827,HT144,4.7077381868
12055,MITOMYCINE,MK-5108,HT144,-19.438219555699998
12094,MITOMYCINE,MK-8669,HT144,32.5901887428
12141,MITOMYCINE,MK-8776,HT144,22.9401808035
12187,MITOMYCINE,PD325901,HT144,27.3931636677
12226,MITOMYCINE,SORAFENIB,HT144,-18.4459416631
12265,MITOMYCINE,SUNITINIB,HT144,2.1543278403
12304,MITOMYCINE,TEMOZOLOMIDE,HT144,-11.4608470151
12343,MITOMYCINE,ZOLINZA,HT144,1.7177229037000001
12382,MK-2206,ABT-888,HT144,6.1038841984
12421,MK-2206,BEZ-235,HT144,21.911453461999997
12460,MK-2206,BORTEZOMIB,HT144,-7.7162511994
12499,MK-2206,DASATINIB,HT144,20.4816067385
12538,MK-2206,DINACICLIB,HT144,6.5186131599
12585,MK-2206,ERLOTINIB,HT144,20.2613312184
12631,MK-2206,GELDANAMYCIN,HT144,22.069446776
12678,MK-2206,MK-8669,HT144,46.104467135
12724,MK-2206,MK-8776,HT144,32.0671554272
12763,MK-2206,OXALIPLATIN,HT144,-12.2398210958
12802,MK-2206,PD325901,HT144,21.7885273964
12841,MK-2206,SN-38,HT144,44.7068880793
12880,MK-2206,SORAFENIB,HT144,10.2673131994
12919,MK-2206,TOPOTECAN,HT144,24.2254544672
12958,MK-4541,5-FU,HT144,-7.5270431349
12997,MK-4541,ABT-888,HT144,-3.578041243
13036,MK-4541,AZD1775,HT144,4.1372638928
13075,MK-4541,BEZ-235,HT144,11.254390517400001
13114,MK-4541,BORTEZOMIB,HT144,-13.7973563846
13153,MK-4541,CARBOPLATIN,HT144,6.3660703721
13192,MK-4541,CYCLOPHOSPHAMIDE,HT144,-0.1781013801
13231,MK-4541,DASATINIB,HT144,-50.2687768214
13270,MK-4541,DEXAMETHASONE,HT144,-19.2547364562
13309,MK-4541,DINACICLIB,HT144,-5.6854596338
13348,MK-4541,DOXORUBICIN,HT144,1.9453329188
13387,MK-4541,ERLOTINIB,HT144,18.7413988026
13426,MK-4541,ETOPOSIDE,HT144,-1.8376144884999999
13465,MK-4541,GELDANAMYCIN,HT144,-8.2027781526
13504,MK-4541,GEMCITABINE,HT144,1.8350818328999998
13543,MK-4541,L778123,HT144,-5.6467110174
13582,MK-4541,LAPATINIB,HT144,-3.3524004908999996
13621,MK-4541,METFORMIN,HT144,-21.5287381745
13660,MK-4541,METHOTREXATE,HT144,-8.315901628999999
13699,MK-4541,MITOMYCINE,HT144,-9.485755861900001
13738,MK-4541,MK-2206,HT144,6.001306679500001
13777,MK-4541,MK-4827,HT144,-8.969978920299999
13816,MK-4541,MK-5108,HT144,8.2614728353
13855,MK-4541,MK-8669,HT144,-10.297568892200001
13894,MK-4541,MK-8776,HT144,5.0053776078
13933,MK-4541,MRK-003,HT144,-9.8492126701
13972,MK-4541,OXALIPLATIN,HT144,-17.9582803032
14011,MK-4541,PACLITAXEL,HT144,22.4186759044
14050,MK-4541,PD325901,HT144,-0.36603400090000004
14089,MK-4541,SN-38,HT144,-4.926631131000001
14128,MK-4541,SORAFENIB,HT144,1.7056214716999998
14167,MK-4541,SUNITINIB,HT144,7.891675938500001
14206,MK-4541,TEMOZOLOMIDE,HT144,-38.1464025365
14245,MK-4541,TOPOTECAN,HT144,-4.3673849019999995
14284,MK-4541,VINBLASTINE,HT144,-7.2385629337
14323,MK-4541,VINORELBINE,HT144,-14.057543241600001
14362,MK-4541,ZOLINZA,HT144,0.4444298368
14401,MK-4827,ABT-888,HT144,-27.3901260827
14440,MK-4827,BEZ-235,HT144,22.5142329719
14479,MK-4827,BORTEZOMIB,HT144,-153.9406707298
14518,MK-4827,DASATINIB,HT144,-38.137914759299996
14557,MK-4827,DINACICLIB,HT144,-6.7525883605
14596,MK-4827,ERLOTINIB,HT144,4.508260175299999
14635,MK-4827,GELDANAMYCIN,HT144,-192.3795412676
14674,MK-4827,MK-2206,HT144,10.0544586979
14713,MK-4827,MK-8669,HT144,10.6476492977
14760,MK-4827,MK-8776,HT144,21.766350885700003
14806,MK-4827,OXALIPLATIN,HT144,-12.9040379149
14845,MK-4827,PD325901,HT144,7.4068046592
14892,MK-4827,SN-38,HT144,15.6290918857
14938,MK-4827,SORAFENIB,HT144,5.184371512099999
14977,MK-4827,TOPOTECAN,HT144,1.7452910357
15016,MK-5108,ABT-888,HT144,17.2349887807
15055,MK-5108,BEZ-235,HT144,6.1895519026
15094,MK-5108,BORTEZOMIB,HT144,-18.656920603099998
15133,MK-5108,DASATINIB,HT144,-34.6447366365
15172,MK-5108,DINACICLIB,HT144,-7.0969370131
15211,MK-5108,ERLOTINIB,HT144,12.608817768
15250,MK-5108,GELDANAMYCIN,HT144,-1.3823519971
15289,MK-5108,MK-2206,HT144,9.2935359497
15328,MK-5108,MK-4827,HT144,-3.9928755323000003
15367,MK-5108,MK-8669,HT144,5.7859467817
15406,MK-5108,MK-8776,HT144,-6.3600947377
15445,MK-5108,OXALIPLATIN,HT144,-8.397447923
15484,MK-5108,PD325901,HT144,8.1354999076
15523,MK-5108,SN-38,HT144,-7.5755413296
15562,MK-5108,SORAFENIB,HT144,5.791730609299999
15601,MK-5108,TOPOTECAN,HT144,-2.6037463478
15640,MK-8669,BEZ-235,HT144,93.0182210581
15679,MK-8669,DINACICLIB,HT144,-0.143698773
15718,MK-8669,GELDANAMYCIN,HT144,25.1781021159
15757,MK-8669,MK-8776,HT144,42.272399150700004
15796,MK-8669,OXALIPLATIN,HT144,-3.0970873872
15835,MK-8669,SN-38,HT144,26.996623495399998
15874,MK-8669,SORAFENIB,HT144,15.5001960848
15913,MK-8669,TOPOTECAN,HT144,33.4545118078
15952,MRK-003,5-FU,HT144,8.9480427494
15991,MRK-003,ABT-888,HT144,-6.530799872699999
16030,MRK-003,AZD1775,HT144,5.0259977683
16069,MRK-003,BEZ-235,HT144,23.3809758746
16108,MRK-003,BORTEZOMIB,HT144,-0.9780515664
16147,MRK-003,CARBOPLATIN,HT144,0.0995526067
16186,MRK-003,CYCLOPHOSPHAMIDE,HT144,-9.8672968101
16225,MRK-003,DASATINIB,HT144,-41.8428974321
16264,MRK-003,DEXAMETHASONE,HT144,-6.7849341351
16303,MRK-003,DINACICLIB,HT144,-3.5055487975
16342,MRK-003,DOXORUBICIN,HT144,10.4442050197
16381,MRK-003,ERLOTINIB,HT144,12.7402782732
16420,MRK-003,ETOPOSIDE,HT144,21.884455853400002
16459,MRK-003,GELDANAMYCIN,HT144,4.2241690383999995
16498,MRK-003,GEMCITABINE,HT144,7.6463785052999995
16537,MRK-003,L778123,HT144,8.5954496701
16584,MRK-003,LAPATINIB,HT144,20.8825072752
16630,MRK-003,METFORMIN,HT144,10.7796910102
16669,MRK-003,METHOTREXATE,HT144,-5.9139185353
16708,MRK-003,MITOMYCINE,HT144,7.1009508287
16747,MRK-003,MK-2206,HT144,14.0982227437
16786,MRK-003,MK-4827,HT144,3.0311698293
16825,MRK-003,MK-5108,HT144,-6.3997873338
16864,MRK-003,MK-8669,HT144,13.1785203532
16903,MRK-003,MK-8776,HT144,8.946612573
16942,MRK-003,OXALIPLATIN,HT144,-11.7647699979
16981,MRK-003,PACLITAXEL,HT144,37.3605207137
17020,MRK-003,PD325901,HT144,16.8182666366
17059,MRK-003,SN-38,HT144,18.272072368099998
17098,MRK-003,SORAFENIB,HT144,15.9938666016
17145,MRK-003,SUNITINIB,HT144,10.355114671299999
17191,MRK-003,TEMOZOLOMIDE,HT144,-13.701810691099999
17230,MRK-003,TOPOTECAN,HT144,12.660383919000001
17277,MRK-003,VINBLASTINE,HT144,39.8932681696
17323,MRK-003,VINORELBINE,HT144,16.924414573
17362,MRK-003,ZOLINZA,HT144,1.0609061998
17401,OXALIPLATIN,DINACICLIB,HT144,-6.1884994229
17440,OXALIPLATIN,MK-8776,HT144,6.6264630613
17479,OXALIPLATIN,SORAFENIB,HT144,-6.0593056221
17518,PACLITAXEL,ABT-888,HT144,6.4863921303
17557,PACLITAXEL,AZD1775,HT144,28.690246460700003
17596,PACLITAXEL,BEZ-235,HT144,27.108033134099998
17635,PACLITAXEL,BORTEZOMIB,HT144,-9.0272096176
17674,PACLITAXEL,DASATINIB,HT144,-1.9056181408000001
17713,PACLITAXEL,DINACICLIB,HT144,14.5997974221
17752,PACLITAXEL,ERLOTINIB,HT144,26.0766641236
17791,PACLITAXEL,GELDANAMYCIN,HT144,7.9924900483000005
17830,PACLITAXEL,L778123,HT144,19.492976425
17869,PACLITAXEL,LAPATINIB,HT144,33.875730854400004
17908,PACLITAXEL,MK-2206,HT144,50.9467603013
17947,PACLITAXEL,MK-4827,HT144,-14.9547983977
17986,PACLITAXEL,MK-5108,HT144,21.7799988795
18025,PACLITAXEL,MK-8669,HT144,39.5321609357
18064,PACLITAXEL,MK-8776,HT144,9.684516174299999
18103,PACLITAXEL,PD325901,HT144,39.238313740100004
18142,PACLITAXEL,SORAFENIB,HT144,6.957730700599999
18181,PACLITAXEL,SUNITINIB,HT144,11.327241947300001
18220,PACLITAXEL,TEMOZOLOMIDE,HT144,-5.7653735704999995
