,drug_a_name,drug_b_name,cell_line,synergy
4095,DASATINIB,ABT-888,NCIH2122,-46.3672179349
4134,DASATINIB,BEZ-235,NCIH2122,5.2166953522
4173,DASATINIB,DINACICLIB,NCIH2122,-22.616592140399998
4212,DASATINIB,GELDANAMYCIN,NCIH2122,-5.772702014299999
4251,DASATINIB,MK-8669,NCIH2122,-40.1470159777
4301,DASATINIB,MK-8776,NCIH2122,-24.116445769200002
4302,DASATINIB,MK-8776,NCIH2122,-47.404517023900006
4344,DASATINIB,OXALIPLATIN,NCIH2122,-61.8275678008
4383,DASATINIB,SN-38,NCIH2122,-29.043230585
4422,DASATINIB,SORAFENIB,NCIH2122,9.2636785051
4461,DASATINIB,TOPOTECAN,NCIH2122,-29.805065273
4500,DEXAMETHASONE,ABT-888,NCIH2122,-3.775623773
4539,DEXAMETHASONE,AZD1775,NCIH2122,12.6992664061
4578,DEXAMETHASONE,BEZ-235,NCIH2122,52.9298369526
4617,DEXAMETHASONE,BORTEZOMIB,NCIH2122,13.2349831399
4656,DEXAMETHASONE,DASATINIB,NCIH2122,60.5203378353
4695,DEXAMETHASONE,DINACICLIB,NCIH2122,8.0870847968
4734,DEXAMETHASONE,ERLOTINIB,NCIH2122,52.718294562
4773,DEXAMETHASONE,GELDANAMYCIN,NCIH2122,-6.2743723208
4812,DEXAMETHASONE,L778123,NCIH2122,-1.3471402636
4851,DEXAMETHASONE,LAPATINIB,NCIH2122,32.6939190724
4890,DEXAMETHASONE,MK-2206,NCIH2122,89.82333769889999
4929,DEXAMETHASONE,MK-4827,NCIH2122,13.9621540321
4968,DEXAMETHASONE,MK-5108,NCIH2122,-8.4448637532
5007,DEXAMETHASONE,MK-8669,NCIH2122,59.3696188184
5046,DEXAMETHASONE,MK-8776,NCIH2122,-3.4062575333
5085,DEXAMETHASONE,PD325901,NCIH2122,82.2543752
5124,DEXAMETHASONE,SORAFENIB,NCIH2122,3.4442701727
5163,DEXAMETHASONE,SUNITINIB,NCIH2122,14.8039617693
5202,DEXAMETHASONE,TEMOZOLOMIDE,NCIH2122,-4.297961694700001
5241,DEXAMETHASONE,ZOLINZA,NCIH2122,4.9835866355
5280,DINACICLIB,MK-8776,NCIH2122,-22.2340375369
5319,DOXORUBICIN,ABT-888,NCIH2122,-6.2088992597
5358,DOXORUBICIN,AZD1775,NCIH2122,-5.3280301005
5397,DOXORUBICIN,BEZ-235,NCIH2122,3.3687396597
5436,DOXORUBICIN,BORTEZOMIB,NCIH2122,-24.855991846
5475,DOXORUBICIN,DASATINIB,NCIH2122,-45.5273857455
5514,DOXORUBICIN,DINACICLIB,NCIH2122,0.8836829348
5553,DOXORUBICIN,ERLOTINIB,NCIH2122,21.061800577
5592,DOXORUBICIN,GELDANAMYCIN,NCIH2122,-9.219154297100001
5631,DOXORUBICIN,L778123,NCIH2122,-8.819110719600001
5670,DOXORUBICIN,LAPATINIB,NCIH2122,5.7268359186
5709,DOXORUBICIN,MK-2206,NCIH2122,13.7298490469
5748,DOXORUBICIN,MK-4827,NCIH2122,-7.2780900184
5787,DOXORUBICIN,MK-5108,NCIH2122,-18.3343072711
5826,DOXORUBICIN,MK-8669,NCIH2122,-4.8381543922
5865,DOXORUBICIN,MK-8776,NCIH2122,-12.514938376199998
5904,DOXORUBICIN,PD325901,NCIH2122,-2.1017712106
5943,DOXORUBICIN,SORAFENIB,NCIH2122,-12.7907023705
5982,DOXORUBICIN,SUNITINIB,NCIH2122,-4.384007835299999
6021,DOXORUBICIN,TEMOZOLOMIDE,NCIH2122,-11.3086723992
6060,DOXORUBICIN,ZOLINZA,NCIH2122,4.3597042336000005
6099,ERLOTINIB,ABT-888,NCIH2122,1.0025512178
6138,ERLOTINIB,BEZ-235,NCIH2122,53.941950186899994
6177,ERLOTINIB,BORTEZOMIB,NCIH2122,-3.4257373886
6216,ERLOTINIB,DASATINIB,NCIH2122,-6.5472391823
6255,ERLOTINIB,DINACICLIB,NCIH2122,20.2544563895
6294,ERLOTINIB,GELDANAMYCIN,NCIH2122,14.0081981502
6333,ERLOTINIB,MK-8669,NCIH2122,45.2916116151
6372,ERLOTINIB,MK-8776,NCIH2122,-2.554158487
6411,ERLOTINIB,OXALIPLATIN,NCIH2122,-11.663368630799999
6450,ERLOTINIB,PD325901,NCIH2122,63.4380891382
6489,ERLOTINIB,SN-38,NCIH2122,41.6002633197
6528,ERLOTINIB,SORAFENIB,NCIH2122,6.217734870399999
6567,ERLOTINIB,TOPOTECAN,NCIH2122,37.0870485546
6606,ETOPOSIDE,ABT-888,NCIH2122,14.8261133829
6645,ETOPOSIDE,AZD1775,NCIH2122,7.340765519
6684,ETOPOSIDE,BEZ-235,NCIH2122,9.5338159776
6723,ETOPOSIDE,BORTEZOMIB,NCIH2122,-11.9950708298
6762,ETOPOSIDE,DASATINIB,NCIH2122,-55.138052142
6801,ETOPOSIDE,DINACICLIB,NCIH2122,3.4521256678
6840,ETOPOSIDE,ERLOTINIB,NCIH2122,47.4743024745
6879,ETOPOSIDE,GELDANAMYCIN,NCIH2122,-0.4381114019
6918,ETOPOSIDE,LAPATINIB,NCIH2122,31.309476069499997
6957,ETOPOSIDE,MK-2206,NCIH2122,43.0982675005
6996,ETOPOSIDE,MK-4827,NCIH2122,18.3842378416
7035,ETOPOSIDE,MK-5108,NCIH2122,-6.8762382048
7074,ETOPOSIDE,MK-8669,NCIH2122,15.172897750999999
7113,ETOPOSIDE,MK-8776,NCIH2122,1.9437649679
7152,ETOPOSIDE,PD325901,NCIH2122,27.0184105022
7191,ETOPOSIDE,SORAFENIB,NCIH2122,-0.7878329568000001
7230,ETOPOSIDE,SUNITINIB,NCIH2122,2.4332323728
7269,ETOPOSIDE,TEMOZOLOMIDE,NCIH2122,-5.7409903851
7308,ETOPOSIDE,ZOLINZA,NCIH2122,18.8089245037
7347,GELDANAMYCIN,BEZ-235,NCIH2122,3.2436951747000005
7386,GELDANAMYCIN,DINACICLIB,NCIH2122,2.2021906504
7425,GELDANAMYCIN,MK-8776,NCIH2122,-17.7277373525
7464,GELDANAMYCIN,OXALIPLATIN,NCIH2122,1.6670340111000002
7503,GELDANAMYCIN,SN-38,NCIH2122,0.9954284476
7542,GELDANAMYCIN,SORAFENIB,NCIH2122,0.8553862323
7581,GELDANAMYCIN,TOPOTECAN,NCIH2122,-6.2166536292
7620,GEMCITABINE,ABT-888,NCIH2122,6.3009124017
7670,GEMCITABINE,AZD1775,NCIH2122,6.599222706900001
7671,GEMCITABINE,AZD1775,NCIH2122,-1.6834827493
7713,GEMCITABINE,BEZ-235,NCIH2122,6.0938134626
7752,GEMCITABINE,BORTEZOMIB,NCIH2122,-12.2262778453
7791,GEMCITABINE,DASATINIB,NCIH2122,7.6483439641999995
7830,GEMCITABINE,DINACICLIB,NCIH2122,-3.4004115771
7869,GEMCITABINE,ERLOTINIB,NCIH2122,19.745418761
7908,GEMCITABINE,GELDANAMYCIN,NCIH2122,-8.9669823315
7947,GEMCITABINE,LAPATINIB,NCIH2122,12.5518682598
7986,GEMCITABINE,MK-2206,NCIH2122,15.7479739319
8025,GEMCITABINE,MK-4827,NCIH2122,6.0416086050999995
8064,GEMCITABINE,MK-5108,NCIH2122,-7.5433083713
8103,GEMCITABINE,MK-8669,NCIH2122,10.745147086
8153,GEMCITABINE,MK-8776,NCIH2122,4.5520509732
8154,GEMCITABINE,MK-8776,NCIH2122,32.150645918
8196,GEMCITABINE,PD325901,NCIH2122,14.1662739145
8235,GEMCITABINE,SORAFENIB,NCIH2122,-6.3122093584000005
8274,GEMCITABINE,SUNITINIB,NCIH2122,1.5831505973
8313,GEMCITABINE,TEMOZOLOMIDE,NCIH2122,3.6036959530000003
8352,L778123,ABT-888,NCIH2122,10.5675559831
8402,L778123,AZD1775,NCIH2122,4.9441433659
8403,L778123,AZD1775,NCIH2122,-5.0216245001
8445,L778123,BEZ-235,NCIH2122,34.3985858366
8484,L778123,BORTEZOMIB,NCIH2122,-10.9894631551
8523,L778123,DASATINIB,NCIH2122,-59.8521445899
8562,L778123,DINACICLIB,NCIH2122,10.4852772577
8601,L778123,ERLOTINIB,NCIH2122,15.928559137899999
8640,L778123,ETOPOSIDE,NCIH2122,4.3909654188
8679,L778123,GELDANAMYCIN,NCIH2122,13.819942188699999
8718,L778123,GEMCITABINE,NCIH2122,-1.596155099
8757,L778123,LAPATINIB,NCIH2122,10.4853925042
8796,L778123,MK-2206,NCIH2122,26.114964532800002
8835,L778123,MK-4827,NCIH2122,17.035278098499997
8874,L778123,MK-5108,NCIH2122,0.0746734377
8924,L778123,MK-8669,NCIH2122,47.6314953783
8925,L778123,MK-8669,NCIH2122,32.3502346248
8967,L778123,MK-8776,NCIH2122,-8.437759165900001
9006,L778123,OXALIPLATIN,NCIH2122,7.8474964554
9045,L778123,PD325901,NCIH2122,34.9939861243
9084,L778123,SN-38,NCIH2122,8.3838421542
9123,L778123,SORAFENIB,NCIH2122,1.4565406366
9162,L778123,SUNITINIB,NCIH2122,9.7022625586
9201,L778123,TEMOZOLOMIDE,NCIH2122,0.1130284878
9240,L778123,TOPOTECAN,NCIH2122,11.4754421728
9279,L778123,VINORELBINE,NCIH2122,-27.188524336100002
9318,L778123,ZOLINZA,NCIH2122,21.3419240912
9357,LAPATINIB,ABT-888,NCIH2122,-4.8847177606
9396,LAPATINIB,BEZ-235,NCIH2122,52.1544619946
9435,LAPATINIB,BORTEZOMIB,NCIH2122,7.9367832403
9474,LAPATINIB,DASATINIB,NCIH2122,-29.731672776999996
9513,LAPATINIB,DINACICLIB,NCIH2122,19.0097329474
9552,LAPATINIB,ERLOTINIB,NCIH2122,14.5974794619
9591,LAPATINIB,GELDANAMYCIN,NCIH2122,17.8376930552
9641,LAPATINIB,MK-2206,NCIH2122,61.656471449899996
9642,LAPATINIB,MK-2206,NCIH2122,41.482630998299996
9684,LAPATINIB,MK-4827,NCIH2122,16.5358384171
9723,LAPATINIB,MK-5108,NCIH2122,-11.369721535
9762,LAPATINIB,MK-8669,NCIH2122,32.830839205100006
9801,LAPATINIB,MK-8776,NCIH2122,-11.518258203199998
9840,LAPATINIB,OXALIPLATIN,NCIH2122,-17.1880816025
9879,LAPATINIB,PD325901,NCIH2122,74.07494769729999
9918,LAPATINIB,SN-38,NCIH2122,35.7504079258
9957,LAPATINIB,SORAFENIB,NCIH2122,14.8848517534
9996,LAPATINIB,TOPOTECAN,NCIH2122,20.9625139325
10035,METFORMIN,ABT-888,NCIH2122,-5.3562831294
10074,METFORMIN,AZD1775,NCIH2122,-0.8101595394
10113,METFORMIN,BEZ-235,NCIH2122,11.908606446099999
10152,METFORMIN,BORTEZOMIB,NCIH2122,0.34899399369999995
10191,METFORMIN,DASATINIB,NCIH2122,-65.7777045534
10230,METFORMIN,DINACICLIB,NCIH2122,4.6033972267
10269,METFORMIN,ERLOTINIB,NCIH2122,1.3676740616999998
10308,METFORMIN,GELDANAMYCIN,NCIH2122,-11.343940948499998
10347,METFORMIN,L778123,NCIH2122,6.5307264796
10386,METFORMIN,LAPATINIB,NCIH2122,2.3810917584999998
10425,METFORMIN,MK-2206,NCIH2122,-2.1726734136
10464,METFORMIN,MK-4827,NCIH2122,7.930717273
10503,METFORMIN,MK-5108,NCIH2122,3.0756539757
10542,METFORMIN,MK-8669,NCIH2122,3.2140045642
10581,METFORMIN,MK-8776,NCIH2122,-9.7912450327
10620,METFORMIN,PD325901,NCIH2122,-1.9299884223
10659,METFORMIN,SORAFENIB,NCIH2122,7.1859755276
10698,METFORMIN,SUNITINIB,NCIH2122,3.9722643824
10737,METFORMIN,TEMOZOLOMIDE,NCIH2122,-3.0577587769
10776,METFORMIN,ZOLINZA,NCIH2122,5.5460675749
10815,METHOTREXATE,ABT-888,NCIH2122,7.799980558500001
10854,METHOTREXATE,AZD1775,NCIH2122,-1.4818624196
10893,METHOTREXATE,BEZ-235,NCIH2122,-11.0910692423
10932,METHOTREXATE,BORTEZOMIB,NCIH2122,-21.511429051300002
10971,METHOTREXATE,DASATINIB,NCIH2122,13.9728080356
11010,METHOTREXATE,DINACICLIB,NCIH2122,4.2709920311000005
11049,METHOTREXATE,ERLOTINIB,NCIH2122,-0.0181583928
11088,METHOTREXATE,GELDANAMYCIN,NCIH2122,-17.6456103451
11127,METHOTREXATE,L778123,NCIH2122,-13.545696301400001
11166,METHOTREXATE,LAPATINIB,NCIH2122,-1.4088522638999998
11205,METHOTREXATE,MK-2206,NCIH2122,-3.5208054357
11244,METHOTREXATE,MK-4827,NCIH2122,4.8245295125
11283,METHOTREXATE,MK-5108,NCIH2122,-6.5572092474
11322,METHOTREXATE,MK-8669,NCIH2122,-1.4305164301
11361,METHOTREXATE,MK-8776,NCIH2122,-7.6173201262
11400,METHOTREXATE,PD325901,NCIH2122,-2.111996235
11439,METHOTREXATE,SORAFENIB,NCIH2122,-6.963778665
11478,METHOTREXATE,SUNITINIB,NCIH2122,-7.9905934091
11517,METHOTREXATE,TEMOZOLOMIDE,NCIH2122,-4.2349829798
11556,METHOTREXATE,ZOLINZA,NCIH2122,-12.5845787905
11595,MITOMYCINE,ABT-888,NCIH2122,0.2404917277
11634,MITOMYCINE,AZD1775,NCIH2122,-0.0437919078
11673,MITOMYCINE,BEZ-235,NCIH2122,12.8023704498
11712,MITOMYCINE,BORTEZOMIB,NCIH2122,-27.361927343
11751,MITOMYCINE,DASATINIB,NCIH2122,-21.711460742899998
11790,MITOMYCINE,DINACICLIB,NCIH2122,-2.8980931535
11829,MITOMYCINE,ERLOTINIB,NCIH2122,-50.558304973999995
11868,MITOMYCINE,GELDANAMYCIN,NCIH2122,-5.309040537
11907,MITOMYCINE,L778123,NCIH2122,-32.0622648914
11946,MITOMYCINE,LAPATINIB,NCIH2122,13.892586247
11985,MITOMYCINE,MK-2206,NCIH2122,14.7172416338
12024,MITOMYCINE,MK-4827,NCIH2122,-4.5003333454000005
12063,MITOMYCINE,MK-5108,NCIH2122,-15.4474748264
12102,MITOMYCINE,MK-8669,NCIH2122,2.3777173708
12152,MITOMYCINE,MK-8776,NCIH2122,4.1507532543
12153,MITOMYCINE,MK-8776,NCIH2122,-1.9087713777000002
12195,MITOMYCINE,PD325901,NCIH2122,8.0766485415
12234,MITOMYCINE,SORAFENIB,NCIH2122,-50.010365971800006
12273,MITOMYCINE,SUNITINIB,NCIH2122,-1.7493304285
12312,MITOMYCINE,TEMOZOLOMIDE,NCIH2122,-7.895418433400001
12351,MITOMYCINE,ZOLINZA,NCIH2122,15.6487428998
12390,MK-2206,ABT-888,NCIH2122,11.7346933243
12429,MK-2206,BEZ-235,NCIH2122,52.459113077299996
12468,MK-2206,BORTEZOMIB,NCIH2122,12.3038789298
12507,MK-2206,DASATINIB,NCIH2122,62.3380897743
12546,MK-2206,DINACICLIB,NCIH2122,22.159714650599998
12596,MK-2206,ERLOTINIB,NCIH2122,94.9109852792
12597,MK-2206,ERLOTINIB,NCIH2122,38.3360908417
12639,MK-2206,GELDANAMYCIN,NCIH2122,18.0833194877
12689,MK-2206,MK-8669,NCIH2122,49.5044955662
12690,MK-2206,MK-8669,NCIH2122,31.522426026599998
12732,MK-2206,MK-8776,NCIH2122,-9.8153629149
12771,MK-2206,OXALIPLATIN,NCIH2122,-18.6583162173
12810,MK-2206,PD325901,NCIH2122,54.436485366599996
12849,MK-2206,SN-38,NCIH2122,28.111544940100003
12888,MK-2206,SORAFENIB,NCIH2122,17.4417546218
12927,MK-2206,TOPOTECAN,NCIH2122,29.2997603953
12966,MK-4541,5-FU,NCIH2122,7.611036210499999
13005,MK-4541,ABT-888,NCIH2122,-5.2434107152
13044,MK-4541,AZD1775,NCIH2122,-0.39033670090000006
13083,MK-4541,BEZ-235,NCIH2122,15.019540217000001
13122,MK-4541,BORTEZOMIB,NCIH2122,24.9118537483
13161,MK-4541,CARBOPLATIN,NCIH2122,3.2647912513
13200,MK-4541,CYCLOPHOSPHAMIDE,NCIH2122,-2.7845243923000003
13239,MK-4541,DASATINIB,NCIH2122,-108.3448162439
13278,MK-4541,DEXAMETHASONE,NCIH2122,9.381140476
13317,MK-4541,DINACICLIB,NCIH2122,2.2143481206
13356,MK-4541,DOXORUBICIN,NCIH2122,11.6965353972
13395,MK-4541,ERLOTINIB,NCIH2122,13.541305941500001
13434,MK-4541,ETOPOSIDE,NCIH2122,17.4148085667
13473,MK-4541,GELDANAMYCIN,NCIH2122,12.0912590496
13512,MK-4541,GEMCITABINE,NCIH2122,5.7518406216999995
13551,MK-4541,L778123,NCIH2122,12.008797635699999
13590,MK-4541,LAPATINIB,NCIH2122,8.8261036904
13629,MK-4541,METFORMIN,NCIH2122,-7.2232875915
13668,MK-4541,METHOTREXATE,NCIH2122,2.0622134334999997
13707,MK-4541,MITOMYCINE,NCIH2122,2.6939007783999998
13746,MK-4541,MK-2206,NCIH2122,22.654337004499997
13785,MK-4541,MK-4827,NCIH2122,14.0458910301
13824,MK-4541,MK-5108,NCIH2122,7.0220649782
13863,MK-4541,MK-8669,NCIH2122,0.6866950041
13902,MK-4541,MK-8776,NCIH2122,-18.4330883893
13941,MK-4541,MRK-003,NCIH2122,0.6866145470999999
13980,MK-4541,OXALIPLATIN,NCIH2122,3.5844541859
14019,MK-4541,PACLITAXEL,NCIH2122,-15.5426037535
14058,MK-4541,PD325901,NCIH2122,7.8571587961
14097,MK-4541,SN-38,NCIH2122,9.8754901684
14136,MK-4541,SORAFENIB,NCIH2122,3.4715427582
14175,MK-4541,SUNITINIB,NCIH2122,7.0290183694
14214,MK-4541,TEMOZOLOMIDE,NCIH2122,-9.3827858331
14253,MK-4541,TOPOTECAN,NCIH2122,16.317808499999998
14292,MK-4541,VINBLASTINE,NCIH2122,-14.7396004639
14331,MK-4541,VINORELBINE,NCIH2122,-19.48779066
14370,MK-4541,ZOLINZA,NCIH2122,22.524596144
14409,MK-4827,ABT-888,NCIH2122,-3.193496465
14448,MK-4827,BEZ-235,NCIH2122,14.8936563075
14487,MK-4827,BORTEZOMIB,NCIH2122,21.4552313145
14526,MK-4827,DASATINIB,NCIH2122,-48.853075973
14565,MK-4827,DINACICLIB,NCIH2122,10.5022199575
14604,MK-4827,ERLOTINIB,NCIH2122,20.4012692523
14643,MK-4827,GELDANAMYCIN,NCIH2122,7.423514473099999
14682,MK-4827,MK-2206,NCIH2122,58.4267009166
14721,MK-4827,MK-8669,NCIH2122,28.829468245799998
14771,MK-4827,MK-8776,NCIH2122,1.6245730714
14772,MK-4827,MK-8776,NCIH2122,-28.500799570100003
14814,MK-4827,OXALIPLATIN,NCIH2122,4.9488834749
14853,MK-4827,PD325901,NCIH2122,14.0562322772
14903,MK-4827,SN-38,NCIH2122,30.119588578800002
14904,MK-4827,SN-38,NCIH2122,-25.660110852
14946,MK-4827,SORAFENIB,NCIH2122,4.0469305244
14985,MK-4827,TOPOTECAN,NCIH2122,14.350412871800001
15024,MK-5108,ABT-888,NCIH2122,16.1079395935
15063,MK-5108,BEZ-235,NCIH2122,-6.6121499761
15102,MK-5108,BORTEZOMIB,NCIH2122,-27.8083580879
15141,MK-5108,DASATINIB,NCIH2122,-63.791621437799996
15180,MK-5108,DINACICLIB,NCIH2122,-13.3141073289
15219,MK-5108,ERLOTINIB,NCIH2122,-1.5278991869999998
15258,MK-5108,GELDANAMYCIN,NCIH2122,-16.1718539747
15297,MK-5108,MK-2206,NCIH2122,5.2153811664
15336,MK-5108,MK-4827,NCIH2122,26.358834692600002
15375,MK-5108,MK-8669,NCIH2122,-1.4847131966
15414,MK-5108,MK-8776,NCIH2122,-17.1136357508
15453,MK-5108,OXALIPLATIN,NCIH2122,-3.5551533116000003
15492,MK-5108,PD325901,NCIH2122,-10.164691099199999
15531,MK-5108,SN-38,NCIH2122,-115.0417585935
15570,MK-5108,SORAFENIB,NCIH2122,-10.3399405499
15609,MK-5108,TOPOTECAN,NCIH2122,-12.8758393999
15648,MK-8669,BEZ-235,NCIH2122,107.4570425675
15687,MK-8669,DINACICLIB,NCIH2122,9.8277474949
15726,MK-8669,GELDANAMYCIN,NCIH2122,9.2381001542
15765,MK-8669,MK-8776,NCIH2122,-7.5096725755
15804,MK-8669,OXALIPLATIN,NCIH2122,-6.124797983
15843,MK-8669,SN-38,NCIH2122,7.552779850299999
15882,MK-8669,SORAFENIB,NCIH2122,14.4367476851
15921,MK-8669,TOPOTECAN,NCIH2122,10.6005946321
15960,MRK-003,5-FU,NCIH2122,-11.3017461512
15999,MRK-003,ABT-888,NCIH2122,-4.1442208145
16038,MRK-003,AZD1775,NCIH2122,-0.2176165703
