,drug_a_name,drug_b_name,cell_line,synergy
1426,AZD1775,GELDANAMYCIN,MSTO,-14.846713700999999
1465,AZD1775,LAPATINIB,MSTO,8.0022313415
1504,AZD1775,MK-2206,MSTO,16.571038368099998
1543,AZD1775,MK-4827,MSTO,-8.6291422648
1582,AZD1775,MK-5108,MSTO,9.2461391764
1621,AZD1775,MK-8669,MSTO,27.4564320008
1670,AZD1775,MK-8776,MSTO,42.8606635958
1714,AZD1775,OXALIPLATIN,MSTO,-6.2852322368
1753,AZD1775,PD325901,MSTO,14.5712907221
1792,AZD1775,SN-38,MSTO,13.2613649158
1831,AZD1775,SORAFENIB,MSTO,-7.593609703099999
1870,AZD1775,TOPOTECAN,MSTO,2.3186609455
1909,BEZ-235,DINACICLIB,MSTO,-3.6058391589
1948,BEZ-235,MK-8776,MSTO,23.4758069121
1987,BEZ-235,OXALIPLATIN,MSTO,19.4938997423
2026,BEZ-235,SN-38,MSTO,22.362296251
2065,BEZ-235,SORAFENIB,MSTO,-7.6086159212
2104,BORTEZOMIB,ABT-888,MSTO,6.9532859576999995
2143,BORTEZOMIB,BEZ-235,MSTO,72.6502659625
2182,BORTEZOMIB,DASATINIB,MSTO,101.83603767860001
2221,BORTEZOMIB,DINACICLIB,MSTO,-10.3737405161
2260,BORTEZOMIB,GELDANAMYCIN,MSTO,50.8369354771
2299,BORTEZOMIB,MK-8669,MSTO,114.1798682326
2338,BORTEZOMIB,MK-8776,MSTO,25.5822515823
2377,BORTEZOMIB,OXALIPLATIN,MSTO,57.347220228199994
2416,BORTEZOMIB,SN-38,MSTO,64.7509207329
2455,BORTEZOMIB,SORAFENIB,MSTO,-20.9058906293
2494,BORTEZOMIB,TOPOTECAN,MSTO,21.7663740853
2533,CARBOPLATIN,ABT-888,MSTO,11.815393993199999
2572,CARBOPLATIN,AZD1775,MSTO,-7.7132551361
2611,CARBOPLATIN,BEZ-235,MSTO,1.1585000829
2650,CARBOPLATIN,BORTEZOMIB,MSTO,61.6441241003
2689,CARBOPLATIN,DASATINIB,MSTO,57.59637034479999
2728,CARBOPLATIN,DINACICLIB,MSTO,-15.3897173373
2767,CARBOPLATIN,ERLOTINIB,MSTO,-12.913583978399998
2806,CARBOPLATIN,GELDANAMYCIN,MSTO,-7.310020455
2845,CARBOPLATIN,L778123,MSTO,-17.3342656869
2884,CARBOPLATIN,LAPATINIB,MSTO,-22.3610098787
2923,CARBOPLATIN,MK-2206,MSTO,-16.9909624948
2962,CARBOPLATIN,MK-4827,MSTO,-6.0310568595000005
3001,CARBOPLATIN,MK-5108,MSTO,4.7405200203
3040,CARBOPLATIN,MK-8669,MSTO,21.800498251399997
3079,CARBOPLATIN,MK-8776,MSTO,-3.4995127479000003
3118,CARBOPLATIN,PD325901,MSTO,-3.1403360261
3157,CARBOPLATIN,SORAFENIB,MSTO,-9.9884179278
3196,CARBOPLATIN,SUNITINIB,MSTO,-3.7894831399
3235,CARBOPLATIN,TEMOZOLOMIDE,MSTO,-24.537447407800002
3274,CARBOPLATIN,ZOLINZA,MSTO,-0.6992561023
3313,CYCLOPHOSPHAMIDE,ABT-888,MSTO,7.9189745951
3352,CYCLOPHOSPHAMIDE,AZD1775,MSTO,0.8739818723999999
3391,CYCLOPHOSPHAMIDE,BEZ-235,MSTO,0.19461709370000002
3430,CYCLOPHOSPHAMIDE,BORTEZOMIB,MSTO,13.954515388499999
3469,CYCLOPHOSPHAMIDE,DASATINIB,MSTO,-16.9964544401
3508,CYCLOPHOSPHAMIDE,DINACICLIB,MSTO,20.7798024893
3547,CYCLOPHOSPHAMIDE,ERLOTINIB,MSTO,-11.8103644698
3586,CYCLOPHOSPHAMIDE,GELDANAMYCIN,MSTO,-19.4558995335
3625,CYCLOPHOSPHAMIDE,L778123,MSTO,0.9706747466
3664,CYCLOPHOSPHAMIDE,LAPATINIB,MSTO,-14.8696235129
3703,CYCLOPHOSPHAMIDE,MK-2206,MSTO,11.8825645413
3742,CYCLOPHOSPHAMIDE,MK-4827,MSTO,-6.419720062300001
3781,CYCLOPHOSPHAMIDE,MK-5108,MSTO,6.6756690221
3820,CYCLOPHOSPHAMIDE,MK-8669,MSTO,9.8426278289
3859,CYCLOPHOSPHAMIDE,MK-8776,MSTO,-17.294579073399998
3898,CYCLOPHOSPHAMIDE,PD325901,MSTO,-14.1760398608
3937,CYCLOPHOSPHAMIDE,SORAFENIB,MSTO,-10.821054493
3976,CYCLOPHOSPHAMIDE,SUNITINIB,MSTO,0.0411243954
4015,CYCLOPHOSPHAMIDE,TEMOZOLOMIDE,MSTO,13.1028143476
4054,CYCLOPHOSPHAMIDE,ZOLINZA,MSTO,10.372736167100001
4093,DASATINIB,ABT-888,MSTO,95.9649010329
4132,DASATINIB,BEZ-235,MSTO,65.6177483099
4171,DASATINIB,DINACICLIB,MSTO,57.1308658449
4210,DASATINIB,GELDANAMYCIN,MSTO,90.46363381
4249,DASATINIB,MK-8669,MSTO,113.10614781860001
4298,DASATINIB,MK-8776,MSTO,81.679408488
4342,DASATINIB,OXALIPLATIN,MSTO,43.9004046327
4381,DASATINIB,SN-38,MSTO,89.08812266129999
4420,DASATINIB,SORAFENIB,MSTO,-17.6473527625
4459,DASATINIB,TOPOTECAN,MSTO,35.8433131488
4498,DEXAMETHASONE,ABT-888,MSTO,-11.7825286912
4537,DEXAMETHASONE,AZD1775,MSTO,-0.7637748356999999
4576,DEXAMETHASONE,BEZ-235,MSTO,6.6849423951
4615,DEXAMETHASONE,BORTEZOMIB,MSTO,66.7194974971
4654,DEXAMETHASONE,DASATINIB,MSTO,41.6860252137
4693,DEXAMETHASONE,DINACICLIB,MSTO,-18.2149885057
4732,DEXAMETHASONE,ERLOTINIB,MSTO,-61.224617288900006
4771,DEXAMETHASONE,GELDANAMYCIN,MSTO,3.1451459351
4810,DEXAMETHASONE,L778123,MSTO,-0.2390690877
4849,DEXAMETHASONE,LAPATINIB,MSTO,-17.548744878599997
4888,DEXAMETHASONE,MK-2206,MSTO,-15.1283439842
4927,DEXAMETHASONE,MK-4827,MSTO,-14.313173038099999
4966,DEXAMETHASONE,MK-5108,MSTO,-4.8326546433
5005,DEXAMETHASONE,MK-8669,MSTO,-2.8122584467
5044,DEXAMETHASONE,MK-8776,MSTO,-7.4354764949000005
5083,DEXAMETHASONE,PD325901,MSTO,19.8546563852
5122,DEXAMETHASONE,SORAFENIB,MSTO,-13.2551634037
5161,DEXAMETHASONE,SUNITINIB,MSTO,15.7633451321
5200,DEXAMETHASONE,TEMOZOLOMIDE,MSTO,-19.783729121900002
5239,DEXAMETHASONE,ZOLINZA,MSTO,-22.607561239699997
5278,DINACICLIB,MK-8776,MSTO,-23.727195332399997
5317,DOXORUBICIN,ABT-888,MSTO,-23.2111573629
5356,DOXORUBICIN,AZD1775,MSTO,7.911190037999999
5395,DOXORUBICIN,BEZ-235,MSTO,-15.973045176600001
5434,DOXORUBICIN,BORTEZOMIB,MSTO,-36.6329709126
5473,DOXORUBICIN,DASATINIB,MSTO,50.068870503199996
5512,DOXORUBICIN,DINACICLIB,MSTO,4.856132745
5551,DOXORUBICIN,ERLOTINIB,MSTO,-1.1792120262999999
5590,DOXORUBICIN,GELDANAMYCIN,MSTO,-39.5894409844
5629,DOXORUBICIN,L778123,MSTO,-33.3885015045
5668,DOXORUBICIN,LAPATINIB,MSTO,1.2077206686
5707,DOXORUBICIN,MK-2206,MSTO,12.825511786500002
5746,DOXORUBICIN,MK-4827,MSTO,-7.5511270353999995
5785,DOXORUBICIN,MK-5108,MSTO,-6.6237942399000005
5824,DOXORUBICIN,MK-8669,MSTO,16.8980012324
5863,DOXORUBICIN,MK-8776,MSTO,-4.7995513241
5902,DOXORUBICIN,PD325901,MSTO,-24.7753783885
5941,DOXORUBICIN,SORAFENIB,MSTO,-9.5138060595
5980,DOXORUBICIN,SUNITINIB,MSTO,-14.5628325424
6019,DOXORUBICIN,TEMOZOLOMIDE,MSTO,-0.4399184142
6058,DOXORUBICIN,ZOLINZA,MSTO,11.7376028199
6097,ERLOTINIB,ABT-888,MSTO,52.032564068999996
6136,ERLOTINIB,BEZ-235,MSTO,40.764472714200004
6175,ERLOTINIB,BORTEZOMIB,MSTO,29.0039448874
6214,ERLOTINIB,DASATINIB,MSTO,-112.7046695065
6253,ERLOTINIB,DINACICLIB,MSTO,-45.4247783054
6292,ERLOTINIB,GELDANAMYCIN,MSTO,-22.2118545349
6331,ERLOTINIB,MK-8669,MSTO,-137.26141594799998
6370,ERLOTINIB,MK-8776,MSTO,-7.7107164496000005
6409,ERLOTINIB,OXALIPLATIN,MSTO,-3.0147035681
6448,ERLOTINIB,PD325901,MSTO,-17.334619728699998
6487,ERLOTINIB,SN-38,MSTO,11.063228387
6526,ERLOTINIB,SORAFENIB,MSTO,-7.1213153087
6565,ERLOTINIB,TOPOTECAN,MSTO,-2.5176276208
6604,ETOPOSIDE,ABT-888,MSTO,26.6801539338
6643,ETOPOSIDE,AZD1775,MSTO,10.583182150499999
6682,ETOPOSIDE,BEZ-235,MSTO,20.292587486400002
6721,ETOPOSIDE,BORTEZOMIB,MSTO,49.1386771935
6760,ETOPOSIDE,DASATINIB,MSTO,85.69462031270001
6799,ETOPOSIDE,DINACICLIB,MSTO,2.4613587816
6838,ETOPOSIDE,ERLOTINIB,MSTO,24.3871747136
6877,ETOPOSIDE,GELDANAMYCIN,MSTO,-19.476474893800003
6916,ETOPOSIDE,LAPATINIB,MSTO,12.3688792822
6955,ETOPOSIDE,MK-2206,MSTO,46.61376899060001
6994,ETOPOSIDE,MK-4827,MSTO,-0.33174092190000004
7033,ETOPOSIDE,MK-5108,MSTO,27.590560797
7072,ETOPOSIDE,MK-8669,MSTO,41.5913997435
7111,ETOPOSIDE,MK-8776,MSTO,5.3164511979
7150,ETOPOSIDE,PD325901,MSTO,-20.5815160915
7189,ETOPOSIDE,SORAFENIB,MSTO,-8.4612925123
7228,ETOPOSIDE,SUNITINIB,MSTO,-15.120805826600002
7267,ETOPOSIDE,TEMOZOLOMIDE,MSTO,-0.2078904545
7306,ETOPOSIDE,ZOLINZA,MSTO,56.8346293332
7345,GELDANAMYCIN,BEZ-235,MSTO,10.1629953013
7384,GELDANAMYCIN,DINACICLIB,MSTO,-22.90589188
7423,GELDANAMYCIN,MK-8776,MSTO,-36.8006699206
7462,GELDANAMYCIN,OXALIPLATIN,MSTO,10.817439201300001
7501,GELDANAMYCIN,SN-38,MSTO,-6.4433134552
7540,GELDANAMYCIN,SORAFENIB,MSTO,-43.621771153800005
7579,GELDANAMYCIN,TOPOTECAN,MSTO,-14.6372565774
7618,GEMCITABINE,ABT-888,MSTO,1.4140565442
7667,GEMCITABINE,AZD1775,MSTO,6.6684803011
7711,GEMCITABINE,BEZ-235,MSTO,8.0225427422
7750,GEMCITABINE,BORTEZOMIB,MSTO,1.5571390806999998
7789,GEMCITABINE,DASATINIB,MSTO,7.255845904199999
7828,GEMCITABINE,DINACICLIB,MSTO,-7.815925709400001
7867,GEMCITABINE,ERLOTINIB,MSTO,-11.8720949193
7906,GEMCITABINE,GELDANAMYCIN,MSTO,-19.5310569974
7945,GEMCITABINE,LAPATINIB,MSTO,-22.645244869699997
7984,GEMCITABINE,MK-2206,MSTO,1.3977846171000001
8023,GEMCITABINE,MK-4827,MSTO,-12.0241598548
8062,GEMCITABINE,MK-5108,MSTO,0.3615437272
8101,GEMCITABINE,MK-8669,MSTO,5.9882355769
8150,GEMCITABINE,MK-8776,MSTO,3.7489516639
8194,GEMCITABINE,PD325901,MSTO,2.6175086922
8233,GEMCITABINE,SORAFENIB,MSTO,-7.1984842433
8272,GEMCITABINE,SUNITINIB,MSTO,-8.7871259169
8311,GEMCITABINE,TEMOZOLOMIDE,MSTO,-1.8922252511000002
8350,L778123,ABT-888,MSTO,-1.8959747778
8399,L778123,AZD1775,MSTO,5.6307147219
8443,L778123,BEZ-235,MSTO,25.0498279969
8482,L778123,BORTEZOMIB,MSTO,19.1812199594
8521,L778123,DASATINIB,MSTO,68.34870400289999
8560,L778123,DINACICLIB,MSTO,-7.165135343999999
8599,L778123,ERLOTINIB,MSTO,-9.9491309047
8638,L778123,ETOPOSIDE,MSTO,-16.5787830281
8677,L778123,GELDANAMYCIN,MSTO,9.5777697985
8716,L778123,GEMCITABINE,MSTO,-6.7100050636
8755,L778123,LAPATINIB,MSTO,-1.6355330496
8794,L778123,MK-2206,MSTO,9.098357722100001
8833,L778123,MK-4827,MSTO,-12.6726658542
8872,L778123,MK-5108,MSTO,9.8600606112
8921,L778123,MK-8669,MSTO,44.8065513412
8965,L778123,MK-8776,MSTO,1.6600397843
9004,L778123,OXALIPLATIN,MSTO,2.8429931592
9043,L778123,PD325901,MSTO,19.532920039100002
9082,L778123,SN-38,MSTO,-1.3556255038
9121,L778123,SORAFENIB,MSTO,-25.1698520372
9160,L778123,SUNITINIB,MSTO,4.2866585665
9199,L778123,TEMOZOLOMIDE,MSTO,8.56758949
9238,L778123,TOPOTECAN,MSTO,7.9265943427
9277,L778123,VINORELBINE,MSTO,13.919601119500001
9316,L778123,ZOLINZA,MSTO,11.966648940499999
9355,LAPATINIB,ABT-888,MSTO,47.316667018500006
9394,LAPATINIB,BEZ-235,MSTO,-17.0755673888
9433,LAPATINIB,BORTEZOMIB,MSTO,87.45849293049999
9472,LAPATINIB,DASATINIB,MSTO,61.3430239552
9511,LAPATINIB,DINACICLIB,MSTO,21.2190296456
9550,LAPATINIB,ERLOTINIB,MSTO,-189.48467975169999
9589,LAPATINIB,GELDANAMYCIN,MSTO,0.3541044108
9638,LAPATINIB,MK-2206,MSTO,71.6221402143
9682,LAPATINIB,MK-4827,MSTO,20.7801501296
9721,LAPATINIB,MK-5108,MSTO,36.9707726101
9760,LAPATINIB,MK-8669,MSTO,92.8506630459
9799,LAPATINIB,MK-8776,MSTO,11.046911111199998
9838,LAPATINIB,OXALIPLATIN,MSTO,-6.8654668266
9877,LAPATINIB,PD325901,MSTO,-3.2490738366
9916,LAPATINIB,SN-38,MSTO,62.6210332921
9955,LAPATINIB,SORAFENIB,MSTO,-23.1749264543
9994,LAPATINIB,TOPOTECAN,MSTO,4.2295285231
10033,METFORMIN,ABT-888,MSTO,1.1316107021
10072,METFORMIN,AZD1775,MSTO,5.4316911142999995
10111,METFORMIN,BEZ-235,MSTO,-0.1661967835
10150,METFORMIN,BORTEZOMIB,MSTO,51.001374015699994
10189,METFORMIN,DASATINIB,MSTO,98.80382093360001
10228,METFORMIN,DINACICLIB,MSTO,0.32704437059999997
10267,METFORMIN,ERLOTINIB,MSTO,43.268904921
10306,METFORMIN,GELDANAMYCIN,MSTO,-1.274178944
10345,METFORMIN,L778123,MSTO,-9.6473419748
10384,METFORMIN,LAPATINIB,MSTO,29.1826097831
10423,METFORMIN,MK-2206,MSTO,1.7777388003999999
10462,METFORMIN,MK-4827,MSTO,-5.344373829599999
10501,METFORMIN,MK-5108,MSTO,-2.6188208654
10540,METFORMIN,MK-8669,MSTO,-2.5603623925
10579,METFORMIN,MK-8776,MSTO,-38.456535392
10618,METFORMIN,PD325901,MSTO,-1.7192195852
10657,METFORMIN,SORAFENIB,MSTO,-9.1398588398
10696,METFORMIN,SUNITINIB,MSTO,1.6428935891
10735,METFORMIN,TEMOZOLOMIDE,MSTO,-5.188816130299999
10774,METFORMIN,ZOLINZA,MSTO,-1.8941038926
10813,METHOTREXATE,ABT-888,MSTO,-10.4233919202
10852,METHOTREXATE,AZD1775,MSTO,-14.684365856700001
10891,METHOTREXATE,BEZ-235,MSTO,-23.3153017364
10930,METHOTREXATE,BORTEZOMIB,MSTO,-7.9674237761
10969,METHOTREXATE,DASATINIB,MSTO,-14.5216122667
11008,METHOTREXATE,DINACICLIB,MSTO,-21.4285243111
11047,METHOTREXATE,ERLOTINIB,MSTO,7.9304574212
11086,METHOTREXATE,GELDANAMYCIN,MSTO,-37.360783149
11125,METHOTREXATE,L778123,MSTO,-15.0466306111
11164,METHOTREXATE,LAPATINIB,MSTO,-2.3997475439
11203,METHOTREXATE,MK-2206,MSTO,-15.3421161073
11242,METHOTREXATE,MK-4827,MSTO,-23.7899263341
11281,METHOTREXATE,MK-5108,MSTO,-12.7924830623
11320,METHOTREXATE,MK-8669,MSTO,-23.5137482906
11359,METHOTREXATE,MK-8776,MSTO,-14.459428498900001
11398,METHOTREXATE,PD325901,MSTO,-13.0519967983
11437,METHOTREXATE,SORAFENIB,MSTO,-13.030370318
11476,METHOTREXATE,SUNITINIB,MSTO,-21.2530301685
11515,METHOTREXATE,TEMOZOLOMIDE,MSTO,-35.6861845224
11554,METHOTREXATE,ZOLINZA,MSTO,-4.9113922281999995
11593,MITOMYCINE,ABT-888,MSTO,15.056605131300001
11632,MITOMYCINE,AZD1775,MSTO,9.511173770900001
11671,MITOMYCINE,BEZ-235,MSTO,19.654747769700002
11710,MITOMYCINE,BORTEZOMIB,MSTO,26.9225538245
11749,MITOMYCINE,DASATINIB,MSTO,75.8739032294
11788,MITOMYCINE,DINACICLIB,MSTO,1.0843673566
11827,MITOMYCINE,ERLOTINIB,MSTO,10.948465748199999
11866,MITOMYCINE,GELDANAMYCIN,MSTO,-23.8779435393
11905,MITOMYCINE,L778123,MSTO,-19.5679149714
11944,MITOMYCINE,LAPATINIB,MSTO,14.0979183129
11983,MITOMYCINE,MK-2206,MSTO,28.4831744379
12022,MITOMYCINE,MK-4827,MSTO,8.6994026516
12061,MITOMYCINE,MK-5108,MSTO,-6.352670536900001
12100,MITOMYCINE,MK-8669,MSTO,28.399448352199997
12149,MITOMYCINE,MK-8776,MSTO,5.584259058200001
12193,MITOMYCINE,PD325901,MSTO,-6.9376812613
12232,MITOMYCINE,SORAFENIB,MSTO,-6.9749291874
12271,MITOMYCINE,SUNITINIB,MSTO,-2.6685014857
12310,MITOMYCINE,TEMOZOLOMIDE,MSTO,-0.4805221704
12349,MITOMYCINE,ZOLINZA,MSTO,41.878279718499996
12388,MK-2206,ABT-888,MSTO,-2.1824750019
12427,MK-2206,BEZ-235,MSTO,16.8320553297
12466,MK-2206,BORTEZOMIB,MSTO,64.8337971788
12505,MK-2206,DASATINIB,MSTO,88.3331766416
12544,MK-2206,DINACICLIB,MSTO,13.1761736697
12593,MK-2206,ERLOTINIB,MSTO,66.78584124390001
12637,MK-2206,GELDANAMYCIN,MSTO,-23.865860223800002
12686,MK-2206,MK-8669,MSTO,74.8360904827
12730,MK-2206,MK-8776,MSTO,34.5066659045
12769,MK-2206,OXALIPLATIN,MSTO,-39.5141782969
12808,MK-2206,PD325901,MSTO,-9.9420508091
12847,MK-2206,SN-38,MSTO,29.7278495429
12886,MK-2206,SORAFENIB,MSTO,-5.999380894700001
12925,MK-2206,TOPOTECAN,MSTO,23.8116574471
12964,MK-4541,5-FU,MSTO,-80.2612235797
13003,MK-4541,ABT-888,MSTO,16.3869520008
13042,MK-4541,AZD1775,MSTO,6.0531982384
13081,MK-4541,BEZ-235,MSTO,17.697319391
13120,MK-4541,BORTEZOMIB,MSTO,102.9030201602
13159,MK-4541,CARBOPLATIN,MSTO,16.628984240599998
13198,MK-4541,CYCLOPHOSPHAMIDE,MSTO,22.616805909
13237,MK-4541,DASATINIB,MSTO,113.55423373149999
13276,MK-4541,DEXAMETHASONE,MSTO,-10.8626314224
13315,MK-4541,DINACICLIB,MSTO,-3.8479405536
13354,MK-4541,DOXORUBICIN,MSTO,8.3155133335
13393,MK-4541,ERLOTINIB,MSTO,12.5763867241
13432,MK-4541,ETOPOSIDE,MSTO,6.5682651687
13471,MK-4541,GELDANAMYCIN,MSTO,-2.5345069305
13510,MK-4541,GEMCITABINE,MSTO,-9.3989492572
13549,MK-4541,L778123,MSTO,3.196085757
13588,MK-4541,LAPATINIB,MSTO,2.8361702699
13627,MK-4541,METFORMIN,MSTO,1.058785763
13666,MK-4541,METHOTREXATE,MSTO,-18.7551725409
13705,MK-4541,MITOMYCINE,MSTO,-3.0986286243
13744,MK-4541,MK-2206,MSTO,4.1696285476999995
13783,MK-4541,MK-4827,MSTO,6.3304525402
13822,MK-4541,MK-5108,MSTO,-8.8785777629
13861,MK-4541,MK-8669,MSTO,3.2587628483999995
13900,MK-4541,MK-8776,MSTO,-4.9114412477
13939,MK-4541,MRK-003,MSTO,-27.6854712245
13978,MK-4541,OXALIPLATIN,MSTO,-7.0218689633
14017,MK-4541,PACLITAXEL,MSTO,3.7659765327
14056,MK-4541,PD325901,MSTO,-18.2269539192
14095,MK-4541,SN-38,MSTO,20.2800692978
14134,MK-4541,SORAFENIB,MSTO,-7.739490222100001
14173,MK-4541,SUNITINIB,MSTO,6.7131222719000005
14212,MK-4541,TEMOZOLOMIDE,MSTO,-52.30395805770001
14251,MK-4541,TOPOTECAN,MSTO,0.4902245264
14290,MK-4541,VINBLASTINE,MSTO,-34.8546964226
14329,MK-4541,VINORELBINE,MSTO,-31.2680576816
14368,MK-4541,ZOLINZA,MSTO,-92.6281375847
14407,MK-4827,ABT-888,MSTO,-10.9809492453
14446,MK-4827,BEZ-235,MSTO,13.119232473
14485,MK-4827,BORTEZOMIB,MSTO,36.1794612495
14524,MK-4827,DASATINIB,MSTO,90.8040615619
14563,MK-4827,DINACICLIB,MSTO,-2.5557381455000003
14602,MK-4827,ERLOTINIB,MSTO,33.171630460500005
14641,MK-4827,GELDANAMYCIN,MSTO,-9.0043306248
14680,MK-4827,MK-2206,MSTO,13.1525743747
14719,MK-4827,MK-8669,MSTO,-6.9940622148000005
14768,MK-4827,MK-8776,MSTO,11.080321531700001
14812,MK-4827,OXALIPLATIN,MSTO,-4.0413466997
14851,MK-4827,PD325901,MSTO,9.0486423773
14900,MK-4827,SN-38,MSTO,41.072532680100004
14944,MK-4827,SORAFENIB,MSTO,-8.5949454608
14983,MK-4827,TOPOTECAN,MSTO,32.9857946853
15022,MK-5108,ABT-888,MSTO,-1.6854617308000002
15061,MK-5108,BEZ-235,MSTO,11.7606665345
15100,MK-5108,BORTEZOMIB,MSTO,64.7011562699
15139,MK-5108,DASATINIB,MSTO,90.51750612469999
15178,MK-5108,DINACICLIB,MSTO,-0.9770440609000001
15217,MK-5108,ERLOTINIB,MSTO,36.2199827449
15256,MK-5108,GELDANAMYCIN,MSTO,-3.1156073337
15295,MK-5108,MK-2206,MSTO,65.6961441318
15334,MK-5108,MK-4827,MSTO,4.0279909436
15373,MK-5108,MK-8669,MSTO,26.779652777800003
15412,MK-5108,MK-8776,MSTO,-17.0479999857
15451,MK-5108,OXALIPLATIN,MSTO,3.9717781977999995
15490,MK-5108,PD325901,MSTO,12.5368373725
15529,MK-5108,SN-38,MSTO,8.5172757424
15568,MK-5108,SORAFENIB,MSTO,-6.9632816285
15607,MK-5108,TOPOTECAN,MSTO,24.291426963200003
15646,MK-8669,BEZ-235,MSTO,155.2523888394
15685,MK-8669,DINACICLIB,MSTO,15.678883111400001
15724,MK-8669,GELDANAMYCIN,MSTO,58.2414338413
15763,MK-8669,MK-8776,MSTO,28.5792449283
15802,MK-8669,OXALIPLATIN,MSTO,11.6811374842
15841,MK-8669,SN-38,MSTO,41.1560826006
15880,MK-8669,SORAFENIB,MSTO,-7.598597800499999
15919,MK-8669,TOPOTECAN,MSTO,29.4583473078
15958,MRK-003,5-FU,MSTO,-46.9360830572
15997,MRK-003,ABT-888,MSTO,1.2289482379
16036,MRK-003,AZD1775,MSTO,-14.3939318772
16075,MRK-003,BEZ-235,MSTO,14.439094878699999
16114,MRK-003,BORTEZOMIB,MSTO,70.0759140063
16153,MRK-003,CARBOPLATIN,MSTO,-18.4520242771
16192,MRK-003,CYCLOPHOSPHAMIDE,MSTO,-6.0095640257000005
16231,MRK-003,DASATINIB,MSTO,46.4577905222
16270,MRK-003,DEXAMETHASONE,MSTO,9.4237751431
16309,MRK-003,DINACICLIB,MSTO,-13.138139591099998
16348,MRK-003,DOXORUBICIN,MSTO,-30.1762808779
16387,MRK-003,ERLOTINIB,MSTO,-26.995085185500002
16426,MRK-003,ETOPOSIDE,MSTO,-24.803393996399997
16465,MRK-003,GELDANAMYCIN,MSTO,-5.2949889248
16504,MRK-003,GEMCITABINE,MSTO,-12.822986931600001
16543,MRK-003,L778123,MSTO,0.9747738804
16592,MRK-003,LAPATINIB,MSTO,9.1081585404
16636,MRK-003,METFORMIN,MSTO,1.2943467162
16675,MRK-003,METHOTREXATE,MSTO,-10.7606227231
16714,MRK-003,MITOMYCINE,MSTO,-14.5048154268
16753,MRK-003,MK-2206,MSTO,8.8383573227
16792,MRK-003,MK-4827,MSTO,-6.3782616614
16831,MRK-003,MK-5108,MSTO,-8.8150176265
16870,MRK-003,MK-8669,MSTO,9.885044696900001
16909,MRK-003,MK-8776,MSTO,-11.6764158931
16948,MRK-003,OXALIPLATIN,MSTO,-17.0441776746
16987,MRK-003,PACLITAXEL,MSTO,-8.406019910700001
17026,MRK-003,PD325901,MSTO,17.3794450672
17065,MRK-003,SN-38,MSTO,13.7269184169
17104,MRK-003,SORAFENIB,MSTO,-8.3717468843
17153,MRK-003,SUNITINIB,MSTO,7.1365279351
17197,MRK-003,TEMOZOLOMIDE,MSTO,-6.5844055666
17236,MRK-003,TOPOTECAN,MSTO,22.7949150131
17285,MRK-003,VINBLASTINE,MSTO,8.4773378175
17329,MRK-003,VINORELBINE,MSTO,-6.8323369094
17368,MRK-003,ZOLINZA,MSTO,-3.5398505795
17407,OXALIPLATIN,DINACICLIB,MSTO,-15.3596007963
17446,OXALIPLATIN,MK-8776,MSTO,-26.2357565542
17485,OXALIPLATIN,SORAFENIB,MSTO,-9.0525211025
17524,PACLITAXEL,ABT-888,MSTO,18.2647186817
17563,PACLITAXEL,AZD1775,MSTO,0.4792771646
17602,PACLITAXEL,BEZ-235,MSTO,39.9607287819
17641,PACLITAXEL,BORTEZOMIB,MSTO,68.8599626702
