,drug_a_name,drug_b_name,cell_line,synergy
2177,BORTEZOMIB,DASATINIB,HT29,-4.7601846597
2216,BORTEZOMIB,DINACICLIB,HT29,-20.6052274564
2255,BORTEZOMIB,GELDANAMYCIN,HT29,-30.9141895407
2294,BORTEZOMIB,MK-8669,HT29,-16.902331221300003
2333,BORTEZOMIB,MK-8776,HT29,-18.4238795993
2372,BORTEZOMIB,OXALIPLATIN,HT29,-9.234353625399999
2411,BORTEZOMIB,SN-38,HT29,-22.624749286700002
2450,BORTEZOMIB,SORAFENIB,HT29,-14.2436971925
2489,BORTEZOMIB,TOPOTECAN,HT29,-18.1815799205
2528,CARBOPLATIN,ABT-888,HT29,0.7672246046
2567,CARBOPLATIN,AZD1775,HT29,12.2923640192
2606,CARBOPLATIN,BEZ-235,HT29,33.24999869
2645,CARBOPLATIN,BORTEZOMIB,HT29,-14.87691148
2684,CARBOPLATIN,DASATINIB,HT29,14.8942934648
2723,CARBOPLATIN,DINACICLIB,HT29,-6.7297604291
2762,CARBOPLATIN,ERLOTINIB,HT29,5.8906558945
2801,CARBOPLATIN,GELDANAMYCIN,HT29,-14.2082404484
2840,CARBOPLATIN,L778123,HT29,12.7817938765
2879,CARBOPLATIN,LAPATINIB,HT29,6.492061958200001
2918,CARBOPLATIN,MK-2206,HT29,16.467291764000002
2957,CARBOPLATIN,MK-4827,HT29,13.1948147404
2996,CARBOPLATIN,MK-5108,HT29,8.4095131802
3035,CARBOPLATIN,MK-8669,HT29,26.926390874299997
3074,CARBOPLATIN,MK-8776,HT29,10.675897343799999
3113,CARBOPLATIN,PD325901,HT29,-11.690855550799998
3152,CARBOPLATIN,SORAFENIB,HT29,-12.76639355
3191,CARBOPLATIN,SUNITINIB,HT29,10.5985430384
3230,CARBOPLATIN,TEMOZOLOMIDE,HT29,-13.2483597251
3269,CARBOPLATIN,ZOLINZA,HT29,13.8138629806
3308,CYCLOPHOSPHAMIDE,ABT-888,HT29,0.6729202891
3347,CYCLOPHOSPHAMIDE,AZD1775,HT29,9.6753482257
3386,CYCLOPHOSPHAMIDE,BEZ-235,HT29,27.569120559699996
3425,CYCLOPHOSPHAMIDE,BORTEZOMIB,HT29,-16.6761225869
3464,CYCLOPHOSPHAMIDE,DASATINIB,HT29,14.4363022875
3503,CYCLOPHOSPHAMIDE,DINACICLIB,HT29,0.49146032
3542,CYCLOPHOSPHAMIDE,ERLOTINIB,HT29,2.1698000725999997
3581,CYCLOPHOSPHAMIDE,GELDANAMYCIN,HT29,2.5473481935
3620,CYCLOPHOSPHAMIDE,L778123,HT29,0.2901216652
3659,CYCLOPHOSPHAMIDE,LAPATINIB,HT29,1.9148648841999998
3698,CYCLOPHOSPHAMIDE,MK-2206,HT29,-0.3192084571
3737,CYCLOPHOSPHAMIDE,MK-4827,HT29,8.705600712
3776,CYCLOPHOSPHAMIDE,MK-5108,HT29,5.783408261900001
3815,CYCLOPHOSPHAMIDE,MK-8669,HT29,5.7795145455
3854,CYCLOPHOSPHAMIDE,MK-8776,HT29,-0.8225834575
3893,CYCLOPHOSPHAMIDE,PD325901,HT29,3.68438039
3932,CYCLOPHOSPHAMIDE,SORAFENIB,HT29,3.5167344424
3971,CYCLOPHOSPHAMIDE,SUNITINIB,HT29,9.4319452495
4010,CYCLOPHOSPHAMIDE,TEMOZOLOMIDE,HT29,-3.2437366276999997
4049,CYCLOPHOSPHAMIDE,ZOLINZA,HT29,12.068892274500001
4088,DASATINIB,ABT-888,HT29,4.9378836162
4127,DASATINIB,BEZ-235,HT29,38.4771441471
4166,DASATINIB,DINACICLIB,HT29,12.982869658199998
4205,DASATINIB,GELDANAMYCIN,HT29,31.1858705077
4244,DASATINIB,MK-8669,HT29,58.3622041653
4291,DASATINIB,MK-8776,HT29,46.7022540533
4292,DASATINIB,MK-8776,HT29,47.082126332799994
4337,DASATINIB,OXALIPLATIN,HT29,11.8234017643
4376,DASATINIB,SN-38,HT29,24.580917373400002
4415,DASATINIB,SORAFENIB,HT29,22.0320942353
4454,DASATINIB,TOPOTECAN,HT29,6.5374905169
4493,DEXAMETHASONE,ABT-888,HT29,-1.0224967701999998
4532,DEXAMETHASONE,AZD1775,HT29,11.0108603746
4571,DEXAMETHASONE,BEZ-235,HT29,22.5300091048
4610,DEXAMETHASONE,BORTEZOMIB,HT29,-15.197921138900002
4649,DEXAMETHASONE,DASATINIB,HT29,9.2435329703
4688,DEXAMETHASONE,DINACICLIB,HT29,-2.2179657391
4727,DEXAMETHASONE,ERLOTINIB,HT29,4.1270372295
4766,DEXAMETHASONE,GELDANAMYCIN,HT29,-6.7124987273
4805,DEXAMETHASONE,L778123,HT29,6.1587037291
4844,DEXAMETHASONE,LAPATINIB,HT29,11.8695525258
4883,DEXAMETHASONE,MK-2206,HT29,11.5247514572
4922,DEXAMETHASONE,MK-4827,HT29,17.2497314535
4961,DEXAMETHASONE,MK-5108,HT29,11.9777367124
5000,DEXAMETHASONE,MK-8669,HT29,15.829827834300001
5039,DEXAMETHASONE,MK-8776,HT29,4.6012719524
5078,DEXAMETHASONE,PD325901,HT29,-2.0365236932
5117,DEXAMETHASONE,SORAFENIB,HT29,4.2981118368
5156,DEXAMETHASONE,SUNITINIB,HT29,9.3986034545
5195,DEXAMETHASONE,TEMOZOLOMIDE,HT29,-9.884685519400001
5234,DEXAMETHASONE,ZOLINZA,HT29,14.4365823542
5273,DINACICLIB,MK-8776,HT29,-1.7889487964
5312,DOXORUBICIN,ABT-888,HT29,9.9709701634
5351,DOXORUBICIN,AZD1775,HT29,12.031388926199998
5390,DOXORUBICIN,BEZ-235,HT29,13.299540974400001
5429,DOXORUBICIN,BORTEZOMIB,HT29,-15.489760126300002
5468,DOXORUBICIN,DASATINIB,HT29,24.2714133005
5507,DOXORUBICIN,DINACICLIB,HT29,-1.4169642994
5546,DOXORUBICIN,ERLOTINIB,HT29,6.1397277383
5585,DOXORUBICIN,GELDANAMYCIN,HT29,-0.7380968098
5624,DOXORUBICIN,L778123,HT29,11.2533165018
5663,DOXORUBICIN,LAPATINIB,HT29,-3.7087635085
5702,DOXORUBICIN,MK-2206,HT29,24.334338002
5741,DOXORUBICIN,MK-4827,HT29,-8.0060114833
5780,DOXORUBICIN,MK-5108,HT29,10.7070362852
5819,DOXORUBICIN,MK-8669,HT29,22.9976864362
5858,DOXORUBICIN,MK-8776,HT29,36.7278981732
5897,DOXORUBICIN,PD325901,HT29,4.2844173353
5936,DOXORUBICIN,SORAFENIB,HT29,-13.360512901600002
5975,DOXORUBICIN,SUNITINIB,HT29,-7.942580166799999
6014,DOXORUBICIN,TEMOZOLOMIDE,HT29,4.4257132292
6053,DOXORUBICIN,ZOLINZA,HT29,24.5682832335
6092,ERLOTINIB,ABT-888,HT29,-11.2631194076
6131,ERLOTINIB,BEZ-235,HT29,37.2473257639
6170,ERLOTINIB,BORTEZOMIB,HT29,-14.9279558268
6209,ERLOTINIB,DASATINIB,HT29,26.6538213127
6248,ERLOTINIB,DINACICLIB,HT29,-3.6552319770999997
6287,ERLOTINIB,GELDANAMYCIN,HT29,6.1133274467
6326,ERLOTINIB,MK-8669,HT29,31.5770802943
6365,ERLOTINIB,MK-8776,HT29,4.8251282695999995
6404,ERLOTINIB,OXALIPLATIN,HT29,-20.055945285099998
6443,ERLOTINIB,PD325901,HT29,11.0924444582
6482,ERLOTINIB,SN-38,HT29,33.4028382303
6521,ERLOTINIB,SORAFENIB,HT29,5.4781380071
6560,ERLOTINIB,TOPOTECAN,HT29,22.539328668299998
6599,ETOPOSIDE,ABT-888,HT29,8.8498327418
6638,ETOPOSIDE,AZD1775,HT29,15.375807119100001
6677,ETOPOSIDE,BEZ-235,HT29,16.2268682725
6716,ETOPOSIDE,BORTEZOMIB,HT29,-16.4133214926
6755,ETOPOSIDE,DASATINIB,HT29,24.349938992
6794,ETOPOSIDE,DINACICLIB,HT29,-8.4022348166
6833,ETOPOSIDE,ERLOTINIB,HT29,28.7893928457
6872,ETOPOSIDE,GELDANAMYCIN,HT29,5.9571258589
6911,ETOPOSIDE,LAPATINIB,HT29,15.9778170379
6950,ETOPOSIDE,MK-2206,HT29,20.8045254273
6989,ETOPOSIDE,MK-4827,HT29,9.8856071627
7028,ETOPOSIDE,MK-5108,HT29,22.0448837604
7067,ETOPOSIDE,MK-8669,HT29,18.363837570799998
7106,ETOPOSIDE,MK-8776,HT29,22.7759903804
7145,ETOPOSIDE,PD325901,HT29,12.270900577
7184,ETOPOSIDE,SORAFENIB,HT29,-5.500644869099999
7223,ETOPOSIDE,SUNITINIB,HT29,1.3177382214
7262,ETOPOSIDE,TEMOZOLOMIDE,HT29,7.0208209286
7301,ETOPOSIDE,ZOLINZA,HT29,18.6518038106
7340,GELDANAMYCIN,BEZ-235,HT29,13.7060603378
7379,GELDANAMYCIN,DINACICLIB,HT29,-3.2659713744
7418,GELDANAMYCIN,MK-8776,HT29,-3.5565405067
7457,GELDANAMYCIN,OXALIPLATIN,HT29,-4.1678843554
7496,GELDANAMYCIN,SN-38,HT29,-3.8519533002
7535,GELDANAMYCIN,SORAFENIB,HT29,-4.474906683
7574,GELDANAMYCIN,TOPOTECAN,HT29,-2.1965064565
7613,GEMCITABINE,ABT-888,HT29,1.2762907293999999
7660,GEMCITABINE,AZD1775,HT29,20.3048205235
7661,GEMCITABINE,AZD1775,HT29,12.3577464115
7706,GEMCITABINE,BEZ-235,HT29,14.1512267977
7745,GEMCITABINE,BORTEZOMIB,HT29,-8.617802663500001
7784,GEMCITABINE,DASATINIB,HT29,20.417307638
7823,GEMCITABINE,DINACICLIB,HT29,-8.596118731
7862,GEMCITABINE,ERLOTINIB,HT29,12.074114115899999
7901,GEMCITABINE,GELDANAMYCIN,HT29,-6.3804985218
7940,GEMCITABINE,LAPATINIB,HT29,9.8858346803
7979,GEMCITABINE,MK-2206,HT29,10.5950777291
8018,GEMCITABINE,MK-4827,HT29,2.3364004619
8057,GEMCITABINE,MK-5108,HT29,10.8686334697
8096,GEMCITABINE,MK-8669,HT29,9.7727605387
8143,GEMCITABINE,MK-8776,HT29,62.7059809648
8144,GEMCITABINE,MK-8776,HT29,86.43114240969999
8189,GEMCITABINE,PD325901,HT29,1.2533300223000001
8228,GEMCITABINE,SORAFENIB,HT29,-6.007661690499999
8267,GEMCITABINE,SUNITINIB,HT29,0.7685777471999999
8306,GEMCITABINE,TEMOZOLOMIDE,HT29,4.6227904441000005
8345,L778123,ABT-888,HT29,6.2242700776
8392,L778123,AZD1775,HT29,18.7073962374
8393,L778123,AZD1775,HT29,0.0625708396
8438,L778123,BEZ-235,HT29,43.2588299612
8477,L778123,BORTEZOMIB,HT29,-9.4740125407
8516,L778123,DASATINIB,HT29,54.3615549016
8555,L778123,DINACICLIB,HT29,15.2761694724
8594,L778123,ERLOTINIB,HT29,23.6754270771
8633,L778123,ETOPOSIDE,HT29,17.9717450254
8672,L778123,GELDANAMYCIN,HT29,9.3061650457
8711,L778123,GEMCITABINE,HT29,13.260399319500001
8750,L778123,LAPATINIB,HT29,19.8360212152
8789,L778123,MK-2206,HT29,38.4636578565
8828,L778123,MK-4827,HT29,12.305326528499998
8867,L778123,MK-5108,HT29,23.4634823765
8914,L778123,MK-8669,HT29,42.174960947399995
8915,L778123,MK-8669,HT29,42.5283785139
8960,L778123,MK-8776,HT29,18.0680455338
8999,L778123,OXALIPLATIN,HT29,12.0083378402
9038,L778123,PD325901,HT29,25.2138844696
9077,L778123,SN-38,HT29,13.3667211327
9116,L778123,SORAFENIB,HT29,5.3780743176
9155,L778123,SUNITINIB,HT29,21.6185878984
9194,L778123,TEMOZOLOMIDE,HT29,5.4357222336
9233,L778123,TOPOTECAN,HT29,24.9591868537
9272,L778123,VINORELBINE,HT29,-6.116402261499999
9311,L778123,ZOLINZA,HT29,21.5370935078
9350,LAPATINIB,ABT-888,HT29,7.8808879086
9389,LAPATINIB,BEZ-235,HT29,36.402783869699995
9428,LAPATINIB,BORTEZOMIB,HT29,-12.7862871553
9467,LAPATINIB,DASATINIB,HT29,28.128885617199998
9506,LAPATINIB,DINACICLIB,HT29,8.8067787447
9545,LAPATINIB,ERLOTINIB,HT29,-2.2051147053999998
9584,LAPATINIB,GELDANAMYCIN,HT29,1.1492093799
9631,LAPATINIB,MK-2206,HT29,41.1095593381
9632,LAPATINIB,MK-2206,HT29,37.8360380434
9677,LAPATINIB,MK-4827,HT29,22.535500155700003
9716,LAPATINIB,MK-5108,HT29,12.7345646307
9755,LAPATINIB,MK-8669,HT29,21.7420805586
9794,LAPATINIB,MK-8776,HT29,13.3091844314
9833,LAPATINIB,OXALIPLATIN,HT29,-16.5390483296
9872,LAPATINIB,PD325901,HT29,29.5139889105
9911,LAPATINIB,SN-38,HT29,21.3673197468
9950,LAPATINIB,SORAFENIB,HT29,-4.3058626993
9989,LAPATINIB,TOPOTECAN,HT29,-12.5652425432
10028,METFORMIN,ABT-888,HT29,-2.8516904446
10067,METFORMIN,AZD1775,HT29,6.2176020992
10106,METFORMIN,BEZ-235,HT29,16.2560432739
10145,METFORMIN,BORTEZOMIB,HT29,-18.448979281099998
10184,METFORMIN,DASATINIB,HT29,9.3014330647
10223,METFORMIN,DINACICLIB,HT29,-3.8081515644999997
10262,METFORMIN,ERLOTINIB,HT29,-2.7678774298000004
10301,METFORMIN,GELDANAMYCIN,HT29,-10.5519473565
10340,METFORMIN,L778123,HT29,7.2657384289
10379,METFORMIN,LAPATINIB,HT29,0.4873301359
10418,METFORMIN,MK-2206,HT29,-0.4524041285
10457,METFORMIN,MK-4827,HT29,5.708631532999999
10496,METFORMIN,MK-5108,HT29,2.3782112032
10535,METFORMIN,MK-8669,HT29,10.8198848864
10574,METFORMIN,MK-8776,HT29,-1.3743023749
10613,METFORMIN,PD325901,HT29,-9.4603979911
10652,METFORMIN,SORAFENIB,HT29,1.8433872474000002
10691,METFORMIN,SUNITINIB,HT29,5.933377892999999
10730,METFORMIN,TEMOZOLOMIDE,HT29,-1.3939872013999999
10769,METFORMIN,ZOLINZA,HT29,11.1966608176
10808,METHOTREXATE,ABT-888,HT29,1.4487854227
10847,METHOTREXATE,AZD1775,HT29,-19.627497101
10886,METHOTREXATE,BEZ-235,HT29,-6.0205335941
10925,METHOTREXATE,BORTEZOMIB,HT29,-16.2710899602
10964,METHOTREXATE,DASATINIB,HT29,-14.450116720699999
11003,METHOTREXATE,DINACICLIB,HT29,-3.3151253883
11042,METHOTREXATE,ERLOTINIB,HT29,-1.1683741161
11081,METHOTREXATE,GELDANAMYCIN,HT29,-9.5723547882
11120,METHOTREXATE,L778123,HT29,-5.755134179500001
11159,METHOTREXATE,LAPATINIB,HT29,-1.4895949245
11198,METHOTREXATE,MK-2206,HT29,2.825964079
11237,METHOTREXATE,MK-4827,HT29,-2.4563505143
11276,METHOTREXATE,MK-5108,HT29,-4.6774826274
11315,METHOTREXATE,MK-8669,HT29,-2.0247037689
11354,METHOTREXATE,MK-8776,HT29,-15.6425049132
11393,METHOTREXATE,PD325901,HT29,-11.8125622145
11432,METHOTREXATE,SORAFENIB,HT29,-6.530309933
11471,METHOTREXATE,SUNITINIB,HT29,-12.2674986683
11510,METHOTREXATE,TEMOZOLOMIDE,HT29,-12.954999238
11549,METHOTREXATE,ZOLINZA,HT29,-16.4808815638
11588,MITOMYCINE,ABT-888,HT29,5.7341511344
11627,MITOMYCINE,AZD1775,HT29,24.145938730999998
11666,MITOMYCINE,BEZ-235,HT29,30.773447265500003
11705,MITOMYCINE,BORTEZOMIB,HT29,-15.2404817217
11744,MITOMYCINE,DASATINIB,HT29,39.0868020711
11783,MITOMYCINE,DINACICLIB,HT29,7.9750447509
11822,MITOMYCINE,ERLOTINIB,HT29,-43.962014732
11861,MITOMYCINE,GELDANAMYCIN,HT29,5.4184201006
11900,MITOMYCINE,L778123,HT29,1.0503626156
11939,MITOMYCINE,LAPATINIB,HT29,16.8756459121
11978,MITOMYCINE,MK-2206,HT29,28.6555245522
12017,MITOMYCINE,MK-4827,HT29,2.2301035175
12056,MITOMYCINE,MK-5108,HT29,-3.1303712731999997
12095,MITOMYCINE,MK-8669,HT29,28.212374843000003
12142,MITOMYCINE,MK-8776,HT29,74.1709598416
12143,MITOMYCINE,MK-8776,HT29,49.1655305734
12188,MITOMYCINE,PD325901,HT29,11.350709193800002
12227,MITOMYCINE,SORAFENIB,HT29,-23.6411136873
12266,MITOMYCINE,SUNITINIB,HT29,4.1018480831
12305,MITOMYCINE,TEMOZOLOMIDE,HT29,10.7405325771
12344,MITOMYCINE,ZOLINZA,HT29,14.826406329500001
12383,MK-2206,ABT-888,HT29,4.7725142253
12422,MK-2206,BEZ-235,HT29,45.7215473513
12461,MK-2206,BORTEZOMIB,HT29,-24.831327522800002
12500,MK-2206,DASATINIB,HT29,92.6763477078
12539,MK-2206,DINACICLIB,HT29,15.5366396522
12586,MK-2206,ERLOTINIB,HT29,57.2779119714
12587,MK-2206,ERLOTINIB,HT29,31.588903657600003
12632,MK-2206,GELDANAMYCIN,HT29,10.9546396218
12679,MK-2206,MK-8669,HT29,46.078216161899995
12680,MK-2206,MK-8669,HT29,40.5768164451
12725,MK-2206,MK-8776,HT29,32.5672769216
12764,MK-2206,OXALIPLATIN,HT29,6.2682185516999995
12803,MK-2206,PD325901,HT29,40.046701438
12842,MK-2206,SN-38,HT29,18.0163067956
12881,MK-2206,SORAFENIB,HT29,17.9990953617
12920,MK-2206,TOPOTECAN,HT29,8.0468069748
12959,MK-4541,5-FU,HT29,6.9179215963
12998,MK-4541,ABT-888,HT29,3.5249104208
13037,MK-4541,AZD1775,HT29,9.4235657097
13076,MK-4541,BEZ-235,HT29,25.0965844265
13115,MK-4541,BORTEZOMIB,HT29,-21.3568159428
13154,MK-4541,CARBOPLATIN,HT29,4.4859094988
13193,MK-4541,CYCLOPHOSPHAMIDE,HT29,5.5631140153
13232,MK-4541,DASATINIB,HT29,19.7211775394
13271,MK-4541,DEXAMETHASONE,HT29,6.5884237895
13310,MK-4541,DINACICLIB,HT29,7.5604850286000005
13349,MK-4541,DOXORUBICIN,HT29,22.832958289
13388,MK-4541,ERLOTINIB,HT29,16.4560891854
13427,MK-4541,ETOPOSIDE,HT29,13.6320825452
13466,MK-4541,GELDANAMYCIN,HT29,-1.4182966765
13505,MK-4541,GEMCITABINE,HT29,0.8593248298999999
13544,MK-4541,L778123,HT29,14.700735614500001
13583,MK-4541,LAPATINIB,HT29,24.0059741311
13622,MK-4541,METFORMIN,HT29,-1.6777868919999999
13661,MK-4541,METHOTREXATE,HT29,-1.8297186228
13700,MK-4541,MITOMYCINE,HT29,14.520200786300002
13739,MK-4541,MK-2206,HT29,34.322339868600004
13778,MK-4541,MK-4827,HT29,21.6621631448
13817,MK-4541,MK-5108,HT29,11.091898343499999
13856,MK-4541,MK-8669,HT29,10.612795905
13895,MK-4541,MK-8776,HT29,10.776228763399999
13934,MK-4541,MRK-003,HT29,19.6837865038
13973,MK-4541,OXALIPLATIN,HT29,3.8678702042000004
14012,MK-4541,PACLITAXEL,HT29,10.9921632439
14051,MK-4541,PD325901,HT29,4.950517205
14090,MK-4541,SN-38,HT29,1.950409586
14129,MK-4541,SORAFENIB,HT29,3.5441643568
14168,MK-4541,SUNITINIB,HT29,13.8326157947
14207,MK-4541,TEMOZOLOMIDE,HT29,-1.8637268112999998
14246,MK-4541,TOPOTECAN,HT29,13.9511362985
14285,MK-4541,VINBLASTINE,HT29,-4.8462770778
14324,MK-4541,VINORELBINE,HT29,-18.3719280272
14363,MK-4541,ZOLINZA,HT29,21.7394220553
14402,MK-4827,ABT-888,HT29,8.8040114682
14441,MK-4827,BEZ-235,HT29,19.6270752429
14480,MK-4827,BORTEZOMIB,HT29,-17.709527854
14519,MK-4827,DASATINIB,HT29,26.4330759778
14558,MK-4827,DINACICLIB,HT29,-5.7849395929
14597,MK-4827,ERLOTINIB,HT29,16.4535835677
14636,MK-4827,GELDANAMYCIN,HT29,-1.8344160924000001
14675,MK-4827,MK-2206,HT29,24.4498616747
14714,MK-4827,MK-8669,HT29,31.8364796546
14761,MK-4827,MK-8776,HT29,7.332799174
14762,MK-4827,MK-8776,HT29,-5.4425791779
14807,MK-4827,OXALIPLATIN,HT29,-2.3338747711
14846,MK-4827,PD325901,HT29,-2.4845784462
14893,MK-4827,SN-38,HT29,16.8873297389
14894,MK-4827,SN-38,HT29,-6.7707388447
14939,MK-4827,SORAFENIB,HT29,2.7158567430000002
14978,MK-4827,TOPOTECAN,HT29,1.0140114014
15017,MK-5108,ABT-888,HT29,8.3164263489
15056,MK-5108,BEZ-235,HT29,25.983755026799997
15095,MK-5108,BORTEZOMIB,HT29,-11.6490231823
15134,MK-5108,DASATINIB,HT29,23.6865781924
15173,MK-5108,DINACICLIB,HT29,0.7940741739
15212,MK-5108,ERLOTINIB,HT29,6.151006457699999
15251,MK-5108,GELDANAMYCIN,HT29,-4.8320476135
15290,MK-5108,MK-2206,HT29,13.884079473900002
15329,MK-5108,MK-4827,HT29,20.0138584834
15368,MK-5108,MK-8669,HT29,11.9821066293
15407,MK-5108,MK-8776,HT29,0.2650912754
15446,MK-5108,OXALIPLATIN,HT29,4.4849243293
15485,MK-5108,PD325901,HT29,2.5646935232
15524,MK-5108,SN-38,HT29,4.1405252245
15563,MK-5108,SORAFENIB,HT29,4.7023334923
15602,MK-5108,TOPOTECAN,HT29,13.697573099000001
15641,MK-8669,BEZ-235,HT29,52.8476255474
15680,MK-8669,DINACICLIB,HT29,-3.5362446364999998
15719,MK-8669,GELDANAMYCIN,HT29,-0.5246609221999999
15758,MK-8669,MK-8776,HT29,29.3767133636
15797,MK-8669,OXALIPLATIN,HT29,12.743010063800002
15836,MK-8669,SN-38,HT29,10.9154220682
15875,MK-8669,SORAFENIB,HT29,13.6123860533
15914,MK-8669,TOPOTECAN,HT29,23.950555749899998
15953,MRK-003,5-FU,HT29,3.7200455664999996
15992,MRK-003,ABT-888,HT29,6.5891062887
16031,MRK-003,AZD1775,HT29,-1.68495511
16070,MRK-003,BEZ-235,HT29,26.1095648758
16109,MRK-003,BORTEZOMIB,HT29,-13.0940378366
16148,MRK-003,CARBOPLATIN,HT29,4.2962725579
16187,MRK-003,CYCLOPHOSPHAMIDE,HT29,8.9567660253
16226,MRK-003,DASATINIB,HT29,37.467970334899995
16265,MRK-003,DEXAMETHASONE,HT29,11.181894366400002
16304,MRK-003,DINACICLIB,HT29,-6.2661638046000006
16343,MRK-003,DOXORUBICIN,HT29,-5.29092391
16382,MRK-003,ERLOTINIB,HT29,26.509499788000003
16421,MRK-003,ETOPOSIDE,HT29,5.6026254748
16460,MRK-003,GELDANAMYCIN,HT29,-5.7432296869
16499,MRK-003,GEMCITABINE,HT29,0.0702875909
16538,MRK-003,L778123,HT29,17.8312470684
16585,MRK-003,LAPATINIB,HT29,27.5021380969
16586,MRK-003,LAPATINIB,HT29,53.83736171
16631,MRK-003,METFORMIN,HT29,6.921483028
16670,MRK-003,METHOTREXATE,HT29,-10.624294538200001
16709,MRK-003,MITOMYCINE,HT29,1.8394780778
16748,MRK-003,MK-2206,HT29,31.774482876599997
16787,MRK-003,MK-4827,HT29,12.5379316241
16826,MRK-003,MK-5108,HT29,10.4495061124
16865,MRK-003,MK-8669,HT29,26.2917353178
16904,MRK-003,MK-8776,HT29,10.330626900599999
16943,MRK-003,OXALIPLATIN,HT29,-8.166496517799999
16982,MRK-003,PACLITAXEL,HT29,12.608962778099999
17021,MRK-003,PD325901,HT29,13.2537377213
17060,MRK-003,SN-38,HT29,1.3628059478999999
17099,MRK-003,SORAFENIB,HT29,3.1877824583999996
17146,MRK-003,SUNITINIB,HT29,12.2018144379
17147,MRK-003,SUNITINIB,HT29,27.877706446399998
17192,MRK-003,TEMOZOLOMIDE,HT29,11.9284372793
17231,MRK-003,TOPOTECAN,HT29,1.4362005130000002
17278,MRK-003,VINBLASTINE,HT29,15.9977095542
17279,MRK-003,VINBLASTINE,HT29,-24.0126264021
17324,MRK-003,VINORELBINE,HT29,-17.4315405834
17363,MRK-003,ZOLINZA,HT29,8.6491246788
17402,OXALIPLATIN,DINACICLIB,HT29,-3.9093105004
17441,OXALIPLATIN,MK-8776,HT29,10.568443717300001
17480,OXALIPLATIN,SORAFENIB,HT29,-7.0074544155
17519,PACLITAXEL,ABT-888,HT29,-6.5945793208
17558,PACLITAXEL,AZD1775,HT29,5.185283035
17597,PACLITAXEL,BEZ-235,HT29,1.021296611
17636,PACLITAXEL,BORTEZOMIB,HT29,-44.45185179479999
17675,PACLITAXEL,DASATINIB,HT29,35.0327384474
