,drug_a_name,drug_b_name,cell_line,synergy
2356,BORTEZOMIB,MK-8776,UACC62,-14.2208113352
2395,BORTEZOMIB,OXALIPLATIN,UACC62,-10.818225359400001
2434,BORTEZOMIB,SN-38,UACC62,-12.1159668615
2473,BORTEZOMIB,SORAFENIB,UACC62,-11.401044960899998
2512,BORTEZOMIB,TOPOTECAN,UACC62,-1.4980088863999999
2551,CARBOPLATIN,ABT-888,UACC62,16.1967197901
2590,CARBOPLATIN,AZD1775,UACC62,8.526462242300001
2629,CARBOPLATIN,BEZ-235,UACC62,30.8055659332
2668,CARBOPLATIN,BORTEZOMIB,UACC62,-10.7872473476
2707,CARBOPLATIN,DASATINIB,UACC62,6.6663649408
2746,CARBOPLATIN,DINACICLIB,UACC62,3.3118188771
2785,CARBOPLATIN,ERLOTINIB,UACC62,21.9061479835
2824,CARBOPLATIN,GELDANAMYCIN,UACC62,-9.6698469233
2863,CARBOPLATIN,L778123,UACC62,-9.7728984728
2902,CARBOPLATIN,LAPATINIB,UACC62,15.6150824676
2941,CARBOPLATIN,MK-2206,UACC62,9.335639923099999
2980,CARBOPLATIN,MK-4827,UACC62,-3.0915086352
3019,CARBOPLATIN,MK-5108,UACC62,-4.1107286442
3058,CARBOPLATIN,MK-8669,UACC62,22.8683316352
3097,CARBOPLATIN,MK-8776,UACC62,9.281696692999999
3136,CARBOPLATIN,PD325901,UACC62,-0.9493370119
3175,CARBOPLATIN,SORAFENIB,UACC62,-12.104735570799999
3214,CARBOPLATIN,SUNITINIB,UACC62,7.6673702588
3253,CARBOPLATIN,TEMOZOLOMIDE,UACC62,-11.9998905026
3292,CARBOPLATIN,ZOLINZA,UACC62,10.7226761766
3331,CYCLOPHOSPHAMIDE,ABT-888,UACC62,2.1757129628
3370,CYCLOPHOSPHAMIDE,AZD1775,UACC62,7.0982352742999995
3409,CYCLOPHOSPHAMIDE,BEZ-235,UACC62,15.361149115999998
3448,CYCLOPHOSPHAMIDE,BORTEZOMIB,UACC62,-9.5250276953
3487,CYCLOPHOSPHAMIDE,DASATINIB,UACC62,-3.6801532206
3526,CYCLOPHOSPHAMIDE,DINACICLIB,UACC62,9.7667199097
3565,CYCLOPHOSPHAMIDE,ERLOTINIB,UACC62,-5.741127917999999
3604,CYCLOPHOSPHAMIDE,GELDANAMYCIN,UACC62,-13.015869798299999
3643,CYCLOPHOSPHAMIDE,L778123,UACC62,13.305081518
3682,CYCLOPHOSPHAMIDE,LAPATINIB,UACC62,-16.4207275123
3721,CYCLOPHOSPHAMIDE,MK-2206,UACC62,9.3113403015
3760,CYCLOPHOSPHAMIDE,MK-4827,UACC62,-13.889107389500001
3799,CYCLOPHOSPHAMIDE,MK-5108,UACC62,15.6200456057
3838,CYCLOPHOSPHAMIDE,MK-8669,UACC62,15.975024015399999
3877,CYCLOPHOSPHAMIDE,MK-8776,UACC62,10.7919819232
3916,CYCLOPHOSPHAMIDE,PD325901,UACC62,-9.3300930254
3955,CYCLOPHOSPHAMIDE,SORAFENIB,UACC62,-13.190556615799998
3994,CYCLOPHOSPHAMIDE,SUNITINIB,UACC62,5.7179412692
4033,CYCLOPHOSPHAMIDE,TEMOZOLOMIDE,UACC62,17.7526865598
4072,CYCLOPHOSPHAMIDE,ZOLINZA,UACC62,7.0291184722
4111,DASATINIB,ABT-888,UACC62,10.3564870467
4150,DASATINIB,BEZ-235,UACC62,38.854073144299996
4189,DASATINIB,DINACICLIB,UACC62,30.6601640008
4228,DASATINIB,GELDANAMYCIN,UACC62,-19.759050955899998
4267,DASATINIB,MK-8669,UACC62,21.4208594047
4321,DASATINIB,MK-8776,UACC62,38.1348761497
4360,DASATINIB,OXALIPLATIN,UACC62,-24.481692635
4399,DASATINIB,SN-38,UACC62,26.8880690333
4438,DASATINIB,SORAFENIB,UACC62,12.669145279
4477,DASATINIB,TOPOTECAN,UACC62,-13.9653221727
4516,DEXAMETHASONE,ABT-888,UACC62,11.4503276114
4555,DEXAMETHASONE,AZD1775,UACC62,15.865229534200001
4594,DEXAMETHASONE,BEZ-235,UACC62,12.9878797707
4633,DEXAMETHASONE,BORTEZOMIB,UACC62,-7.679437184
4672,DEXAMETHASONE,DASATINIB,UACC62,-2.4824508663
4711,DEXAMETHASONE,DINACICLIB,UACC62,-1.7297899995
4750,DEXAMETHASONE,ERLOTINIB,UACC62,-6.919186740700001
4789,DEXAMETHASONE,GELDANAMYCIN,UACC62,-1.4013823587
4828,DEXAMETHASONE,L778123,UACC62,9.8456617767
4867,DEXAMETHASONE,LAPATINIB,UACC62,-6.6124257333
4906,DEXAMETHASONE,MK-2206,UACC62,13.4096851959
4945,DEXAMETHASONE,MK-4827,UACC62,-7.933259948300001
4984,DEXAMETHASONE,MK-5108,UACC62,12.8836124142
5023,DEXAMETHASONE,MK-8669,UACC62,14.8554736968
5062,DEXAMETHASONE,MK-8776,UACC62,14.830306803
5101,DEXAMETHASONE,PD325901,UACC62,4.3339665033
5140,DEXAMETHASONE,SORAFENIB,UACC62,9.7468376441
5179,DEXAMETHASONE,SUNITINIB,UACC62,17.2227581924
5218,DEXAMETHASONE,TEMOZOLOMIDE,UACC62,11.3948722477
5257,DEXAMETHASONE,ZOLINZA,UACC62,12.2272081112
5296,DINACICLIB,MK-8776,UACC62,7.3025531385
5335,DOXORUBICIN,ABT-888,UACC62,9.302015775
5374,DOXORUBICIN,AZD1775,UACC62,13.5177923252
5413,DOXORUBICIN,BEZ-235,UACC62,20.2588491703
5452,DOXORUBICIN,BORTEZOMIB,UACC62,-13.9593589701
5491,DOXORUBICIN,DASATINIB,UACC62,13.106506579000001
5530,DOXORUBICIN,DINACICLIB,UACC62,-19.7928176562
5569,DOXORUBICIN,ERLOTINIB,UACC62,16.1797761532
5608,DOXORUBICIN,GELDANAMYCIN,UACC62,-13.6567174975
5647,DOXORUBICIN,L778123,UACC62,-7.8565846149
5686,DOXORUBICIN,LAPATINIB,UACC62,18.6877720325
5725,DOXORUBICIN,MK-2206,UACC62,23.351167554499998
5764,DOXORUBICIN,MK-4827,UACC62,-4.3038364651
5803,DOXORUBICIN,MK-5108,UACC62,-12.9669778145
5842,DOXORUBICIN,MK-8669,UACC62,19.7497512338
5881,DOXORUBICIN,MK-8776,UACC62,1.1885185518
5920,DOXORUBICIN,PD325901,UACC62,1.6912821231
5959,DOXORUBICIN,SORAFENIB,UACC62,-8.296192938999999
5998,DOXORUBICIN,SUNITINIB,UACC62,-1.8407519725
6037,DOXORUBICIN,TEMOZOLOMIDE,UACC62,-18.9433129043
6076,DOXORUBICIN,ZOLINZA,UACC62,2.2653664093
6115,ERLOTINIB,ABT-888,UACC62,-8.2480659553
6154,ERLOTINIB,BEZ-235,UACC62,21.0359251675
6193,ERLOTINIB,BORTEZOMIB,UACC62,-20.689081842
6232,ERLOTINIB,DASATINIB,UACC62,30.7144001689
6271,ERLOTINIB,DINACICLIB,UACC62,13.685100832
6310,ERLOTINIB,GELDANAMYCIN,UACC62,11.9198048977
6349,ERLOTINIB,MK-8669,UACC62,60.9501985071
6388,ERLOTINIB,MK-8776,UACC62,28.0240049794
6427,ERLOTINIB,OXALIPLATIN,UACC62,-17.1568745076
6466,ERLOTINIB,PD325901,UACC62,0.4688672499
6505,ERLOTINIB,SN-38,UACC62,22.4028997938
6544,ERLOTINIB,SORAFENIB,UACC62,2.9036692682
6583,ERLOTINIB,TOPOTECAN,UACC62,23.243680224600002
6622,ETOPOSIDE,ABT-888,UACC62,-6.4073685199
6661,ETOPOSIDE,AZD1775,UACC62,25.102520755500002
6700,ETOPOSIDE,BEZ-235,UACC62,14.783277324
6739,ETOPOSIDE,BORTEZOMIB,UACC62,-17.8222597968
6778,ETOPOSIDE,DASATINIB,UACC62,3.7176581814999996
6817,ETOPOSIDE,DINACICLIB,UACC62,13.781490233800001
6856,ETOPOSIDE,ERLOTINIB,UACC62,41.718955286399996
6895,ETOPOSIDE,GELDANAMYCIN,UACC62,1.7152442150999998
6934,ETOPOSIDE,LAPATINIB,UACC62,7.8090741783
6973,ETOPOSIDE,MK-2206,UACC62,42.952925003000004
7012,ETOPOSIDE,MK-4827,UACC62,2.0753413775
7051,ETOPOSIDE,MK-5108,UACC62,2.2125075436
7090,ETOPOSIDE,MK-8669,UACC62,34.558753162600006
7129,ETOPOSIDE,MK-8776,UACC62,20.6328172139
7168,ETOPOSIDE,PD325901,UACC62,6.2632727145
7207,ETOPOSIDE,SORAFENIB,UACC62,-5.1368666157
7246,ETOPOSIDE,SUNITINIB,UACC62,2.2341673735
7285,ETOPOSIDE,TEMOZOLOMIDE,UACC62,12.599347881400002
7324,ETOPOSIDE,ZOLINZA,UACC62,17.560437396300003
7363,GELDANAMYCIN,BEZ-235,UACC62,29.7602546417
7402,GELDANAMYCIN,DINACICLIB,UACC62,-7.4503249402
7441,GELDANAMYCIN,MK-8776,UACC62,5.926670408300001
7480,GELDANAMYCIN,OXALIPLATIN,UACC62,-24.5857709904
7519,GELDANAMYCIN,SN-38,UACC62,-7.3166554411
7558,GELDANAMYCIN,SORAFENIB,UACC62,2.9134847629
7597,GELDANAMYCIN,TOPOTECAN,UACC62,-9.436397960599999
7636,GEMCITABINE,ABT-888,UACC62,-0.163878356
7690,GEMCITABINE,AZD1775,UACC62,24.8926887696
7729,GEMCITABINE,BEZ-235,UACC62,8.5557411726
7768,GEMCITABINE,BORTEZOMIB,UACC62,-10.836259093099999
7807,GEMCITABINE,DASATINIB,UACC62,16.8974443417
7846,GEMCITABINE,DINACICLIB,UACC62,-3.4224276336000004
7885,GEMCITABINE,ERLOTINIB,UACC62,11.4892595123
7924,GEMCITABINE,GELDANAMYCIN,UACC62,-8.5045120199
7963,GEMCITABINE,LAPATINIB,UACC62,5.5840131924000005
8002,GEMCITABINE,MK-2206,UACC62,17.5042085442
8041,GEMCITABINE,MK-4827,UACC62,9.1406865297
8080,GEMCITABINE,MK-5108,UACC62,-0.5469993766
8119,GEMCITABINE,MK-8669,UACC62,25.134198233400003
8173,GEMCITABINE,MK-8776,UACC62,48.0071226856
8212,GEMCITABINE,PD325901,UACC62,0.757966155
8251,GEMCITABINE,SORAFENIB,UACC62,-6.6806005188
8290,GEMCITABINE,SUNITINIB,UACC62,5.2682525021
8329,GEMCITABINE,TEMOZOLOMIDE,UACC62,11.9062969253
8368,L778123,ABT-888,UACC62,11.3308507885
8422,L778123,AZD1775,UACC62,16.981748188599997
8461,L778123,BEZ-235,UACC62,29.1399162427
8500,L778123,BORTEZOMIB,UACC62,-13.140788595899998
8539,L778123,DASATINIB,UACC62,42.3547965211
8578,L778123,DINACICLIB,UACC62,10.3156512686
8617,L778123,ERLOTINIB,UACC62,16.3678186581
8656,L778123,ETOPOSIDE,UACC62,-1.2621620072
8695,L778123,GELDANAMYCIN,UACC62,35.0744276122
8734,L778123,GEMCITABINE,UACC62,5.444301934099999
8773,L778123,LAPATINIB,UACC62,19.4742441564
8812,L778123,MK-2206,UACC62,21.639542724699997
8851,L778123,MK-4827,UACC62,10.9854373922
8890,L778123,MK-5108,UACC62,4.9164981812
8944,L778123,MK-8669,UACC62,39.925695649
8983,L778123,MK-8776,UACC62,8.4619038387
9022,L778123,OXALIPLATIN,UACC62,-12.0154293055
9061,L778123,PD325901,UACC62,6.2413589269
9100,L778123,SN-38,UACC62,8.9674825294
9139,L778123,SORAFENIB,UACC62,6.979755709500001
9178,L778123,SUNITINIB,UACC62,15.154402988
9217,L778123,TEMOZOLOMIDE,UACC62,4.8425790237
9256,L778123,TOPOTECAN,UACC62,6.7369374124
9295,L778123,VINORELBINE,UACC62,-0.6285598165999999
9334,L778123,ZOLINZA,UACC62,2.2857333748
9373,LAPATINIB,ABT-888,UACC62,0.8460353394
9412,LAPATINIB,BEZ-235,UACC62,34.9934047563
9451,LAPATINIB,BORTEZOMIB,UACC62,-6.720768094099999
9490,LAPATINIB,DASATINIB,UACC62,2.3488809815000002
9529,LAPATINIB,DINACICLIB,UACC62,16.9660920428
9568,LAPATINIB,ERLOTINIB,UACC62,10.5990923935
9607,LAPATINIB,GELDANAMYCIN,UACC62,14.6132066276
9661,LAPATINIB,MK-2206,UACC62,15.982073899400001
9700,LAPATINIB,MK-4827,UACC62,9.6916229752
9739,LAPATINIB,MK-5108,UACC62,20.3629881666
9778,LAPATINIB,MK-8669,UACC62,20.786453403699998
9817,LAPATINIB,MK-8776,UACC62,5.7006078411
9856,LAPATINIB,OXALIPLATIN,UACC62,-25.9466596529
9895,LAPATINIB,PD325901,UACC62,12.873691116500002
9934,LAPATINIB,SN-38,UACC62,13.8426252627
9973,LAPATINIB,SORAFENIB,UACC62,20.0994072124
10012,LAPATINIB,TOPOTECAN,UACC62,0.28854984899999997
10051,METFORMIN,ABT-888,UACC62,-8.285234296799999
10090,METFORMIN,AZD1775,UACC62,10.859509125499999
10129,METFORMIN,BEZ-235,UACC62,17.326382617
10168,METFORMIN,BORTEZOMIB,UACC62,-9.2180567326
10207,METFORMIN,DASATINIB,UACC62,-0.7041473663
10246,METFORMIN,DINACICLIB,UACC62,-12.5745414299
10285,METFORMIN,ERLOTINIB,UACC62,10.334446186100001
10324,METFORMIN,GELDANAMYCIN,UACC62,-12.0932395436
10363,METFORMIN,L778123,UACC62,12.0414833539
10402,METFORMIN,LAPATINIB,UACC62,6.513343449
10441,METFORMIN,MK-2206,UACC62,-3.4816300514
10480,METFORMIN,MK-4827,UACC62,-11.739774736800001
10519,METFORMIN,MK-5108,UACC62,2.2468949897
10558,METFORMIN,MK-8669,UACC62,0.4537822849
10597,METFORMIN,MK-8776,UACC62,-3.8042060677
10636,METFORMIN,PD325901,UACC62,-8.7536206712
10675,METFORMIN,SORAFENIB,UACC62,8.6338920859
10714,METFORMIN,SUNITINIB,UACC62,8.018641753899999
10753,METFORMIN,TEMOZOLOMIDE,UACC62,-5.5621668093
10792,METFORMIN,ZOLINZA,UACC62,-1.4880016144
10831,METHOTREXATE,ABT-888,UACC62,2.3546654494999997
10870,METHOTREXATE,AZD1775,UACC62,1.5393338273
10909,METHOTREXATE,BEZ-235,UACC62,-6.2852833183
10948,METHOTREXATE,BORTEZOMIB,UACC62,-18.4762928446
10987,METHOTREXATE,DASATINIB,UACC62,-9.3876058902
11026,METHOTREXATE,DINACICLIB,UACC62,-5.3367320954
11065,METHOTREXATE,ERLOTINIB,UACC62,8.6466050994
11104,METHOTREXATE,GELDANAMYCIN,UACC62,-21.0251271719
11143,METHOTREXATE,L778123,UACC62,-7.3267735712999995
11182,METHOTREXATE,LAPATINIB,UACC62,10.2042823101
11221,METHOTREXATE,MK-2206,UACC62,13.122824833
11260,METHOTREXATE,MK-4827,UACC62,-8.3081948746
11299,METHOTREXATE,MK-5108,UACC62,-6.3090579077
11338,METHOTREXATE,MK-8669,UACC62,0.4394139842
11377,METHOTREXATE,MK-8776,UACC62,-1.5551010682
11416,METHOTREXATE,PD325901,UACC62,-15.1037338758
11455,METHOTREXATE,SORAFENIB,UACC62,-6.095196055800001
11494,METHOTREXATE,SUNITINIB,UACC62,-8.134337499099999
11533,METHOTREXATE,TEMOZOLOMIDE,UACC62,-11.397027866300002
11572,METHOTREXATE,ZOLINZA,UACC62,-10.5581453422
11611,MITOMYCINE,ABT-888,UACC62,5.043731552900001
11650,MITOMYCINE,AZD1775,UACC62,18.5108288616
11689,MITOMYCINE,BEZ-235,UACC62,29.7370035275
11728,MITOMYCINE,BORTEZOMIB,UACC62,-10.934796886600001
11767,MITOMYCINE,DASATINIB,UACC62,14.893640662200001
11806,MITOMYCINE,DINACICLIB,UACC62,13.0704545181
11845,MITOMYCINE,ERLOTINIB,UACC62,-10.5852223062
11884,MITOMYCINE,GELDANAMYCIN,UACC62,-17.462651889
11923,MITOMYCINE,L778123,UACC62,-12.695613460499999
11962,MITOMYCINE,LAPATINIB,UACC62,18.7309371996
12001,MITOMYCINE,MK-2206,UACC62,32.8898676806
12040,MITOMYCINE,MK-4827,UACC62,12.2874092166
12079,MITOMYCINE,MK-5108,UACC62,-10.7183445806
12118,MITOMYCINE,MK-8669,UACC62,36.4790906594
12172,MITOMYCINE,MK-8776,UACC62,19.2456405882
12211,MITOMYCINE,PD325901,UACC62,7.310692492799999
12250,MITOMYCINE,SORAFENIB,UACC62,-21.1911439855
12289,MITOMYCINE,SUNITINIB,UACC62,2.6220787051
12328,MITOMYCINE,TEMOZOLOMIDE,UACC62,16.0104182306
12367,MITOMYCINE,ZOLINZA,UACC62,17.2503555153
12406,MK-2206,ABT-888,UACC62,0.4126177983
12445,MK-2206,BEZ-235,UACC62,33.304435854299996
12484,MK-2206,BORTEZOMIB,UACC62,-17.8826605194
12523,MK-2206,DASATINIB,UACC62,55.61194106560001
12562,MK-2206,DINACICLIB,UACC62,12.4136474841
12616,MK-2206,ERLOTINIB,UACC62,38.3333356544
12655,MK-2206,GELDANAMYCIN,UACC62,25.4038957402
12709,MK-2206,MK-8669,UACC62,42.4541315885
12748,MK-2206,MK-8776,UACC62,31.7253294681
12787,MK-2206,OXALIPLATIN,UACC62,-13.0766857509
12826,MK-2206,PD325901,UACC62,33.0439843711
12865,MK-2206,SN-38,UACC62,35.037183685500004
12904,MK-2206,SORAFENIB,UACC62,12.5063920631
12943,MK-2206,TOPOTECAN,UACC62,14.3195227872
12982,MK-4541,5-FU,UACC62,1.0295828642
13021,MK-4541,ABT-888,UACC62,-18.066822265
13060,MK-4541,AZD1775,UACC62,12.480140092000001
13099,MK-4541,BEZ-235,UACC62,8.3357009421
13138,MK-4541,BORTEZOMIB,UACC62,-13.4067805575
13177,MK-4541,CARBOPLATIN,UACC62,12.669051176500002
13216,MK-4541,CYCLOPHOSPHAMIDE,UACC62,0.3086290816
13255,MK-4541,DASATINIB,UACC62,-5.4125563438
13294,MK-4541,DEXAMETHASONE,UACC62,6.498908953099999
13333,MK-4541,DINACICLIB,UACC62,9.9175097656
13372,MK-4541,DOXORUBICIN,UACC62,-11.1933367575
13411,MK-4541,ERLOTINIB,UACC62,22.7521192986
13450,MK-4541,ETOPOSIDE,UACC62,14.8270774047
13489,MK-4541,GELDANAMYCIN,UACC62,-8.4833471814
13528,MK-4541,GEMCITABINE,UACC62,1.7579994321
13567,MK-4541,L778123,UACC62,0.2583966691
13606,MK-4541,LAPATINIB,UACC62,-0.39337259770000005
13645,MK-4541,METFORMIN,UACC62,-28.5711473082
13684,MK-4541,METHOTREXATE,UACC62,9.501184842
13723,MK-4541,MITOMYCINE,UACC62,2.9210746576999997
13762,MK-4541,MK-2206,UACC62,0.2587891602
13801,MK-4541,MK-4827,UACC62,-20.279781772899998
13840,MK-4541,MK-5108,UACC62,9.7277764414
13879,MK-4541,MK-8669,UACC62,1.0275144851
13918,MK-4541,MK-8776,UACC62,16.4265646088
13957,MK-4541,MRK-003,UACC62,-4.3623995420999995
13996,MK-4541,OXALIPLATIN,UACC62,-24.3653547417
14035,MK-4541,PACLITAXEL,UACC62,-3.3478476045999996
14074,MK-4541,PD325901,UACC62,-7.9865086573
14113,MK-4541,SN-38,UACC62,-2.6266745506999998
14152,MK-4541,SORAFENIB,UACC62,4.171054028
14191,MK-4541,SUNITINIB,UACC62,18.9323360542
14230,MK-4541,TEMOZOLOMIDE,UACC62,-3.683832583
14269,MK-4541,TOPOTECAN,UACC62,3.0715060132
14308,MK-4541,VINBLASTINE,UACC62,-13.0630665669
14347,MK-4541,VINORELBINE,UACC62,-16.3038921175
14386,MK-4541,ZOLINZA,UACC62,9.594567291699999
14425,MK-4827,ABT-888,UACC62,-14.4039094579
14464,MK-4827,BEZ-235,UACC62,17.1919347794
14503,MK-4827,BORTEZOMIB,UACC62,-3.5835164627999996
14542,MK-4827,DASATINIB,UACC62,4.8564385708
14581,MK-4827,DINACICLIB,UACC62,-0.1040407892
14620,MK-4827,ERLOTINIB,UACC62,4.8869189398
14659,MK-4827,GELDANAMYCIN,UACC62,-15.757386356600001
14698,MK-4827,MK-2206,UACC62,11.1528386391
14737,MK-4827,MK-8669,UACC62,10.854619547999999
14791,MK-4827,MK-8776,UACC62,7.9143177614999995
14830,MK-4827,OXALIPLATIN,UACC62,-22.6104029121
14869,MK-4827,PD325901,UACC62,-14.9478732974
14923,MK-4827,SN-38,UACC62,35.6282513121
14962,MK-4827,SORAFENIB,UACC62,5.3206898969
15001,MK-4827,TOPOTECAN,UACC62,4.5443507185000005
15040,MK-5108,ABT-888,UACC62,21.4071470467
15079,MK-5108,BEZ-235,UACC62,21.264106475
15118,MK-5108,BORTEZOMIB,UACC62,-16.9223387465
15157,MK-5108,DASATINIB,UACC62,25.7036303128
15196,MK-5108,DINACICLIB,UACC62,7.1095869605
15235,MK-5108,ERLOTINIB,UACC62,31.4075531255
15274,MK-5108,GELDANAMYCIN,UACC62,11.680931447999999
15313,MK-5108,MK-2206,UACC62,14.850733191500002
15352,MK-5108,MK-4827,UACC62,16.5707127141
15391,MK-5108,MK-8669,UACC62,24.3639398349
15430,MK-5108,MK-8776,UACC62,4.3848791181
15469,MK-5108,OXALIPLATIN,UACC62,-10.3383530102
15508,MK-5108,PD325901,UACC62,-2.5577719523
15547,MK-5108,SN-38,UACC62,-4.6485999017
15586,MK-5108,SORAFENIB,UACC62,3.8799850599
15625,MK-5108,TOPOTECAN,UACC62,5.1974930735000004
15664,MK-8669,BEZ-235,UACC62,102.4787820536
15703,MK-8669,DINACICLIB,UACC62,13.8573531436
15742,MK-8669,GELDANAMYCIN,UACC62,21.513468758000002
15781,MK-8669,MK-8776,UACC62,33.026382446
15820,MK-8669,OXALIPLATIN,UACC62,-6.282814484299999
15859,MK-8669,SN-38,UACC62,16.1545729115
15898,MK-8669,SORAFENIB,UACC62,13.681300354100001
15937,MK-8669,TOPOTECAN,UACC62,17.883192211500003
15976,MRK-003,5-FU,UACC62,12.481310933900001
16015,MRK-003,ABT-888,UACC62,2.3585659779
16054,MRK-003,AZD1775,UACC62,8.6940081427
16093,MRK-003,BEZ-235,UACC62,25.2948564755
16132,MRK-003,BORTEZOMIB,UACC62,-3.714046448
16171,MRK-003,CARBOPLATIN,UACC62,-1.9689444951
16210,MRK-003,CYCLOPHOSPHAMIDE,UACC62,-8.2345931639
16249,MRK-003,DASATINIB,UACC62,9.8694466926
16288,MRK-003,DEXAMETHASONE,UACC62,7.962707803300001
16327,MRK-003,DINACICLIB,UACC62,-0.046774119
16366,MRK-003,DOXORUBICIN,UACC62,6.326363743
16405,MRK-003,ERLOTINIB,UACC62,18.283243628599998
16444,MRK-003,ETOPOSIDE,UACC62,19.2430036112
16483,MRK-003,GELDANAMYCIN,UACC62,-2.4251761713
16522,MRK-003,GEMCITABINE,UACC62,12.3878852235
16561,MRK-003,L778123,UACC62,15.598478845999999
16615,MRK-003,LAPATINIB,UACC62,27.152590956599997
16654,MRK-003,METFORMIN,UACC62,4.793271365
16693,MRK-003,METHOTREXATE,UACC62,7.3386162137
16732,MRK-003,MITOMYCINE,UACC62,14.7325743399
16771,MRK-003,MK-2206,UACC62,13.373211528299999
16810,MRK-003,MK-4827,UACC62,13.9322219844
16849,MRK-003,MK-5108,UACC62,5.4422305652
16888,MRK-003,MK-8669,UACC62,11.85870274
16927,MRK-003,MK-8776,UACC62,11.4816668319
16966,MRK-003,OXALIPLATIN,UACC62,-22.2995949265
17005,MRK-003,PACLITAXEL,UACC62,21.2064771046
17044,MRK-003,PD325901,UACC62,4.6923959792000005
17083,MRK-003,SN-38,UACC62,16.2786831688
17122,MRK-003,SORAFENIB,UACC62,13.93803228
17176,MRK-003,SUNITINIB,UACC62,11.1281951248
17215,MRK-003,TEMOZOLOMIDE,UACC62,6.363217210299999
17254,MRK-003,TOPOTECAN,UACC62,9.0799547449
17308,MRK-003,VINBLASTINE,UACC62,36.741878065
17347,MRK-003,VINORELBINE,UACC62,2.9266145155000003
17386,MRK-003,ZOLINZA,UACC62,8.354824911
17425,OXALIPLATIN,DINACICLIB,UACC62,0.12642900699999998
17464,OXALIPLATIN,MK-8776,UACC62,-1.754512186
17503,OXALIPLATIN,SORAFENIB,UACC62,-14.1803060117
17542,PACLITAXEL,ABT-888,UACC62,1.4376445244999998
17581,PACLITAXEL,AZD1775,UACC62,10.9861968325
17620,PACLITAXEL,BEZ-235,UACC62,12.9470668218
17659,PACLITAXEL,BORTEZOMIB,UACC62,-18.6468268271
17698,PACLITAXEL,DASATINIB,UACC62,10.5237598407
17737,PACLITAXEL,DINACICLIB,UACC62,3.6190456706
