,drug_a_name,drug_b_name,cell_line,synergy
4195,DASATINIB,GELDANAMYCIN,A2780,36.0692211875
4234,DASATINIB,MK-8669,A2780,98.6765752458
4274,DASATINIB,MK-8776,A2780,69.6948466231
4327,DASATINIB,OXALIPLATIN,A2780,4.8604039781
4366,DASATINIB,SN-38,A2780,74.3626091155
4405,DASATINIB,SORAFENIB,A2780,26.1821574384
4444,DASATINIB,TOPOTECAN,A2780,33.4467775684
4483,DEXAMETHASONE,ABT-888,A2780,5.3274187132
4522,DEXAMETHASONE,AZD1775,A2780,2.1655321786000004
4561,DEXAMETHASONE,BEZ-235,A2780,25.348205525700003
4600,DEXAMETHASONE,BORTEZOMIB,A2780,-13.5476307966
4639,DEXAMETHASONE,DASATINIB,A2780,19.8197660146
4678,DEXAMETHASONE,DINACICLIB,A2780,-4.4908593631
4717,DEXAMETHASONE,ERLOTINIB,A2780,-4.1001591342
4756,DEXAMETHASONE,GELDANAMYCIN,A2780,-5.672406019199999
4795,DEXAMETHASONE,L778123,A2780,5.3456808814
4834,DEXAMETHASONE,LAPATINIB,A2780,0.3675227374
4873,DEXAMETHASONE,MK-2206,A2780,0.2785647039
4912,DEXAMETHASONE,MK-4827,A2780,4.6541425721
4951,DEXAMETHASONE,MK-5108,A2780,-4.8736517808999995
4990,DEXAMETHASONE,MK-8669,A2780,1.4347937594
5029,DEXAMETHASONE,MK-8776,A2780,-2.8689933453
5068,DEXAMETHASONE,PD325901,A2780,0.6560569364
5107,DEXAMETHASONE,SORAFENIB,A2780,-0.5703148004999999
5146,DEXAMETHASONE,SUNITINIB,A2780,0.654091661
5185,DEXAMETHASONE,TEMOZOLOMIDE,A2780,-3.039626923
5224,DEXAMETHASONE,ZOLINZA,A2780,5.6599348021
5263,DINACICLIB,MK-8776,A2780,4.081953197200001
5302,DOXORUBICIN,ABT-888,A2780,10.1058539662
5341,DOXORUBICIN,AZD1775,A2780,6.1788263811
5380,DOXORUBICIN,BEZ-235,A2780,7.740983695800001
5419,DOXORUBICIN,BORTEZOMIB,A2780,-2.7261551849
5458,DOXORUBICIN,DASATINIB,A2780,31.398699735900003
5497,DOXORUBICIN,DINACICLIB,A2780,-4.6389843893
5536,DOXORUBICIN,ERLOTINIB,A2780,9.169322297999999
5575,DOXORUBICIN,GELDANAMYCIN,A2780,2.6976574344
5614,DOXORUBICIN,L778123,A2780,0.5067832205
5653,DOXORUBICIN,LAPATINIB,A2780,9.1977863161
5692,DOXORUBICIN,MK-2206,A2780,9.4245260885
5731,DOXORUBICIN,MK-4827,A2780,-0.5255393078
5770,DOXORUBICIN,MK-5108,A2780,-0.700420475
5809,DOXORUBICIN,MK-8669,A2780,12.429766698699998
5848,DOXORUBICIN,MK-8776,A2780,8.1535570796
5887,DOXORUBICIN,PD325901,A2780,18.3516099353
5926,DOXORUBICIN,SORAFENIB,A2780,-3.5534260769999997
5965,DOXORUBICIN,SUNITINIB,A2780,-2.4623255149000003
6004,DOXORUBICIN,TEMOZOLOMIDE,A2780,2.134797223
6043,DOXORUBICIN,ZOLINZA,A2780,1.0447966418999999
6082,ERLOTINIB,ABT-888,A2780,7.6721183735
6121,ERLOTINIB,BEZ-235,A2780,32.9904112971
6160,ERLOTINIB,BORTEZOMIB,A2780,-23.0860832063
6199,ERLOTINIB,DASATINIB,A2780,55.7433202033
6238,ERLOTINIB,DINACICLIB,A2780,2.4415465888999996
6277,ERLOTINIB,GELDANAMYCIN,A2780,-0.6061039691
6316,ERLOTINIB,MK-8669,A2780,36.239873435300005
6355,ERLOTINIB,MK-8776,A2780,29.212812616399997
6394,ERLOTINIB,OXALIPLATIN,A2780,-41.2450322849
6433,ERLOTINIB,PD325901,A2780,26.3912863892
6472,ERLOTINIB,SN-38,A2780,36.954592011799996
6511,ERLOTINIB,SORAFENIB,A2780,2.9782398159
6550,ERLOTINIB,TOPOTECAN,A2780,24.9731968812
6589,ETOPOSIDE,ABT-888,A2780,14.682676053699998
6628,ETOPOSIDE,AZD1775,A2780,12.3771765477
6667,ETOPOSIDE,BEZ-235,A2780,10.2023547702
6706,ETOPOSIDE,BORTEZOMIB,A2780,-1.471039843
6745,ETOPOSIDE,DASATINIB,A2780,66.56695223050001
6784,ETOPOSIDE,DINACICLIB,A2780,1.7100047662
6823,ETOPOSIDE,ERLOTINIB,A2780,19.6172069755
6862,ETOPOSIDE,GELDANAMYCIN,A2780,14.7883329283
6901,ETOPOSIDE,LAPATINIB,A2780,27.2908839852
6940,ETOPOSIDE,MK-2206,A2780,25.0945586642
6979,ETOPOSIDE,MK-4827,A2780,8.8820280866
7018,ETOPOSIDE,MK-5108,A2780,10.1986437665
7057,ETOPOSIDE,MK-8669,A2780,22.6539226509
7096,ETOPOSIDE,MK-8776,A2780,21.345485081
7135,ETOPOSIDE,PD325901,A2780,36.8438880902
7174,ETOPOSIDE,SORAFENIB,A2780,3.8151089895999997
7213,ETOPOSIDE,SUNITINIB,A2780,6.1509455764
7252,ETOPOSIDE,TEMOZOLOMIDE,A2780,10.209440812999999
7291,ETOPOSIDE,ZOLINZA,A2780,10.0148295462
7330,GELDANAMYCIN,BEZ-235,A2780,14.8665878928
7369,GELDANAMYCIN,DINACICLIB,A2780,-17.9781711094
7408,GELDANAMYCIN,MK-8776,A2780,9.2152735567
7447,GELDANAMYCIN,OXALIPLATIN,A2780,-4.5742646247000005
7486,GELDANAMYCIN,SN-38,A2780,5.306231056100001
7525,GELDANAMYCIN,SORAFENIB,A2780,-8.9275350935
7564,GELDANAMYCIN,TOPOTECAN,A2780,-1.7001876743000002
7603,GEMCITABINE,ABT-888,A2780,-1.1584324139
7643,GEMCITABINE,AZD1775,A2780,8.2256317484
7696,GEMCITABINE,BEZ-235,A2780,-0.9924450914
7735,GEMCITABINE,BORTEZOMIB,A2780,-6.0569075734
7774,GEMCITABINE,DASATINIB,A2780,18.228971061099998
7813,GEMCITABINE,DINACICLIB,A2780,-3.7419614169
7852,GEMCITABINE,ERLOTINIB,A2780,1.3836583703999998
7891,GEMCITABINE,GELDANAMYCIN,A2780,-7.3573347039999994
7930,GEMCITABINE,LAPATINIB,A2780,2.1139801119
7969,GEMCITABINE,MK-2206,A2780,9.684697717899999
8008,GEMCITABINE,MK-4827,A2780,-1.0020335767
8047,GEMCITABINE,MK-5108,A2780,-0.7504039165
8086,GEMCITABINE,MK-8669,A2780,7.477158069700001
8126,GEMCITABINE,MK-8776,A2780,20.5876849804
8179,GEMCITABINE,PD325901,A2780,10.615530358600001
8218,GEMCITABINE,SORAFENIB,A2780,-4.1220402983
8257,GEMCITABINE,SUNITINIB,A2780,-0.24956270449999998
8296,GEMCITABINE,TEMOZOLOMIDE,A2780,0.1101909583
8335,L778123,ABT-888,A2780,10.3014301782
8375,L778123,AZD1775,A2780,17.0960335754
8428,L778123,BEZ-235,A2780,17.3161250912
8467,L778123,BORTEZOMIB,A2780,-8.2538683317
8506,L778123,DASATINIB,A2780,57.5360264924
8545,L778123,DINACICLIB,A2780,3.7315040386000002
8584,L778123,ERLOTINIB,A2780,15.5253492274
8623,L778123,ETOPOSIDE,A2780,7.990963617799999
8662,L778123,GELDANAMYCIN,A2780,16.5648008155
8701,L778123,GEMCITABINE,A2780,-0.1359721125
8740,L778123,LAPATINIB,A2780,15.9325779378
8779,L778123,MK-2206,A2780,35.525294017600004
8818,L778123,MK-4827,A2780,7.2979046353
8857,L778123,MK-5108,A2780,17.9761650697
8897,L778123,MK-8669,A2780,38.8826061622
8950,L778123,MK-8776,A2780,20.9806466649
8989,L778123,OXALIPLATIN,A2780,-1.6174638635
9028,L778123,PD325901,A2780,32.4909284667
9067,L778123,SN-38,A2780,7.5110452929
9106,L778123,SORAFENIB,A2780,3.032832745
9145,L778123,SUNITINIB,A2780,9.6143750717
9184,L778123,TEMOZOLOMIDE,A2780,10.9268913546
9223,L778123,TOPOTECAN,A2780,3.1658942339
9262,L778123,VINORELBINE,A2780,2.4579787269
9301,L778123,ZOLINZA,A2780,8.1402114565
9340,LAPATINIB,ABT-888,A2780,10.613148410700001
9379,LAPATINIB,BEZ-235,A2780,33.6539189411
9418,LAPATINIB,BORTEZOMIB,A2780,-12.1342103327
9457,LAPATINIB,DASATINIB,A2780,71.4014339255
9496,LAPATINIB,DINACICLIB,A2780,2.4540831526
9535,LAPATINIB,ERLOTINIB,A2780,-0.3470643844
9574,LAPATINIB,GELDANAMYCIN,A2780,-3.9124350354
9614,LAPATINIB,MK-2206,A2780,24.290323553
9667,LAPATINIB,MK-4827,A2780,14.448803803599999
9706,LAPATINIB,MK-5108,A2780,6.94771693
9745,LAPATINIB,MK-8669,A2780,26.2128642643
9784,LAPATINIB,MK-8776,A2780,12.3431242819
9823,LAPATINIB,OXALIPLATIN,A2780,-27.866597326999997
9862,LAPATINIB,PD325901,A2780,26.5976499084
9901,LAPATINIB,SN-38,A2780,42.9092964636
9940,LAPATINIB,SORAFENIB,A2780,5.648965785800001
9979,LAPATINIB,TOPOTECAN,A2780,10.491158925
10018,METFORMIN,ABT-888,A2780,-0.3835166424
10057,METFORMIN,AZD1775,A2780,9.360688035
10096,METFORMIN,BEZ-235,A2780,19.9166247838
10135,METFORMIN,BORTEZOMIB,A2780,-16.4107172295
10174,METFORMIN,DASATINIB,A2780,26.0189597722
10213,METFORMIN,DINACICLIB,A2780,-1.6825724013999999
10252,METFORMIN,ERLOTINIB,A2780,0.6979008306000001
10291,METFORMIN,GELDANAMYCIN,A2780,-11.4848615309
10330,METFORMIN,L778123,A2780,4.4586331939
10369,METFORMIN,LAPATINIB,A2780,-2.174460877
10408,METFORMIN,MK-2206,A2780,10.3143044915
10447,METFORMIN,MK-4827,A2780,9.1100768991
10486,METFORMIN,MK-5108,A2780,6.245750441499999
10525,METFORMIN,MK-8669,A2780,7.9036837460000005
10564,METFORMIN,MK-8776,A2780,0.18768316920000003
10603,METFORMIN,PD325901,A2780,-5.0929448112
10642,METFORMIN,SORAFENIB,A2780,5.4001438375
10681,METFORMIN,SUNITINIB,A2780,8.8809455126
10720,METFORMIN,TEMOZOLOMIDE,A2780,-5.3084258271
10759,METFORMIN,ZOLINZA,A2780,7.4376415196000005
10798,METHOTREXATE,ABT-888,A2780,-4.2193675411000005
10837,METHOTREXATE,AZD1775,A2780,-3.6485199962
10876,METHOTREXATE,BEZ-235,A2780,-16.8248103875
10915,METHOTREXATE,BORTEZOMIB,A2780,-16.7723677229
10954,METHOTREXATE,DASATINIB,A2780,5.8542870378
10993,METHOTREXATE,DINACICLIB,A2780,-10.303439517200001
11032,METHOTREXATE,ERLOTINIB,A2780,-3.9360977476
11071,METHOTREXATE,GELDANAMYCIN,A2780,-21.0795198217
11110,METHOTREXATE,L778123,A2780,-5.601141825499999
11149,METHOTREXATE,LAPATINIB,A2780,-3.6093431955
11188,METHOTREXATE,MK-2206,A2780,-0.8927995279000001
11227,METHOTREXATE,MK-4827,A2780,-8.9016772524
11266,METHOTREXATE,MK-5108,A2780,-8.739816620800001
11305,METHOTREXATE,MK-8669,A2780,-11.2936561649
11344,METHOTREXATE,MK-8776,A2780,-1.0263792361
11383,METHOTREXATE,PD325901,A2780,-8.9140216237
11422,METHOTREXATE,SORAFENIB,A2780,-5.7472819615
11461,METHOTREXATE,SUNITINIB,A2780,-8.914358743400001
11500,METHOTREXATE,TEMOZOLOMIDE,A2780,-0.5398553454
11539,METHOTREXATE,ZOLINZA,A2780,-21.1277395648
11578,MITOMYCINE,ABT-888,A2780,4.1516719821
11617,MITOMYCINE,AZD1775,A2780,9.507152249199999
11656,MITOMYCINE,BEZ-235,A2780,13.1014125019
11695,MITOMYCINE,BORTEZOMIB,A2780,-12.052746557
11734,MITOMYCINE,DASATINIB,A2780,50.1582628436
11773,MITOMYCINE,DINACICLIB,A2780,-0.8505481972
11812,MITOMYCINE,ERLOTINIB,A2780,-52.5987908442
11851,MITOMYCINE,GELDANAMYCIN,A2780,-7.695738736799999
11890,MITOMYCINE,L778123,A2780,-5.1155071955
11929,MITOMYCINE,LAPATINIB,A2780,12.6388651028
11968,MITOMYCINE,MK-2206,A2780,22.0010061778
12007,MITOMYCINE,MK-4827,A2780,5.311652115299999
12046,MITOMYCINE,MK-5108,A2780,-0.5663017335
12085,MITOMYCINE,MK-8669,A2780,20.4161491773
12125,MITOMYCINE,MK-8776,A2780,18.5800079216
12178,MITOMYCINE,PD325901,A2780,17.6354928861
12217,MITOMYCINE,SORAFENIB,A2780,-23.481625290100002
12256,MITOMYCINE,SUNITINIB,A2780,3.5154482693999998
12295,MITOMYCINE,TEMOZOLOMIDE,A2780,-1.3374054181000001
12334,MITOMYCINE,ZOLINZA,A2780,4.5175421552
12373,MK-2206,ABT-888,A2780,41.667152965700005
12412,MK-2206,BEZ-235,A2780,46.2801578087
12451,MK-2206,BORTEZOMIB,A2780,21.5788397329
12490,MK-2206,DASATINIB,A2780,112.03103305190001
12529,MK-2206,DINACICLIB,A2780,1.6856871822
12569,MK-2206,ERLOTINIB,A2780,36.0529245744
12622,MK-2206,GELDANAMYCIN,A2780,41.5748607197
12662,MK-2206,MK-8669,A2780,38.2523560817
12715,MK-2206,MK-8776,A2780,24.7553891958
12754,MK-2206,OXALIPLATIN,A2780,-9.7346933202
12793,MK-2206,PD325901,A2780,81.99827512270001
12832,MK-2206,SN-38,A2780,17.4696451109
12871,MK-2206,SORAFENIB,A2780,14.1942513655
12910,MK-2206,TOPOTECAN,A2780,17.1741019429
12949,MK-4541,5-FU,A2780,3.6166411344
12988,MK-4541,ABT-888,A2780,10.3138431902
13027,MK-4541,AZD1775,A2780,7.743637999500001
13066,MK-4541,BEZ-235,A2780,33.637440701399996
13105,MK-4541,BORTEZOMIB,A2780,-9.140127015800001
13144,MK-4541,CARBOPLATIN,A2780,7.918227949199999
13183,MK-4541,CYCLOPHOSPHAMIDE,A2780,3.9753870625
13222,MK-4541,DASATINIB,A2780,52.368750106099995
13261,MK-4541,DEXAMETHASONE,A2780,-0.1675352845
13300,MK-4541,DINACICLIB,A2780,10.9306320502
13339,MK-4541,DOXORUBICIN,A2780,6.6829968673
13378,MK-4541,ERLOTINIB,A2780,76.39988629140001
13417,MK-4541,ETOPOSIDE,A2780,13.781156084300001
13456,MK-4541,GELDANAMYCIN,A2780,11.6378007551
13495,MK-4541,GEMCITABINE,A2780,0.9148089523999999
13534,MK-4541,L778123,A2780,15.703793555999999
13573,MK-4541,LAPATINIB,A2780,15.169838605799999
13612,MK-4541,METFORMIN,A2780,0.5073839006
13651,MK-4541,METHOTREXATE,A2780,-0.7233225231
13690,MK-4541,MITOMYCINE,A2780,3.7560954608999997
13729,MK-4541,MK-2206,A2780,29.8635430224
13768,MK-4541,MK-4827,A2780,16.2431029864
13807,MK-4541,MK-5108,A2780,-0.2181217607
13846,MK-4541,MK-8669,A2780,35.584604784
13885,MK-4541,MK-8776,A2780,3.9041955451
13924,MK-4541,MRK-003,A2780,10.1968868041
13963,MK-4541,OXALIPLATIN,A2780,-16.8155369043
14002,MK-4541,PACLITAXEL,A2780,-3.9886152215
14041,MK-4541,PD325901,A2780,22.1595125258
14080,MK-4541,SN-38,A2780,10.759618785399999
14119,MK-4541,SORAFENIB,A2780,4.2502167381
14158,MK-4541,SUNITINIB,A2780,3.8861148256
14197,MK-4541,TEMOZOLOMIDE,A2780,-9.2045049496
14236,MK-4541,TOPOTECAN,A2780,10.785682255
14275,MK-4541,VINBLASTINE,A2780,-15.6759542274
14314,MK-4541,VINORELBINE,A2780,-11.0907628191
14353,MK-4541,ZOLINZA,A2780,15.936599139
14392,MK-4827,ABT-888,A2780,-15.066826573
14431,MK-4827,BEZ-235,A2780,10.7132148885
14470,MK-4827,BORTEZOMIB,A2780,-10.3967464015
14509,MK-4827,DASATINIB,A2780,65.13695998899999
14548,MK-4827,DINACICLIB,A2780,5.8741739359
14587,MK-4827,ERLOTINIB,A2780,4.9261752345
14626,MK-4827,GELDANAMYCIN,A2780,6.859486960599999
14665,MK-4827,MK-2206,A2780,29.6373575261
14704,MK-4827,MK-8669,A2780,21.784502347399997
14744,MK-4827,MK-8776,A2780,21.630694643600002
14797,MK-4827,OXALIPLATIN,A2780,1.1420241683
14836,MK-4827,PD325901,A2780,34.5835792665
14876,MK-4827,SN-38,A2780,31.2360509748
14929,MK-4827,SORAFENIB,A2780,2.6381610682
14968,MK-4827,TOPOTECAN,A2780,8.0625879778
15007,MK-5108,ABT-888,A2780,7.562243243099999
15046,MK-5108,BEZ-235,A2780,18.9002512068
15085,MK-5108,BORTEZOMIB,A2780,-12.504715725699999
15124,MK-5108,DASATINIB,A2780,62.0505312883
15163,MK-5108,DINACICLIB,A2780,-6.2825239238
15202,MK-5108,ERLOTINIB,A2780,9.658913392
15241,MK-5108,GELDANAMYCIN,A2780,3.5530476266
15280,MK-5108,MK-2206,A2780,22.8728817292
15319,MK-5108,MK-4827,A2780,16.5176260481
15358,MK-5108,MK-8669,A2780,49.6813561113
15397,MK-5108,MK-8776,A2780,11.1279142517
15436,MK-5108,OXALIPLATIN,A2780,-4.3523637738
15475,MK-5108,PD325901,A2780,24.7563364777
15514,MK-5108,SN-38,A2780,4.4932002496
15553,MK-5108,SORAFENIB,A2780,2.6013050432
15592,MK-5108,TOPOTECAN,A2780,6.9238815806
15631,MK-8669,BEZ-235,A2780,72.0890746651
15670,MK-8669,DINACICLIB,A2780,31.927940580300003
15709,MK-8669,GELDANAMYCIN,A2780,13.902901431099998
15748,MK-8669,MK-8776,A2780,52.981830745
15787,MK-8669,OXALIPLATIN,A2780,-6.030236866699999
15826,MK-8669,SN-38,A2780,14.8438960151
15865,MK-8669,SORAFENIB,A2780,11.53972816
15904,MK-8669,TOPOTECAN,A2780,14.2436583405
15943,MRK-003,5-FU,A2780,5.5329731121000005
15982,MRK-003,ABT-888,A2780,7.9997036769
16021,MRK-003,AZD1775,A2780,6.6022279636
16060,MRK-003,BEZ-235,A2780,24.6247986016
16099,MRK-003,BORTEZOMIB,A2780,-16.884976893599998
16138,MRK-003,CARBOPLATIN,A2780,1.7062314540999999
16177,MRK-003,CYCLOPHOSPHAMIDE,A2780,2.0161074113
16216,MRK-003,DASATINIB,A2780,60.443621881800006
16255,MRK-003,DEXAMETHASONE,A2780,1.3160933157999999
16294,MRK-003,DINACICLIB,A2780,-4.5964597507
16333,MRK-003,DOXORUBICIN,A2780,5.7415132727
16372,MRK-003,ERLOTINIB,A2780,9.2910222324
16411,MRK-003,ETOPOSIDE,A2780,10.2089765152
16450,MRK-003,GELDANAMYCIN,A2780,-12.6666027839
16489,MRK-003,GEMCITABINE,A2780,2.0657496507
16528,MRK-003,L778123,A2780,9.8691449103
16568,MRK-003,LAPATINIB,A2780,13.986209985799999
16621,MRK-003,METFORMIN,A2780,9.5817069628
16660,MRK-003,METHOTREXATE,A2780,-7.934438789700001
16699,MRK-003,MITOMYCINE,A2780,3.2575543826
16738,MRK-003,MK-2206,A2780,31.0755612802
16777,MRK-003,MK-4827,A2780,12.687723625599999
16816,MRK-003,MK-5108,A2780,4.6677015862
16855,MRK-003,MK-8669,A2780,25.5228282006
16894,MRK-003,MK-8776,A2780,8.459922424
16933,MRK-003,OXALIPLATIN,A2780,-28.10423315
16972,MRK-003,PACLITAXEL,A2780,15.5227837071
17011,MRK-003,PD325901,A2780,15.557800796199999
17050,MRK-003,SN-38,A2780,14.573692286500002
17089,MRK-003,SORAFENIB,A2780,5.055918012799999
17129,MRK-003,SUNITINIB,A2780,3.8680631868
17182,MRK-003,TEMOZOLOMIDE,A2780,8.659895335
17221,MRK-003,TOPOTECAN,A2780,11.352008553800001
17261,MRK-003,VINBLASTINE,A2780,8.2203002918
17314,MRK-003,VINORELBINE,A2780,-9.9044768415
17353,MRK-003,ZOLINZA,A2780,-0.9526825164
17392,OXALIPLATIN,DINACICLIB,A2780,-9.9955604611
17431,OXALIPLATIN,MK-8776,A2780,3.3452710038999998
17470,OXALIPLATIN,SORAFENIB,A2780,-8.5330113354
17509,PACLITAXEL,ABT-888,A2780,-4.338118873
17548,PACLITAXEL,AZD1775,A2780,-2.4792741978999997
17587,PACLITAXEL,BEZ-235,A2780,-3.8562587194
17626,PACLITAXEL,BORTEZOMIB,A2780,-31.7334878872
17665,PACLITAXEL,DASATINIB,A2780,56.0619947091
17704,PACLITAXEL,DINACICLIB,A2780,-10.867082202
17743,PACLITAXEL,ERLOTINIB,A2780,-8.948449138400001
17782,PACLITAXEL,GELDANAMYCIN,A2780,-16.7637088207
17821,PACLITAXEL,L778123,A2780,6.244107641699999
17860,PACLITAXEL,LAPATINIB,A2780,-11.4533480982
17899,PACLITAXEL,MK-2206,A2780,16.350161114400002
17938,PACLITAXEL,MK-4827,A2780,-9.2623276136
17977,PACLITAXEL,MK-5108,A2780,18.894014519200002
18016,PACLITAXEL,MK-8669,A2780,12.496799340299999
18055,PACLITAXEL,MK-8776,A2780,-5.432484710800001
18094,PACLITAXEL,PD325901,A2780,0.5099554009
18133,PACLITAXEL,SORAFENIB,A2780,-1.2153737254
18172,PACLITAXEL,SUNITINIB,A2780,0.1003627662
18211,PACLITAXEL,TEMOZOLOMIDE,A2780,-25.528991420500002
18250,PACLITAXEL,ZOLINZA,A2780,-15.247472760199999
18289,PD325901,ABT-888,A2780,14.068098431300001
