,drug_a_name,drug_b_name,cell_line,synergy
2822,CARBOPLATIN,GELDANAMYCIN,SW837,-20.872831026300002
2861,CARBOPLATIN,L778123,SW837,-2.4073383097
2900,CARBOPLATIN,LAPATINIB,SW837,6.2668153297
2939,CARBOPLATIN,MK-2206,SW837,-2.4268453044
2978,CARBOPLATIN,MK-4827,SW837,-18.4010417862
3017,CARBOPLATIN,MK-5108,SW837,-15.7584395292
3056,CARBOPLATIN,MK-8669,SW837,22.1821101513
3095,CARBOPLATIN,MK-8776,SW837,-9.3820412009
3134,CARBOPLATIN,PD325901,SW837,-21.7294747026
3173,CARBOPLATIN,SORAFENIB,SW837,-12.046138946700001
3212,CARBOPLATIN,SUNITINIB,SW837,-12.8504628075
3251,CARBOPLATIN,TEMOZOLOMIDE,SW837,-27.0532930436
3290,CARBOPLATIN,ZOLINZA,SW837,-0.8240757678
3329,CYCLOPHOSPHAMIDE,ABT-888,SW837,-15.420558218599998
3368,CYCLOPHOSPHAMIDE,AZD1775,SW837,4.4171251223
3407,CYCLOPHOSPHAMIDE,BEZ-235,SW837,24.162980950399998
3446,CYCLOPHOSPHAMIDE,BORTEZOMIB,SW837,5.0059096372
3485,CYCLOPHOSPHAMIDE,DASATINIB,SW837,9.9811221501
3524,CYCLOPHOSPHAMIDE,DINACICLIB,SW837,-11.812889462200001
3563,CYCLOPHOSPHAMIDE,ERLOTINIB,SW837,-1.4347186075
3602,CYCLOPHOSPHAMIDE,GELDANAMYCIN,SW837,-3.7189683843
3641,CYCLOPHOSPHAMIDE,L778123,SW837,3.3290442653
3680,CYCLOPHOSPHAMIDE,LAPATINIB,SW837,4.3302404097
3719,CYCLOPHOSPHAMIDE,MK-2206,SW837,1.7162548126
3758,CYCLOPHOSPHAMIDE,MK-4827,SW837,-17.6720750819
3797,CYCLOPHOSPHAMIDE,MK-5108,SW837,-0.8636527023
3836,CYCLOPHOSPHAMIDE,MK-8669,SW837,-2.1901334828
3875,CYCLOPHOSPHAMIDE,MK-8776,SW837,-21.497488747
3914,CYCLOPHOSPHAMIDE,PD325901,SW837,-0.18204936100000002
3953,CYCLOPHOSPHAMIDE,SORAFENIB,SW837,-0.9666451877
3992,CYCLOPHOSPHAMIDE,SUNITINIB,SW837,-1.079094363
4031,CYCLOPHOSPHAMIDE,TEMOZOLOMIDE,SW837,-37.7703890525
4070,CYCLOPHOSPHAMIDE,ZOLINZA,SW837,3.5130880836
4109,DASATINIB,ABT-888,SW837,18.1677754607
4148,DASATINIB,BEZ-235,SW837,82.68758364909999
4187,DASATINIB,DINACICLIB,SW837,14.2593917532
4226,DASATINIB,GELDANAMYCIN,SW837,31.323910171799998
4265,DASATINIB,MK-8669,SW837,51.5572361649
4319,DASATINIB,MK-8776,SW837,29.7505834621
4358,DASATINIB,OXALIPLATIN,SW837,11.154377589700001
4397,DASATINIB,SN-38,SW837,36.3994449083
4436,DASATINIB,SORAFENIB,SW837,15.6421966193
4475,DASATINIB,TOPOTECAN,SW837,22.8279849963
4514,DEXAMETHASONE,ABT-888,SW837,-17.5783969843
4553,DEXAMETHASONE,AZD1775,SW837,-3.0443513408999996
4592,DEXAMETHASONE,BEZ-235,SW837,14.0505939116
4631,DEXAMETHASONE,BORTEZOMIB,SW837,-2.0159246927
4670,DEXAMETHASONE,DASATINIB,SW837,8.4494427209
4709,DEXAMETHASONE,DINACICLIB,SW837,-0.6144995718
4748,DEXAMETHASONE,ERLOTINIB,SW837,15.569313258900001
4787,DEXAMETHASONE,GELDANAMYCIN,SW837,-8.3724386329
4826,DEXAMETHASONE,L778123,SW837,10.1360710728
4865,DEXAMETHASONE,LAPATINIB,SW837,14.407382651099999
4904,DEXAMETHASONE,MK-2206,SW837,-2.9976581899
4943,DEXAMETHASONE,MK-4827,SW837,-7.8922386827999995
4982,DEXAMETHASONE,MK-5108,SW837,15.196319734300001
5021,DEXAMETHASONE,MK-8669,SW837,14.849039123399999
5060,DEXAMETHASONE,MK-8776,SW837,-11.5808378093
5099,DEXAMETHASONE,PD325901,SW837,-10.1980344653
5138,DEXAMETHASONE,SORAFENIB,SW837,0.37702660109999997
5177,DEXAMETHASONE,SUNITINIB,SW837,-1.8579587569
5216,DEXAMETHASONE,TEMOZOLOMIDE,SW837,-23.6850071146
5255,DEXAMETHASONE,ZOLINZA,SW837,2.5465486731
5294,DINACICLIB,MK-8776,SW837,-19.115577116300003
5333,DOXORUBICIN,ABT-888,SW837,-5.4789686334
5372,DOXORUBICIN,AZD1775,SW837,10.8906980048
5411,DOXORUBICIN,BEZ-235,SW837,21.576720559699996
5450,DOXORUBICIN,BORTEZOMIB,SW837,8.1524174597
5489,DOXORUBICIN,DASATINIB,SW837,42.523114030900004
5528,DOXORUBICIN,DINACICLIB,SW837,-10.2037445363
5567,DOXORUBICIN,ERLOTINIB,SW837,31.142498049
5606,DOXORUBICIN,GELDANAMYCIN,SW837,6.271989252999999
5645,DOXORUBICIN,L778123,SW837,-17.8442018209
5684,DOXORUBICIN,LAPATINIB,SW837,35.1944598953
5723,DOXORUBICIN,MK-2206,SW837,23.605365700900002
5762,DOXORUBICIN,MK-4827,SW837,-21.0813778631
5801,DOXORUBICIN,MK-5108,SW837,-7.5141997359
5840,DOXORUBICIN,MK-8669,SW837,10.7595978821
5879,DOXORUBICIN,MK-8776,SW837,6.301913616799999
5918,DOXORUBICIN,PD325901,SW837,13.1560222196
5957,DOXORUBICIN,SORAFENIB,SW837,-17.6368792469
5996,DOXORUBICIN,SUNITINIB,SW837,-3.2562957752
6035,DOXORUBICIN,TEMOZOLOMIDE,SW837,-13.3218126908
6074,DOXORUBICIN,ZOLINZA,SW837,3.1061793411000003
6113,ERLOTINIB,ABT-888,SW837,1.0881545563
6152,ERLOTINIB,BEZ-235,SW837,48.2351260052
6191,ERLOTINIB,BORTEZOMIB,SW837,29.482584908499998
6230,ERLOTINIB,DASATINIB,SW837,55.3890203942
6269,ERLOTINIB,DINACICLIB,SW837,18.1213152414
6308,ERLOTINIB,GELDANAMYCIN,SW837,4.3503124435
6347,ERLOTINIB,MK-8669,SW837,34.6885337831
6386,ERLOTINIB,MK-8776,SW837,18.8062315846
6425,ERLOTINIB,OXALIPLATIN,SW837,-5.11531975
6464,ERLOTINIB,PD325901,SW837,31.645668752
6503,ERLOTINIB,SN-38,SW837,44.011832222799995
6542,ERLOTINIB,SORAFENIB,SW837,6.2737678854
6581,ERLOTINIB,TOPOTECAN,SW837,41.815251285
6620,ETOPOSIDE,ABT-888,SW837,0.1810254466
6659,ETOPOSIDE,AZD1775,SW837,18.5510652027
6698,ETOPOSIDE,BEZ-235,SW837,-3.5840241874000003
6737,ETOPOSIDE,BORTEZOMIB,SW837,-14.5710629599
6776,ETOPOSIDE,DASATINIB,SW837,40.762137560700005
6815,ETOPOSIDE,DINACICLIB,SW837,-15.5520091944
6854,ETOPOSIDE,ERLOTINIB,SW837,57.5135837911
6893,ETOPOSIDE,GELDANAMYCIN,SW837,17.1279716809
6932,ETOPOSIDE,LAPATINIB,SW837,43.7618706696
6971,ETOPOSIDE,MK-2206,SW837,41.4963374145
7010,ETOPOSIDE,MK-4827,SW837,10.6277544998
7049,ETOPOSIDE,MK-5108,SW837,13.248375568800002
7088,ETOPOSIDE,MK-8669,SW837,33.800110028
7127,ETOPOSIDE,MK-8776,SW837,0.42215337659999996
7166,ETOPOSIDE,PD325901,SW837,14.012398336199999
7205,ETOPOSIDE,SORAFENIB,SW837,10.0818252485
7244,ETOPOSIDE,SUNITINIB,SW837,-1.4298268952000002
7283,ETOPOSIDE,TEMOZOLOMIDE,SW837,-18.6790738417
7322,ETOPOSIDE,ZOLINZA,SW837,21.633230764
7361,GELDANAMYCIN,BEZ-235,SW837,15.5753498008
7400,GELDANAMYCIN,DINACICLIB,SW837,-13.8948126052
7439,GELDANAMYCIN,MK-8776,SW837,-184.798390132
7478,GELDANAMYCIN,OXALIPLATIN,SW837,-5.9513127953
7517,GELDANAMYCIN,SN-38,SW837,6.2529083494
7556,GELDANAMYCIN,SORAFENIB,SW837,-5.2536245699
7595,GELDANAMYCIN,TOPOTECAN,SW837,13.639470436099998
7634,GEMCITABINE,ABT-888,SW837,-2.3320589661
7688,GEMCITABINE,AZD1775,SW837,24.6090505817
7727,GEMCITABINE,BEZ-235,SW837,21.078155771
7766,GEMCITABINE,BORTEZOMIB,SW837,17.2189518813
7805,GEMCITABINE,DASATINIB,SW837,32.831424515
7844,GEMCITABINE,DINACICLIB,SW837,-3.4293041544
7883,GEMCITABINE,ERLOTINIB,SW837,30.3989976894
7922,GEMCITABINE,GELDANAMYCIN,SW837,19.3701361234
7961,GEMCITABINE,LAPATINIB,SW837,26.6053898268
8000,GEMCITABINE,MK-2206,SW837,30.6906719573
8039,GEMCITABINE,MK-4827,SW837,1.1594911506999999
8078,GEMCITABINE,MK-5108,SW837,6.1473401908000005
8117,GEMCITABINE,MK-8669,SW837,11.3446185955
8171,GEMCITABINE,MK-8776,SW837,35.9048595294
8210,GEMCITABINE,PD325901,SW837,18.3690142338
8249,GEMCITABINE,SORAFENIB,SW837,0.27429273579999996
8288,GEMCITABINE,SUNITINIB,SW837,1.3548098794999999
8327,GEMCITABINE,TEMOZOLOMIDE,SW837,-6.308039911
8366,L778123,ABT-888,SW837,1.6472751537
8420,L778123,AZD1775,SW837,7.2761954195000005
8459,L778123,BEZ-235,SW837,28.354504795100002
8498,L778123,BORTEZOMIB,SW837,-2.1727484196
8537,L778123,DASATINIB,SW837,22.6847643898
8576,L778123,DINACICLIB,SW837,-3.5999349652999997
8615,L778123,ERLOTINIB,SW837,23.827067107399998
8654,L778123,ETOPOSIDE,SW837,3.7406825137
8693,L778123,GELDANAMYCIN,SW837,18.8128180474
8732,L778123,GEMCITABINE,SW837,7.0243512046
8771,L778123,LAPATINIB,SW837,11.807665345
8810,L778123,MK-2206,SW837,12.620064624500001
8849,L778123,MK-4827,SW837,-43.4133465857
8888,L778123,MK-5108,SW837,17.89562336
8942,L778123,MK-8669,SW837,30.858516296399998
8981,L778123,MK-8776,SW837,-87.127520539
9020,L778123,OXALIPLATIN,SW837,-7.3280685186
9059,L778123,PD325901,SW837,8.2638654868
9098,L778123,SN-38,SW837,-0.022404536099999997
9137,L778123,SORAFENIB,SW837,-2.27123328
9176,L778123,SUNITINIB,SW837,3.5663071752999995
9215,L778123,TEMOZOLOMIDE,SW837,14.5307226482
9254,L778123,TOPOTECAN,SW837,10.4719189848
9293,L778123,VINORELBINE,SW837,-9.9580784774
9332,L778123,ZOLINZA,SW837,2.827004435
9371,LAPATINIB,ABT-888,SW837,-8.3420021677
9410,LAPATINIB,BEZ-235,SW837,63.1041334522
9449,LAPATINIB,BORTEZOMIB,SW837,17.0236638302
9488,LAPATINIB,DASATINIB,SW837,83.53453831
9527,LAPATINIB,DINACICLIB,SW837,10.8668275204
9566,LAPATINIB,ERLOTINIB,SW837,2.4138115254
9605,LAPATINIB,GELDANAMYCIN,SW837,21.7142917796
9659,LAPATINIB,MK-2206,SW837,68.7310215531
9698,LAPATINIB,MK-4827,SW837,34.0155583814
9737,LAPATINIB,MK-5108,SW837,4.2091157643
9776,LAPATINIB,MK-8669,SW837,44.5447747283
9815,LAPATINIB,MK-8776,SW837,7.3649315783
9854,LAPATINIB,OXALIPLATIN,SW837,-2.7160629001
9893,LAPATINIB,PD325901,SW837,59.2573385422
9932,LAPATINIB,SN-38,SW837,45.4435394649
9971,LAPATINIB,SORAFENIB,SW837,17.1327195367
10010,LAPATINIB,TOPOTECAN,SW837,15.9373183874
10049,METFORMIN,ABT-888,SW837,-24.120936745799998
10088,METFORMIN,AZD1775,SW837,0.9776705857
10127,METFORMIN,BEZ-235,SW837,14.2095594356
10166,METFORMIN,BORTEZOMIB,SW837,-4.4794046534
10205,METFORMIN,DASATINIB,SW837,11.4169244753
10244,METFORMIN,DINACICLIB,SW837,-6.679906175599999
10283,METFORMIN,ERLOTINIB,SW837,13.8755381951
10322,METFORMIN,GELDANAMYCIN,SW837,-13.0086584356
10361,METFORMIN,L778123,SW837,1.3807856157
10400,METFORMIN,LAPATINIB,SW837,15.448904226300002
10439,METFORMIN,MK-2206,SW837,-7.802051956000001
10478,METFORMIN,MK-4827,SW837,-14.777885794400001
10517,METFORMIN,MK-5108,SW837,1.7552116544
10556,METFORMIN,MK-8669,SW837,-1.7905862862000002
10595,METFORMIN,MK-8776,SW837,-10.6427259458
10634,METFORMIN,PD325901,SW837,-16.3850548925
10673,METFORMIN,SORAFENIB,SW837,3.5655096572000002
10712,METFORMIN,SUNITINIB,SW837,-7.606401486
10751,METFORMIN,TEMOZOLOMIDE,SW837,-15.5565241603
10790,METFORMIN,ZOLINZA,SW837,6.9045320429
10829,METHOTREXATE,ABT-888,SW837,8.0808896941
10868,METHOTREXATE,AZD1775,SW837,-13.106002291400001
10907,METHOTREXATE,BEZ-235,SW837,10.8716199024
10946,METHOTREXATE,BORTEZOMIB,SW837,-1.2999613853
10985,METHOTREXATE,DASATINIB,SW837,1.3950499945
11024,METHOTREXATE,DINACICLIB,SW837,-5.521070602000001
11063,METHOTREXATE,ERLOTINIB,SW837,7.4807634566
11102,METHOTREXATE,GELDANAMYCIN,SW837,-0.0128632507
11141,METHOTREXATE,L778123,SW837,3.0781059553
11180,METHOTREXATE,LAPATINIB,SW837,2.5509974883
11219,METHOTREXATE,MK-2206,SW837,8.37102601
11258,METHOTREXATE,MK-4827,SW837,-7.7372089269
11297,METHOTREXATE,MK-5108,SW837,-7.5759627073
11336,METHOTREXATE,MK-8669,SW837,6.5784911316
11375,METHOTREXATE,MK-8776,SW837,-23.8305099811
11414,METHOTREXATE,PD325901,SW837,4.2417403519
11453,METHOTREXATE,SORAFENIB,SW837,-2.4548951434
11492,METHOTREXATE,SUNITINIB,SW837,-14.181038859500001
11531,METHOTREXATE,TEMOZOLOMIDE,SW837,-38.6698353736
11570,METHOTREXATE,ZOLINZA,SW837,-14.0901380623
11609,MITOMYCINE,ABT-888,SW837,3.7999330368
11648,MITOMYCINE,AZD1775,SW837,13.4197165096
11687,MITOMYCINE,BEZ-235,SW837,31.9514342974
11726,MITOMYCINE,BORTEZOMIB,SW837,16.8807901218
11765,MITOMYCINE,DASATINIB,SW837,55.9267166394
11804,MITOMYCINE,DINACICLIB,SW837,2.0904756801
11843,MITOMYCINE,ERLOTINIB,SW837,10.927421994000001
11882,MITOMYCINE,GELDANAMYCIN,SW837,9.5882928962
11921,MITOMYCINE,L778123,SW837,-23.8634802511
11960,MITOMYCINE,LAPATINIB,SW837,49.3277270605
11999,MITOMYCINE,MK-2206,SW837,40.9936287855
12038,MITOMYCINE,MK-4827,SW837,0.3499908548
12077,MITOMYCINE,MK-5108,SW837,-4.2757573541000005
12116,MITOMYCINE,MK-8669,SW837,14.167539901
12170,MITOMYCINE,MK-8776,SW837,38.688196848000004
12209,MITOMYCINE,PD325901,SW837,27.226940559699997
12248,MITOMYCINE,SORAFENIB,SW837,-28.6487242408
12287,MITOMYCINE,SUNITINIB,SW837,2.6922084376999997
12326,MITOMYCINE,TEMOZOLOMIDE,SW837,4.9731688886
12365,MITOMYCINE,ZOLINZA,SW837,12.786748886600002
12404,MK-2206,ABT-888,SW837,0.9381101739
12443,MK-2206,BEZ-235,SW837,42.21856907
12482,MK-2206,BORTEZOMIB,SW837,15.3075030888
12521,MK-2206,DASATINIB,SW837,72.99388724399999
12560,MK-2206,DINACICLIB,SW837,-0.4483065336
12614,MK-2206,ERLOTINIB,SW837,89.3189494016
12653,MK-2206,GELDANAMYCIN,SW837,12.279098250599999
12707,MK-2206,MK-8669,SW837,7.8912102312
12746,MK-2206,MK-8776,SW837,5.720762078300001
12785,MK-2206,OXALIPLATIN,SW837,4.5332495471
12824,MK-2206,PD325901,SW837,44.9173870808
12863,MK-2206,SN-38,SW837,22.674724120700002
12902,MK-2206,SORAFENIB,SW837,24.8742412038
12941,MK-2206,TOPOTECAN,SW837,33.0613824721
12980,MK-4541,5-FU,SW837,-9.5882957006
13019,MK-4541,ABT-888,SW837,-9.5445281152
13058,MK-4541,AZD1775,SW837,-4.1406641862999995
13097,MK-4541,BEZ-235,SW837,17.3266227718
13136,MK-4541,BORTEZOMIB,SW837,-7.6063785335
13175,MK-4541,CARBOPLATIN,SW837,-20.473696610799998
13214,MK-4541,CYCLOPHOSPHAMIDE,SW837,-10.2382702849
13253,MK-4541,DASATINIB,SW837,31.282634008200002
13292,MK-4541,DEXAMETHASONE,SW837,1.9271210569
13331,MK-4541,DINACICLIB,SW837,-6.5421045503999995
13370,MK-4541,DOXORUBICIN,SW837,3.2384849782
13409,MK-4541,ERLOTINIB,SW837,27.910413421399998
13448,MK-4541,ETOPOSIDE,SW837,-10.9151914208
13487,MK-4541,GELDANAMYCIN,SW837,-6.2719681897
13526,MK-4541,GEMCITABINE,SW837,7.858720562699999
13565,MK-4541,L778123,SW837,9.168012877
13604,MK-4541,LAPATINIB,SW837,8.5265901353
13643,MK-4541,METFORMIN,SW837,-14.292192126600002
13682,MK-4541,METHOTREXATE,SW837,-9.966294979
13721,MK-4541,MITOMYCINE,SW837,3.9799458979000004
13760,MK-4541,MK-2206,SW837,10.5102174753
13799,MK-4541,MK-4827,SW837,-1.4669962657
13838,MK-4541,MK-5108,SW837,-5.4797261974
13877,MK-4541,MK-8669,SW837,-9.0497149826
13916,MK-4541,MK-8776,SW837,-16.8902991052
13955,MK-4541,MRK-003,SW837,-0.5648102128
13994,MK-4541,OXALIPLATIN,SW837,5.9372953756
14033,MK-4541,PACLITAXEL,SW837,3.8008054924
14072,MK-4541,PD325901,SW837,-3.2629847768999998
14111,MK-4541,SN-38,SW837,-19.4524007283
14150,MK-4541,SORAFENIB,SW837,0.6504152875
14189,MK-4541,SUNITINIB,SW837,-17.6464323477
14228,MK-4541,TEMOZOLOMIDE,SW837,-28.6835352302
14267,MK-4541,TOPOTECAN,SW837,8.6291142674
14306,MK-4541,VINBLASTINE,SW837,-2.4019715776
14345,MK-4541,VINORELBINE,SW837,-15.2696197691
14384,MK-4541,ZOLINZA,SW837,23.4437745978
14423,MK-4827,ABT-888,SW837,-60.441114644399995
14462,MK-4827,BEZ-235,SW837,11.0333226337
14501,MK-4827,BORTEZOMIB,SW837,-154.4375722041
14540,MK-4827,DASATINIB,SW837,19.0086268452
14579,MK-4827,DINACICLIB,SW837,-18.8343240238
14618,MK-4827,ERLOTINIB,SW837,25.4834269638
14657,MK-4827,GELDANAMYCIN,SW837,-159.2956555545
14696,MK-4827,MK-2206,SW837,33.267892761999995
14735,MK-4827,MK-8669,SW837,17.1475873045
14789,MK-4827,MK-8776,SW837,-11.4530259219
14828,MK-4827,OXALIPLATIN,SW837,-1.2087603779
14867,MK-4827,PD325901,SW837,9.6127809223
14921,MK-4827,SN-38,SW837,2.5602825257
14960,MK-4827,SORAFENIB,SW837,1.9677946447999999
14999,MK-4827,TOPOTECAN,SW837,-8.2343018207
15038,MK-5108,ABT-888,SW837,-5.5377685426
15077,MK-5108,BEZ-235,SW837,28.4951257282
15116,MK-5108,BORTEZOMIB,SW837,-0.6083260884
15155,MK-5108,DASATINIB,SW837,18.5008652273
15194,MK-5108,DINACICLIB,SW837,9.0094831163
15233,MK-5108,ERLOTINIB,SW837,25.8413633567
15272,MK-5108,GELDANAMYCIN,SW837,8.3140725142
15311,MK-5108,MK-2206,SW837,-2.2480451233000003
15350,MK-5108,MK-4827,SW837,6.6715249409
15389,MK-5108,MK-8669,SW837,27.761400184099998
15428,MK-5108,MK-8776,SW837,-9.932328808200001
15467,MK-5108,OXALIPLATIN,SW837,4.6773223847
15506,MK-5108,PD325901,SW837,17.0989301265
15545,MK-5108,SN-38,SW837,-3.8777891981
15584,MK-5108,SORAFENIB,SW837,5.1512511445
15623,MK-5108,TOPOTECAN,SW837,7.0007462501
15662,MK-8669,BEZ-235,SW837,101.5509714717
15701,MK-8669,DINACICLIB,SW837,19.2648408256
15740,MK-8669,GELDANAMYCIN,SW837,7.5354432534
15779,MK-8669,MK-8776,SW837,5.815730375299999
15818,MK-8669,OXALIPLATIN,SW837,6.640139480299999
15857,MK-8669,SN-38,SW837,0.0133327224
15896,MK-8669,SORAFENIB,SW837,17.092547027000002
15935,MK-8669,TOPOTECAN,SW837,6.9735207086
15974,MRK-003,5-FU,SW837,1.0849943864
16013,MRK-003,ABT-888,SW837,-5.1884260469
16052,MRK-003,AZD1775,SW837,2.5329307306
16091,MRK-003,BEZ-235,SW837,20.901732006
16130,MRK-003,BORTEZOMIB,SW837,4.710934093500001
16169,MRK-003,CARBOPLATIN,SW837,6.090205165
16208,MRK-003,CYCLOPHOSPHAMIDE,SW837,3.5516947502
16247,MRK-003,DASATINIB,SW837,31.778080159
16286,MRK-003,DEXAMETHASONE,SW837,5.7477200947
16325,MRK-003,DINACICLIB,SW837,-12.439859800799999
16364,MRK-003,DOXORUBICIN,SW837,-12.6147059604
16403,MRK-003,ERLOTINIB,SW837,28.806413401999997
16442,MRK-003,ETOPOSIDE,SW837,28.3431875562
16481,MRK-003,GELDANAMYCIN,SW837,-7.7038491176
16520,MRK-003,GEMCITABINE,SW837,7.1994998412
16559,MRK-003,L778123,SW837,5.8055122853
16613,MRK-003,LAPATINIB,SW837,43.2576180797
16652,MRK-003,METFORMIN,SW837,3.6909007687999997
16691,MRK-003,METHOTREXATE,SW837,-1.2794345778
16730,MRK-003,MITOMYCINE,SW837,-3.6731223829000004
16769,MRK-003,MK-2206,SW837,15.2640366027
16808,MRK-003,MK-4827,SW837,15.4931069236
16847,MRK-003,MK-5108,SW837,6.976542372000001
16886,MRK-003,MK-8669,SW837,7.1278349496
16925,MRK-003,MK-8776,SW837,-17.809388646600002
16964,MRK-003,OXALIPLATIN,SW837,-14.4113064504
17003,MRK-003,PACLITAXEL,SW837,9.111959779
17042,MRK-003,PD325901,SW837,8.5812290837
17081,MRK-003,SN-38,SW837,8.1976728426
17120,MRK-003,SORAFENIB,SW837,16.1008111077
17174,MRK-003,SUNITINIB,SW837,-4.981658599599999
17213,MRK-003,TEMOZOLOMIDE,SW837,-25.927183643400003
17252,MRK-003,TOPOTECAN,SW837,7.1418298179
17306,MRK-003,VINBLASTINE,SW837,29.721887916700002
17345,MRK-003,VINORELBINE,SW837,2.9096808263
17384,MRK-003,ZOLINZA,SW837,10.4103362079
17423,OXALIPLATIN,DINACICLIB,SW837,-21.086179994200002
17462,OXALIPLATIN,MK-8776,SW837,-13.4301792854
17501,OXALIPLATIN,SORAFENIB,SW837,-6.1621603333
17540,PACLITAXEL,ABT-888,SW837,-20.9617889196
17579,PACLITAXEL,AZD1775,SW837,8.6975018813
17618,PACLITAXEL,BEZ-235,SW837,0.8749892826000001
17657,PACLITAXEL,BORTEZOMIB,SW837,-12.1116918325
17696,PACLITAXEL,DASATINIB,SW837,26.4629058556
17735,PACLITAXEL,DINACICLIB,SW837,-18.1565129496
17774,PACLITAXEL,ERLOTINIB,SW837,11.593486243800001
17813,PACLITAXEL,GELDANAMYCIN,SW837,-17.9643335738
17852,PACLITAXEL,L778123,SW837,0.9481719086
17891,PACLITAXEL,LAPATINIB,SW837,26.1079378746
17930,PACLITAXEL,MK-2206,SW837,31.4679222598
17969,PACLITAXEL,MK-4827,SW837,-28.753660942699998
18008,PACLITAXEL,MK-5108,SW837,24.5523610573
18047,PACLITAXEL,MK-8669,SW837,27.9818801425
18086,PACLITAXEL,MK-8776,SW837,-17.6663455787
18125,PACLITAXEL,PD325901,SW837,0.9967217934
18164,PACLITAXEL,SORAFENIB,SW837,-7.8375234211
18203,PACLITAXEL,SUNITINIB,SW837,-3.5819521935000003
18242,PACLITAXEL,TEMOZOLOMIDE,SW837,-1.8389224035
18281,PACLITAXEL,ZOLINZA,SW837,9.736762025900001
